Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Affiliations,Authors with affiliations,Correspondence Address,Editors,Publisher,ISSN,ISBN,CODEN,PubMed ID,Language of Original Document,Abbreviated Source Title,Document Type,Publication Stage,Open Access,Source,EID
"Islamov M., Boone P., Babaei H., McGaughey A.J.H., Wilmer C.E.","57217125135;57211121403;55513320600;6602227374;26323919200;","Correlated missing linker defects increase thermal conductivity in metal-organic framework UiO-66",2023,"Chemical Science","14","24",,"6592","6600",,2,"10.1039/d2sc06120a","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85161533503&doi=10.1039%2fd2sc06120a&partnerID=40&md5=ace558f6ecf21a78da1c8d6c61f60f9a","Department of Chemical & Petroleum Engineering, University of Pittsburgh, Pittsburgh, PA  15261, United States; Department of Chemistry, University of California, Berkeley, CA  94720, United States; Department of Mechanical Engineering, Carnegie Mellon University, Pittsburgh, PA  15213, United States; Department of Electrical & Computer Engineering, University of Pittsburgh, Pittsburgh, PA  15261, United States","Islamov, M., Department of Chemical & Petroleum Engineering, University of Pittsburgh, Pittsburgh, PA  15261, United States; Boone, P., Department of Chemical & Petroleum Engineering, University of Pittsburgh, Pittsburgh, PA  15261, United States; Babaei, H., Department of Chemistry, University of California, Berkeley, CA  94720, United States; McGaughey, A.J.H., Department of Mechanical Engineering, Carnegie Mellon University, Pittsburgh, PA  15213, United States; Wilmer, C.E., Department of Chemical & Petroleum Engineering, University of Pittsburgh, Pittsburgh, PA  15261, United States, Department of Electrical & Computer Engineering, University of Pittsburgh, Pittsburgh, PA  15261, United States","Wilmer, C.E.; Department of Chemical & Petroleum Engineering, United States; email: wilmer@pitt.edu",,"Royal Society of Chemistry",20416520,,CSHCC,,"English","Chem. Sci.",Article,"Final","All Open Access, Gold, Green",Scopus,2-s2.0-85161533503
"Dolmanan S.B., Böhme A., Fan Z., King A.J., Fenwick A.Q., Handoko A.D., Leow W.R., Weber A.Z., Ma X., Khoo E., Atwater H.A., Lum Y.","25633865400;57219524041;58310752900;57447129200;56480225400;36130335200;56037704900;7403707400;57482867500;57196665822;7006823424;56685212800;","Local microenvironment tuning induces switching between electrochemical CO2 reduction pathways",2023,"Journal of Materials Chemistry A","11","25",,"13493","13501",,2,"10.1039/d3ta02558f","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85161640410&doi=10.1039%2fd3ta02558f&partnerID=40&md5=4d448b044ec23d55e79834f197716fe6","Institute of Materials Research and Engineering, Agency for Science, Technology and Research (A*STAR), Innovis, Singapore; Liquid Sunlight Alliance, California Institute of Technology, Pasadena, CA, United States; Department of Applied Physics and Material Science, California Institute of Technology, Pasadena, CA, United States; Joint School of National University of Singapore and Tianjin University, International Campus of Tianjin University, Binhai New City, Fuzhou, China; Key Laboratory for Green Chemical Technology of Ministry of Education, Collaborative Innovation Center of Chemical Science and Engineering, School of Chemical Engineering and Technology, Tianjin University, Tianjin, China; Department of Chemical and Biomolecular Engineering, National University of Singapore, Singapore, Singapore; Department of Chemical and Biomolecular Engineering, University of California Berkeley, Berkeley, CA, United States; Liquid Sunlight Alliance, Lawrence Berkeley National Laboratory, Berkeley, CA  94720, United States; Department of Chemistry and Chemical Engineering, California Institute of Technology, Pasadena, CA, United States; Institute of Sustainability for Chemicals, Energy and Environment (ISCE2), Agency for Science, Technology and Research (A*STAR), Jurong Island, Singapore; Institute for Infocomm Research, Agency for Science, Technology and Research (A*STAR), Connexis, Singapore","Dolmanan, S.B., Institute of Materials Research and Engineering, Agency for Science, Technology and Research (A*STAR), Innovis, Singapore; Böhme, A., Liquid Sunlight Alliance, California Institute of Technology, Pasadena, CA, United States, Department of Applied Physics and Material Science, California Institute of Technology, Pasadena, CA, United States; Fan, Z., Joint School of National University of Singapore and Tianjin University, International Campus of Tianjin University, Binhai New City, Fuzhou, China, Key Laboratory for Green Chemical Technology of Ministry of Education, Collaborative Innovation Center of Chemical Science and Engineering, School of Chemical Engineering and Technology, Tianjin University, Tianjin, China, Department of Chemical and Biomolecular Engineering, National University of Singapore, Singapore, Singapore; King, A.J., Department of Chemical and Biomolecular Engineering, University of California Berkeley, Berkeley, CA, United States, Liquid Sunlight Alliance, Lawrence Berkeley National Laboratory, Berkeley, CA  94720, United States; Fenwick, A.Q., Liquid Sunlight Alliance, California Institute of Technology, Pasadena, CA, United States, Department of Chemistry and Chemical Engineering, California Institute of Technology, Pasadena, CA, United States; Handoko, A.D., Institute of Materials Research and Engineering, Agency for Science, Technology and Research (A*STAR), Innovis, Singapore; Leow, W.R., Institute of Sustainability for Chemicals, Energy and Environment (ISCE2), Agency for Science, Technology and Research (A*STAR), Jurong Island, Singapore; Weber, A.Z., Department of Chemical and Biomolecular Engineering, University of California Berkeley, Berkeley, CA, United States, Liquid Sunlight Alliance, Lawrence Berkeley National Laboratory, Berkeley, CA  94720, United States; Ma, X., Joint School of National University of Singapore and Tianjin University, International Campus of Tianjin University, Binhai New City, Fuzhou, China, Key Laboratory for Green Chemical Technology of Ministry of Education, Collaborative Innovation Center of Chemical Science and Engineering, School of Chemical Engineering and Technology, Tianjin University, Tianjin, China; Khoo, E., Institute for Infocomm Research, Agency for Science, Technology and Research (A*STAR), Connexis, Singapore; Atwater, H.A., Liquid Sunlight Alliance, California Institute of Technology, Pasadena, CA, United States, Department of Applied Physics and Material Science, California Institute of Technology, Pasadena, CA, United States; Lum, Y., Institute of Materials Research and Engineering, Agency for Science, Technology and Research (A*STAR), Innovis, Singapore, Department of Chemical and Biomolecular Engineering, National University of Singapore, Singapore, Singapore","Atwater, H.A.; Liquid Sunlight Alliance, United States; email: haa@caltech.edu
Lum, Y.; Institute of Materials Research and Engineering, Innovis, Singapore; email: lumyw@nus.edu.sg",,"Royal Society of Chemistry",20507488,,JMCAE,,"English","J. Mater. Chem. A",Article,"Final","",Scopus,2-s2.0-85161640410
"Bin Thaneya A., Horvath A.","57808952000;57216819141;","Exploring Regional Fine Particulate Matter (PM2.5) Exposure Reduction Pathways Using an Optimal Power Flow Model: The Case of the Illinois Power Grid",2023,"Environmental Science and Technology","57","21",,"7989","8001",,,"10.1021/acs.est.2c08698","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85160654242&doi=10.1021%2facs.est.2c08698&partnerID=40&md5=9590a6e7aeb9e2362673fd4408ed37a4","Department of Civil and Environmental Engineering, University of California, Berkeley, CA  94720, United States","Bin Thaneya, A., Department of Civil and Environmental Engineering, University of California, Berkeley, CA  94720, United States; Horvath, A., Department of Civil and Environmental Engineering, University of California, Berkeley, CA  94720, United States","Bin Thaneya, A.; Department of Civil and Environmental Engineering, United States; email: ahmad_binthaneya@berkeley.edu",,"American Chemical Society",0013936X,,ESTHA,"37191255","English","Environ. Sci. Technol.",Article,"Final","All Open Access, Hybrid Gold, Green",Scopus,2-s2.0-85160654242
"Tricker A.W., Lee J.K., Shin J.R., Danilovic N., Weber A.Z., Peng X.","57191663083;23501578800;58141573800;26534274700;7403707400;58596197800;","Design and operating principles for high-performing anion exchange membrane water electrolyzers",2023,"Journal of Power Sources","567",,"232967","","",,4,"10.1016/j.jpowsour.2023.232967","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85150064305&doi=10.1016%2fj.jpowsour.2023.232967&partnerID=40&md5=a97f322fa607cde0f4ce9063fd46d96e","Energy Storage and Distributed Resources Division, Lawrence Berkeley National Laboratory, Berkeley, CA  94720, United States; Department of Chemical Engineering, University of California Berkeley, Berkeley, CA  94720, United States","Tricker, A.W., Energy Storage and Distributed Resources Division, Lawrence Berkeley National Laboratory, Berkeley, CA  94720, United States; Lee, J.K., Energy Storage and Distributed Resources Division, Lawrence Berkeley National Laboratory, Berkeley, CA  94720, United States; Shin, J.R., Energy Storage and Distributed Resources Division, Lawrence Berkeley National Laboratory, Berkeley, CA  94720, United States, Department of Chemical Engineering, University of California Berkeley, Berkeley, CA  94720, United States; Danilovic, N., Energy Storage and Distributed Resources Division, Lawrence Berkeley National Laboratory, Berkeley, CA  94720, United States; Weber, A.Z., Energy Storage and Distributed Resources Division, Lawrence Berkeley National Laboratory, Berkeley, CA  94720, United States; Peng, X., Energy Storage and Distributed Resources Division, Lawrence Berkeley National Laboratory, Berkeley, CA  94720, United States","Peng, X.; Energy Storage and Distributed Resources Division, United States; email: xiongp@lbl.gov",,"Elsevier B.V.",03787753,,JPSOD,,"English","J Power Sources",Article,"Final","All Open Access, Hybrid Gold",Scopus,2-s2.0-85150064305
"Liang J., Feng X., Liu X., Head-Gordon M.","57238529100;55879548800;57900777600;7004976399;","Analytical harmonic vibrational frequencies with VV10-containing density functionals: Theory, efficient implementation, and benchmark assessments",2023,"Journal of Chemical Physics","158","20","204109","","",,1,"10.1063/5.0152838","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85159844156&doi=10.1063%2f5.0152838&partnerID=40&md5=7ace4994fd9fd184daac73b53de6cfbc","Kenneth S. Pitzer Center for Theoretical Chemistry, Department of Chemistry, University of California at Berkeley, Berkeley, CA  94720, United States; Q-Chem, Inc., Pleasanton, CA  94588, United States; Chemical Sciences Division, Lawrence Berkeley National Laboratory, Berkeley, CA  94720, United States","Liang, J., Kenneth S. Pitzer Center for Theoretical Chemistry, Department of Chemistry, University of California at Berkeley, Berkeley, CA  94720, United States; Feng, X., Q-Chem, Inc., Pleasanton, CA  94588, United States; Liu, X., Kenneth S. Pitzer Center for Theoretical Chemistry, Department of Chemistry, University of California at Berkeley, Berkeley, CA  94720, United States; Head-Gordon, M., Kenneth S. Pitzer Center for Theoretical Chemistry, Department of Chemistry, University of California at Berkeley, Berkeley, CA  94720, United States, Chemical Sciences Division, Lawrence Berkeley National Laboratory, Berkeley, CA  94720, United States","Head-Gordon, M.; Kenneth S. Pitzer Center for Theoretical Chemistry, United States; email: mhg@cchem.berkeley.edu",,"American Institute of Physics Inc.",00219606,,JCPSA,"37218699","English","J Chem Phys",Article,"Final","All Open Access, Green",Scopus,2-s2.0-85159844156
"Erodici M.P., Mai T.T., Xie L.S., Li S., Fender S.S., Husremović S., Gonzalez O., Hight Walker A.R., Bediako D.K.","57200333407;57192412709;57202316971;58296402600;57205570983;57209049304;57710978200;6603322591;23488081200;","Bridging Structure, Magnetism, and Disorder in Iron-Intercalated Niobium Diselenide, FexNbSe2, below x = 0.25",2023,"Journal of Physical Chemistry C","127","20",,"9787","9795",,1,"10.1021/acs.jpcc.3c00870","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85160716279&doi=10.1021%2facs.jpcc.3c00870&partnerID=40&md5=989c0b832bcc623ebeb3c9dc28b2812c","Department of Chemistry, University of California, Berkeley, CA  94720, United States; National Institute of Standards and Technology, Gaithersburg, MD  20899, United States; Chemical Sciences Division, Lawrence Berkeley National Laboratory, Berkeley, CA  94720, United States","Erodici, M.P., Department of Chemistry, University of California, Berkeley, CA  94720, United States; Mai, T.T., National Institute of Standards and Technology, Gaithersburg, MD  20899, United States; Xie, L.S., Department of Chemistry, University of California, Berkeley, CA  94720, United States; Li, S., Department of Chemistry, University of California, Berkeley, CA  94720, United States; Fender, S.S., Department of Chemistry, University of California, Berkeley, CA  94720, United States; Husremović, S., Department of Chemistry, University of California, Berkeley, CA  94720, United States; Gonzalez, O., Department of Chemistry, University of California, Berkeley, CA  94720, United States; Hight Walker, A.R., National Institute of Standards and Technology, Gaithersburg, MD  20899, United States; Bediako, D.K., Department of Chemistry, University of California, Berkeley, CA  94720, United States, Chemical Sciences Division, Lawrence Berkeley National Laboratory, Berkeley, CA  94720, United States","Bediako, D.K.; Department of Chemistry, United States; email: bediako@berkeley.edu",,"American Chemical Society",19327447,,,,"English","J. Phys. Chem. C",Article,"Final","All Open Access, Hybrid Gold, Green",Scopus,2-s2.0-85160716279
"Roy P.P., Leonardo C., Orcutt K., Oberg C., Scholes G.D., Fleming G.R.","58279269700;57912641600;57226744471;57765987900;7003665693;36936627600;","Infrared Signatures of Phycobilins within the Phycocyanin 645 Complex",2023,"Journal of Physical Chemistry B","127","20",,"4460","4469",,,"10.1021/acs.jpcb.3c01352","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85160208353&doi=10.1021%2facs.jpcb.3c01352&partnerID=40&md5=f30bd1d9d6b39b0625cb67c813ed178b","Department of Chemistry, University of California, Berkeley, CA  94720, United States; Molecular Biophysics and Integrated Bioimaging Division, Lawrence Berkeley National Laboratory, Berkeley, CA  94720, United States; Department of Chemistry, Princeton University, Washington Road, Princeton, NJ  08540, United States; Kavli Energy Nanoscience Institute at Berkeley, Berkeley, CA  94720, United States","Roy, P.P., Department of Chemistry, University of California, Berkeley, CA  94720, United States, Molecular Biophysics and Integrated Bioimaging Division, Lawrence Berkeley National Laboratory, Berkeley, CA  94720, United States; Leonardo, C., Department of Chemistry, University of California, Berkeley, CA  94720, United States, Molecular Biophysics and Integrated Bioimaging Division, Lawrence Berkeley National Laboratory, Berkeley, CA  94720, United States; Orcutt, K., Department of Chemistry, University of California, Berkeley, CA  94720, United States, Molecular Biophysics and Integrated Bioimaging Division, Lawrence Berkeley National Laboratory, Berkeley, CA  94720, United States; Oberg, C., Department of Chemistry, Princeton University, Washington Road, Princeton, NJ  08540, United States; Scholes, G.D., Department of Chemistry, Princeton University, Washington Road, Princeton, NJ  08540, United States; Fleming, G.R., Department of Chemistry, University of California, Berkeley, CA  94720, United States, Molecular Biophysics and Integrated Bioimaging Division, Lawrence Berkeley National Laboratory, Berkeley, CA  94720, United States, Kavli Energy Nanoscience Institute at Berkeley, Berkeley, CA  94720, United States","Fleming, G.R.; Department of Chemistry, United States; email: grfleming@lbl.gov",,"American Chemical Society",15206106,,JPCBF,"37192324","English","J Phys Chem B",Article,"Final","All Open Access, Hybrid Gold, Green",Scopus,2-s2.0-85160208353
"Soro D.M., Roque J.B., Rackl J.W., Park B., Payer S., Shi Y., Ruble J.C., Kaledin A.L., Baik M.-H., Musaev D.G., Sarpong R.","58285286400;57202911613;57789672200;57201426490;57004750600;58285286500;7003604578;6701584062;7006971328;7006296126;8878183300;","Photo- and Metal-Mediated Deconstructive Approaches to Cyclic Aliphatic Amine Diversification",2023,"Journal of the American Chemical Society","145","20",,"11245","11257",,1,"10.1021/jacs.3c01318","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85160016342&doi=10.1021%2fjacs.3c01318&partnerID=40&md5=a7026340a9806eae6639d09c3f885bbf","Department of Chemistry, University of California, Berkeley, CA  94720, United States; Cherry L. Emerson Center for Scientific Computation, Department of Chemistry, Emory University, 1515 Dickey Drive, Atlanta, GA  30322, United States; Department of Chemistry, Korea Advanced Institute of Science and Technology (KAIST), Daejeon, 34141, South Korea; Center for Catalytic Hydrocarbon Functionalizations, Institute for Basic Science (IBS), Daejeon, 34141, South Korea; Discovery Chemistry Research and Technologies, Eli Lilly and Company, Indianapolis, IN  46285, United States","Soro, D.M., Department of Chemistry, University of California, Berkeley, CA  94720, United States; Roque, J.B., Department of Chemistry, University of California, Berkeley, CA  94720, United States; Rackl, J.W., Department of Chemistry, University of California, Berkeley, CA  94720, United States; Park, B., Department of Chemistry, Korea Advanced Institute of Science and Technology (KAIST), Daejeon, 34141, South Korea, Center for Catalytic Hydrocarbon Functionalizations, Institute for Basic Science (IBS), Daejeon, 34141, South Korea; Payer, S., Department of Chemistry, University of California, Berkeley, CA  94720, United States; Shi, Y., Discovery Chemistry Research and Technologies, Eli Lilly and Company, Indianapolis, IN  46285, United States; Ruble, J.C., Discovery Chemistry Research and Technologies, Eli Lilly and Company, Indianapolis, IN  46285, United States; Kaledin, A.L., Cherry L. Emerson Center for Scientific Computation, Department of Chemistry, Emory University, 1515 Dickey Drive, Atlanta, GA  30322, United States; Baik, M.-H., Department of Chemistry, Korea Advanced Institute of Science and Technology (KAIST), Daejeon, 34141, South Korea, Center for Catalytic Hydrocarbon Functionalizations, Institute for Basic Science (IBS), Daejeon, 34141, South Korea; Musaev, D.G., Cherry L. Emerson Center for Scientific Computation, Department of Chemistry, Emory University, 1515 Dickey Drive, Atlanta, GA  30322, United States; Sarpong, R., Department of Chemistry, University of California, Berkeley, CA  94720, United States","Sarpong, R.; Department of Chemistry, United States; email: rsarpong@berkeley.edu
Musaev, D.G.; Cherry L. Emerson Center for Scientific Computation, 1515 Dickey Drive, United States; email: dmusaev@emory.edu
Baik, M.-H.; Department of Chemistry, South Korea; email: mbaik2805@kaist.ac.kr",,"American Chemical Society",00027863,,JACSA,"37171220","English","J. Am. Chem. Soc.",Article,"Final","All Open Access, Hybrid Gold, Green",Scopus,2-s2.0-85160016342
"Helms P., Poggioli A.R., Limmer D.T.","57210394652;57201673825;22634766000;","Intrinsic Interface Adsorption Drives Selectivity in Atomically Smooth Nanofluidic Channels",2023,"Nano Letters","23","10",,"4226","4233",,,"10.1021/acs.nanolett.3c00207","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85160013667&doi=10.1021%2facs.nanolett.3c00207&partnerID=40&md5=8dfb29e848707863f5e2ae024a42d3e2","Department of Chemistry, University of California, Berkeley, CA  94720, United States; Chemical Science Division, Lawrence Berkeley National Laboratory, Berkeley, CA  94720, United States; Kavli Energy NanoScience Institute, Berkeley, CA  94720, United States; Materials Science Division, Lawrence Berkeley National Laboratory, Berkeley, CA  94720, United States","Helms, P., Department of Chemistry, University of California, Berkeley, CA  94720, United States, Chemical Science Division, Lawrence Berkeley National Laboratory, Berkeley, CA  94720, United States; Poggioli, A.R., Department of Chemistry, University of California, Berkeley, CA  94720, United States, Kavli Energy NanoScience Institute, Berkeley, CA  94720, United States; Limmer, D.T., Department of Chemistry, University of California, Berkeley, CA  94720, United States, Chemical Science Division, Lawrence Berkeley National Laboratory, Berkeley, CA  94720, United States, Kavli Energy NanoScience Institute, Berkeley, CA  94720, United States, Materials Science Division, Lawrence Berkeley National Laboratory, Berkeley, CA  94720, United States","Limmer, D.T.; Department of Chemistry, United States; email: dlimmer@berkeley.edu",,"American Chemical Society",15306984,,NALEF,"37159839","English","Nano Lett.",Article,"Final","All Open Access, Hybrid Gold, Green",Scopus,2-s2.0-85160013667
"Champagne A., Haber J.B., Pokawanvit S., Qiu D.Y., Biswas S., Atwater H.A., Da Jornada F.H., Neaton J.B.","57195531685;57200633689;57219694646;55639495400;57205148946;7006823424;55935505900;7006720133;","Quasiparticle and Optical Properties of Carrier-Doped Monolayer MoTe2from First Principles",2023,"Nano Letters","23","10",,"4274","4281",,,"10.1021/acs.nanolett.3c00386","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85160003551&doi=10.1021%2facs.nanolett.3c00386&partnerID=40&md5=ff33d7c37a9ebccce15aa6beda047790","Materials and Chemical Sciences Division, Lawrence Berkeley National Laboratory, Berkeley, CA  94720, United States; Department of Physics, University of California Berkeley, Berkeley, CA  94720, United States; Department of Materials Science and Engineering, Stanford University, Stanford, CA  94305, United States; Department of Applied Physics, Stanford University, Stanford, CA  94305, United States; Department of Mechanical Engineering and Materials Science, Yale University, New Haven, CT  06520, United States; Energy Science Institute, Yale University, New Haven, CT  06520, United States; Thomas J. Watson Laboratory of Applied Physics, Caltech, Pasadena, CA  91125, United States; Kavli Energy Nanosciences Institute at Berkeley, Berkeley, CA  94720, United States; Stanford Institute for Materials and Energy Science, SLAC National Accelerator Laboratory, Menlo Park, CA  94025, United States","Champagne, A., Materials and Chemical Sciences Division, Lawrence Berkeley National Laboratory, Berkeley, CA  94720, United States, Department of Physics, University of California Berkeley, Berkeley, CA  94720, United States; Haber, J.B., Materials and Chemical Sciences Division, Lawrence Berkeley National Laboratory, Berkeley, CA  94720, United States, Department of Physics, University of California Berkeley, Berkeley, CA  94720, United States; Pokawanvit, S., Department of Materials Science and Engineering, Stanford University, Stanford, CA  94305, United States, Department of Applied Physics, Stanford University, Stanford, CA  94305, United States; Qiu, D.Y., Department of Mechanical Engineering and Materials Science, Yale University, New Haven, CT  06520, United States, Energy Science Institute, Yale University, New Haven, CT  06520, United States; Biswas, S., Thomas J. Watson Laboratory of Applied Physics, Caltech, Pasadena, CA  91125, United States; Atwater, H.A., Thomas J. Watson Laboratory of Applied Physics, Caltech, Pasadena, CA  91125, United States; Da Jornada, F.H., Department of Materials Science and Engineering, Stanford University, Stanford, CA  94305, United States, Stanford Institute for Materials and Energy Science, SLAC National Accelerator Laboratory, Menlo Park, CA  94025, United States; Neaton, J.B., Materials and Chemical Sciences Division, Lawrence Berkeley National Laboratory, Berkeley, CA  94720, United States, Department of Physics, University of California Berkeley, Berkeley, CA  94720, United States, Kavli Energy Nanosciences Institute at Berkeley, Berkeley, CA  94720, United States","Champagne, A.; Materials and Chemical Sciences Division, United States; email: achampagne@lbl.gov
Neaton, J.B.; Materials and Chemical Sciences Division, United States; email: jbneaton@lbl.gov",,"American Chemical Society",15306984,,NALEF,"37159934","English","Nano Lett.",Article,"Final","All Open Access, Green",Scopus,2-s2.0-85160003551
"Wright B.A., Matviitsuk A., Black M.J., García-Reynaga P., Hanna L.E., Herrmann A.T., Ameriks M.K., Sarpong R., Lebold T.P.","57211508312;55637987400;57212102912;25931380800;58132194500;36081573600;6506209223;8878183300;6507839967;","Skeletal Editing Approach to Bridge-Functionalized Bicyclo[1.1.1]pentanes from Azabicyclo[2.1.1]hexanes",2023,"Journal of the American Chemical Society","145","20",,"10960","10966",,5,"10.1021/jacs.3c02616","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85159595299&doi=10.1021%2fjacs.3c02616&partnerID=40&md5=14f592db81f4f037de99210e4a016c7e","Department of Chemistry, University of California, Berkeley, CA  94720, United States; Janssen Research and Development, San Diego, CA  92121, United States","Wright, B.A., Department of Chemistry, University of California, Berkeley, CA  94720, United States; Matviitsuk, A., Janssen Research and Development, San Diego, CA  92121, United States; Black, M.J., Department of Chemistry, University of California, Berkeley, CA  94720, United States; García-Reynaga, P., Janssen Research and Development, San Diego, CA  92121, United States; Hanna, L.E., Janssen Research and Development, San Diego, CA  92121, United States; Herrmann, A.T., Janssen Research and Development, San Diego, CA  92121, United States; Ameriks, M.K., Janssen Research and Development, San Diego, CA  92121, United States; Sarpong, R., Department of Chemistry, University of California, Berkeley, CA  94720, United States; Lebold, T.P., Janssen Research and Development, San Diego, CA  92121, United States","Sarpong, R.; Department of Chemistry, United States; email: rsarpong@berkeley.edu
Lebold, T.P.; Janssen Research and DevelopmentUnited States; email: terry.lebold@gmail.com",,"American Chemical Society",00027863,,JACSA,"37145091","English","J. Am. Chem. Soc.",Article,"Final","All Open Access, Green",Scopus,2-s2.0-85159595299
"Toriki E.S., Papatzimas J.W., Nishikawa K., Dovala D., Frank A.O., Hesse M.J., Dankova D., Song J.-G., Bruce-Smythe M., Struble H., Garcia F.J., Brittain S.M., Kile A.C., McGregor L.M., McKenna J.M., Tallarico J.A., Schirle M., Nomura D.K.","57209478068;57190003474;58186832800;56584727700;57218945436;57225048336;58187242400;58187186000;58187067400;58187242500;57278494900;57196804093;58578215000;36546305000;57204916417;6602692313;6701584532;6603891118;","Rational Chemical Design of Molecular Glue Degraders",2023,"ACS Central Science","9","5",,"915","926",,7,"10.1021/acscentsci.2c01317","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85152721976&doi=10.1021%2facscentsci.2c01317&partnerID=40&md5=b7c090fcfafcd029ecdec4ef9b73ed46","Department of Chemistry, University of California, Berkeley, CA  94720, United States; Novartis-Berkeley Translational Chemical Biology Institute, Berkeley, CA  94720, United States; Innovative Genomics Institute, Berkeley, CA  94704, United States; Novartis Institutes for BioMedical Research, Emeryville, CA  94608, United States; Novartis Institutes for BioMedical Research, Cambridge, MA  02139, United States; Department of Molecular and Cell Biology, University of California, Berkeley, CA  94720, United States","Toriki, E.S., Department of Chemistry, University of California, Berkeley, CA  94720, United States, Novartis-Berkeley Translational Chemical Biology Institute, Berkeley, CA  94720, United States, Innovative Genomics Institute, Berkeley, CA  94704, United States; Papatzimas, J.W., Department of Chemistry, University of California, Berkeley, CA  94720, United States, Novartis-Berkeley Translational Chemical Biology Institute, Berkeley, CA  94720, United States, Innovative Genomics Institute, Berkeley, CA  94704, United States; Nishikawa, K., Department of Chemistry, University of California, Berkeley, CA  94720, United States, Novartis-Berkeley Translational Chemical Biology Institute, Berkeley, CA  94720, United States, Innovative Genomics Institute, Berkeley, CA  94704, United States; Dovala, D., Novartis-Berkeley Translational Chemical Biology Institute, Berkeley, CA  94720, United States, Novartis Institutes for BioMedical Research, Emeryville, CA  94608, United States; Frank, A.O., Novartis-Berkeley Translational Chemical Biology Institute, Berkeley, CA  94720, United States, Novartis Institutes for BioMedical Research, Emeryville, CA  94608, United States; Hesse, M.J., Novartis-Berkeley Translational Chemical Biology Institute, Berkeley, CA  94720, United States, Novartis Institutes for BioMedical Research, Emeryville, CA  94608, United States; Dankova, D., Department of Chemistry, University of California, Berkeley, CA  94720, United States, Novartis-Berkeley Translational Chemical Biology Institute, Berkeley, CA  94720, United States, Innovative Genomics Institute, Berkeley, CA  94704, United States; Song, J.-G., Novartis-Berkeley Translational Chemical Biology Institute, Berkeley, CA  94720, United States, Novartis Institutes for BioMedical Research, Emeryville, CA  94608, United States; Bruce-Smythe, M., Novartis-Berkeley Translational Chemical Biology Institute, Berkeley, CA  94720, United States, Novartis Institutes for BioMedical Research, Emeryville, CA  94608, United States; Struble, H., Novartis-Berkeley Translational Chemical Biology Institute, Berkeley, CA  94720, United States, Novartis Institutes for BioMedical Research, Emeryville, CA  94608, United States; Garcia, F.J., Novartis-Berkeley Translational Chemical Biology Institute, Berkeley, CA  94720, United States, Novartis Institutes for BioMedical Research, Cambridge, MA  02139, United States; Brittain, S.M., Novartis-Berkeley Translational Chemical Biology Institute, Berkeley, CA  94720, United States, Novartis Institutes for BioMedical Research, Cambridge, MA  02139, United States; Kile, A.C., Novartis-Berkeley Translational Chemical Biology Institute, Berkeley, CA  94720, United States, Novartis Institutes for BioMedical Research, Emeryville, CA  94608, United States; McGregor, L.M., Novartis-Berkeley Translational Chemical Biology Institute, Berkeley, CA  94720, United States, Novartis Institutes for BioMedical Research, Cambridge, MA  02139, United States; McKenna, J.M., Novartis-Berkeley Translational Chemical Biology Institute, Berkeley, CA  94720, United States, Novartis Institutes for BioMedical Research, Cambridge, MA  02139, United States; Tallarico, J.A., Novartis-Berkeley Translational Chemical Biology Institute, Berkeley, CA  94720, United States, Novartis Institutes for BioMedical Research, Cambridge, MA  02139, United States; Schirle, M., Novartis-Berkeley Translational Chemical Biology Institute, Berkeley, CA  94720, United States, Novartis Institutes for BioMedical Research, Cambridge, MA  02139, United States; Nomura, D.K., Department of Chemistry, University of California, Berkeley, CA  94720, United States, Novartis-Berkeley Translational Chemical Biology Institute, Berkeley, CA  94720, United States, Innovative Genomics Institute, Berkeley, CA  94704, United States, Department of Molecular and Cell Biology, University of California, Berkeley, CA  94720, United States","Nomura, D.K.; Department of Chemistry, United States; email: dnomura@berkeley.edu",,"American Chemical Society",23747943,,ACSCI,,"English","ACS Cent. Sci.",Article,"Final","All Open Access, Gold, Green",Scopus,2-s2.0-85152721976
