Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Affiliations,Authors with affiliations,Correspondence Address,Editors,Publisher,ISSN,ISBN,CODEN,PubMed ID,Language of Original Document,Abbreviated Source Title,Document Type,Publication Stage,Open Access,Source,EID
"Yu B., Sterponi L.","36990618900;6506513903;","Toward Neurodiversity: How Conversation Analysis Can Contribute to a New Approach to Social Communication Assessment",2023,"Language, Speech, and Hearing Services in Schools","54","1",,"27","41",,4,"10.1044/2022_LSHSS-22-00041","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85146484279&doi=10.1044%2f2022_LSHSS-22-00041&partnerID=40&md5=cc23a7f7fd3bde415bc64378527c2cc4","Department of Speech, Language and Hearing Sciences, San Francisco State UniversityCA, United States; Graduate School of Education, University of California, Berkeley, United States","Yu, B., Department of Speech, Language and Hearing Sciences, San Francisco State UniversityCA, United States; Sterponi, L., Graduate School of Education, University of California, Berkeley, United States","Yu, B.; Department of Speech, United States; email: bettyyu@sfsu.edu",,"American Speech-Language-Hearing Association",01611461,,,"36455243","English","Lang. Speech Hear. Serv. Sch.",Article,"Final","",Scopus,2-s2.0-85146484279
"Dinh-Dang D., Khafagy A., Krause N., Harris-Adamson C.","57204329497;57218255795;7101718521;53163888700;","Assessment of cardiovascular load among hotel room cleaners",2023,"Applied Ergonomics","106",,"103886","","",,2,"10.1016/j.apergo.2022.103886","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85139722650&doi=10.1016%2fj.apergo.2022.103886&partnerID=40&md5=b4b6b928c9b12427640e7590235c4e05","Department of Biological Sciences, University of California, Irvine, Irvine, CA, United States; Department of Community Medicine and Pilgrims Health Care, College of Medicine, Umm Al-Qura University, Makkah, Saudi Arabia; Department of Medicine, University of California, San Francisco, San Francisco, CA, United States; Department of Environmental Health Sciences and Department of Epidemiology, School of Public Health, University of California Los Angeles, Los Angeles, CA, United States; Department of Environmental Health Sciences, University of California, Berkeley, Berkeley, CA, United States","Dinh-Dang, D., Department of Biological Sciences, University of California, Irvine, Irvine, CA, United States; Khafagy, A., Department of Community Medicine and Pilgrims Health Care, College of Medicine, Umm Al-Qura University, Makkah, Saudi Arabia, Department of Medicine, University of California, San Francisco, San Francisco, CA, United States; Krause, N., Department of Environmental Health Sciences and Department of Epidemiology, School of Public Health, University of California Los Angeles, Los Angeles, CA, United States; Harris-Adamson, C., Department of Medicine, University of California, San Francisco, San Francisco, CA, United States, Department of Environmental Health Sciences, University of California, Berkeley, Berkeley, CA, United States","Harris-Adamson, C.; Department of Environmental Health Sciences, Berkeley, 1301 South 46th Street, Bldg. 163, United States; email: carisa.harris-adamson@ucsf.edu",,"Elsevier Ltd",00036870,,AERGB,"36162273","English","Appl. Ergon.",Article,"Final","",Scopus,2-s2.0-85139722650
"Gronert K., Modi A., Asfaha K., Chen S., Dow E., Joslin S., Chemaly M., Fadli Z., Sonoda L., Liang B.","6603863120;58340733300;57200534018;57732015500;57731765900;57394013700;57731260800;56705406900;57219383254;57732015600;","Silicone hydrogel contact lenses retain and document ocular surface lipid mediator profiles",2023,"Clinical and Experimental Optometry","106","5",,"489","497",,1,"10.1080/08164622.2022.2083945","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85131518623&doi=10.1080%2f08164622.2022.2083945&partnerID=40&md5=d01ed86b2931d4fcf7fd1590344daccd","Vision Science Program, Herbert Wertheim School of Optometry & Vision Science, Infectious Disease and Immunity Program, University of California Berkeley, Berkeley, CA, United States; Advance Science and Technology, Johnson & Johnson Vision Care, Jacksonville, FL, United States","Gronert, K., Vision Science Program, Herbert Wertheim School of Optometry & Vision Science, Infectious Disease and Immunity Program, University of California Berkeley, Berkeley, CA, United States; Modi, A., Vision Science Program, Herbert Wertheim School of Optometry & Vision Science, Infectious Disease and Immunity Program, University of California Berkeley, Berkeley, CA, United States; Asfaha, K., Vision Science Program, Herbert Wertheim School of Optometry & Vision Science, Infectious Disease and Immunity Program, University of California Berkeley, Berkeley, CA, United States; Chen, S., Vision Science Program, Herbert Wertheim School of Optometry & Vision Science, Infectious Disease and Immunity Program, University of California Berkeley, Berkeley, CA, United States; Dow, E., Advance Science and Technology, Johnson & Johnson Vision Care, Jacksonville, FL, United States; Joslin, S., Advance Science and Technology, Johnson & Johnson Vision Care, Jacksonville, FL, United States; Chemaly, M., Advance Science and Technology, Johnson & Johnson Vision Care, Jacksonville, FL, United States; Fadli, Z., Advance Science and Technology, Johnson & Johnson Vision Care, Jacksonville, FL, United States; Sonoda, L., Advance Science and Technology, Johnson & Johnson Vision Care, Jacksonville, FL, United States; Liang, B., Advance Science and Technology, Johnson & Johnson Vision Care, Jacksonville, FL, United States","Gronert, K.; Vision Science Program, United States; email: kgronert@berkeley.edu",,"Taylor and Francis Ltd.",08164622,,CEOPE,"35658852","English","Clin. Exp. Optom.",Article,"Final","",Scopus,2-s2.0-85131518623
"Westheimer G.","7004564240;","Multifocal contact lens myopia control: central and peripheral retinal image quality",2023,"Clinical and Experimental Optometry","106","5",,"538","543",,,"10.1080/08164622.2022.2074290","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85129765327&doi=10.1080%2f08164622.2022.2074290&partnerID=40&md5=b3388ad2c9453b2d1c6c78969a146bd0","Division of Neurobiology, University of California, Berkeley, Berkeley, CA, United States","Westheimer, G., Division of Neurobiology, University of California, Berkeley, Berkeley, CA, United States","Westheimer, G.; Division of Neurobiology, United States; email: gwestheimer@berkeley.edu",,"Taylor and Francis Ltd.",08164622,,CEOPE,"35533691","English","Clin. Exp. Optom.",Article,"Final","",Scopus,2-s2.0-85129765327
"Adams K., Tastad K.J., Huang S., Ujamaa D., Kniss K., Cummings C., Reingold A., Roland J., Austin E., Kawasaki B., Meek J., Yousey-Hindes K., Anderson E., Openo K.P., Reeg L., Leegwater L., McMahon M., Bye E., Poblete M., Landis Z., Spina N.L., Engesser K., Bennett N.M., Gaitan M.A., Shiltz E., Moran N., Sutton M., Abdullah N., Schaffner W., Talbot H.K., Olsen K., Staten H., Taylor C.A., Havers F.P., Reed C., Budd A., Garg S., O’Halloran A., Brammer L.","7201820646;55324827500;57818323200;26025775200;12785417700;57189646139;57219106562;57219360161;57237924500;57216173627;7102666508;26768376300;9941490100;6506723370;57219720928;57267458700;56902240700;57201298716;57224623480;58569616400;6602666570;57281009600;26323074700;15747245600;57267030500;57870720200;57216483167;56553742200;57226658597;35337941900;58020217400;57902313800;57202520979;6505718910;35222238200;22833854100;57220971917;57188585850;57216110524;","Prevalence of SARS-CoV-2 and Influenza Coinfection and Clinical Characteristics Among Children and Adolescents Aged <18 Years Who Were Hospitalized or Died with Influenza — United States, 2021–22 Influenza Season",2022,"Morbidity and Mortality Weekly Report","71","50",,"189","196",,8,"10.15585/mmwr.mm7150a4","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85144193819&doi=10.15585%2fmmwr.mm7150a4&partnerID=40&md5=9c2b53897aad04fc925ef7a89fe60f89","Influenza Division, National Center for Immunization and Respiratory Diseases, CDC, United States; Goldbelt Professional Services, Herndon, VA, United States; General Dynamics Information Technology, Atlanta, GA, United States; University of California, Berkeley, California Emerging Infections Program, Oakland, CA, United States; Colorado Department of Public Health and Environment, United States; Connecticut Emerging Infections Program, Yale School of Public Health, New Haven, CT, United States; Departments of Pediatrics and Medicine, Emory University School of Medicine, Atlanta, GA, United States; Georgia Emerging Infections Program, Georgia Department of Public Health, Atlanta, GA, United States; Atlanta Veterans Affairs Medical Center, Atlanta, GA, United States; Division of Infectious Diseases, School of Medicine, Emory University, Atlanta, GA, United States; Michigan Department of Health and Human Services, United States; Minnesota Department of Health, United States; New Mexico Emerging Infections Program, University of New Mexico, Albuquerque, NM, United States; New York State Department of Health, United States; University of Rochester School of Medicine and Dentistry, Rochester, NY, United States; Ohio Department of Health, United States; Oregon Health Authority, United States; Department of Health Policy, Vanderbilt University Medical Center, Nashville, TN, United States; Salt Lake County Health Department, Salt Lake City, UT, United States; Division of Viral Diseases, National Center for Immunization and Respiratory Diseases, CDC, United States","Adams, K., Influenza Division, National Center for Immunization and Respiratory Diseases, CDC, United States; Tastad, K.J., Influenza Division, National Center for Immunization and Respiratory Diseases, CDC, United States; Huang, S., Influenza Division, National Center for Immunization and Respiratory Diseases, CDC, United States, Goldbelt Professional Services, Herndon, VA, United States; Ujamaa, D., Influenza Division, National Center for Immunization and Respiratory Diseases, CDC, United States, General Dynamics Information Technology, Atlanta, GA, United States; Kniss, K., Influenza Division, National Center for Immunization and Respiratory Diseases, CDC, United States; Cummings, C., Influenza Division, National Center for Immunization and Respiratory Diseases, CDC, United States; Reingold, A., University of California, Berkeley, California Emerging Infections Program, Oakland, CA, United States; Roland, J., University of California, Berkeley, California Emerging Infections Program, Oakland, CA, United States; Austin, E., Colorado Department of Public Health and Environment, United States; Kawasaki, B., Colorado Department of Public Health and Environment, United States; Meek, J., Connecticut Emerging Infections Program, Yale School of Public Health, New Haven, CT, United States; Yousey-Hindes, K., Connecticut Emerging Infections Program, Yale School of Public Health, New Haven, CT, United States; Anderson, E., Departments of Pediatrics and Medicine, Emory University School of Medicine, Atlanta, GA, United States, Georgia Emerging Infections Program, Georgia Department of Public Health, Atlanta, GA, United States, Atlanta Veterans Affairs Medical Center, Atlanta, GA, United States; Openo, K.P., Georgia Emerging Infections Program, Georgia Department of Public Health, Atlanta, GA, United States, Atlanta Veterans Affairs Medical Center, Atlanta, GA, United States, Division of Infectious Diseases, School of Medicine, Emory University, Atlanta, GA, United States; Reeg, L., Michigan Department of Health and Human Services, United States; Leegwater, L., Michigan Department of Health and Human Services, United States; McMahon, M., Minnesota Department of Health, United States; Bye, E., Minnesota Department of Health, United States; Poblete, M., New Mexico Emerging Infections Program, University of New Mexico, Albuquerque, NM, United States; Landis, Z., New Mexico Emerging Infections Program, University of New Mexico, Albuquerque, NM, United States; Spina, N.L., New York State Department of Health, United States; Engesser, K., New York State Department of Health, United States; Bennett, N.M., University of Rochester School of Medicine and Dentistry, Rochester, NY, United States; Gaitan, M.A., University of Rochester School of Medicine and Dentistry, Rochester, NY, United States; Shiltz, E., Ohio Department of Health, United States; Moran, N., Ohio Department of Health, United States; Sutton, M., Oregon Health Authority, United States; Abdullah, N., Oregon Health Authority, United States; Schaffner, W., Department of Health Policy, Vanderbilt University Medical Center, Nashville, TN, United States; Talbot, H.K., Department of Health Policy, Vanderbilt University Medical Center, Nashville, TN, United States; Olsen, K., Salt Lake County Health Department, Salt Lake City, UT, United States; Staten, H., Salt Lake County Health Department, Salt Lake City, UT, United States; Taylor, C.A., Division of Viral Diseases, National Center for Immunization and Respiratory Diseases, CDC, United States; Havers, F.P., Division of Viral Diseases, National Center for Immunization and Respiratory Diseases, CDC, United States; Reed, C., Influenza Division, National Center for Immunization and Respiratory Diseases, CDC, United States; Budd, A., Influenza Division, National Center for Immunization and Respiratory Diseases, CDC, United States; Garg, S., Influenza Division, National Center for Immunization and Respiratory Diseases, CDC, United States; O’Halloran, A., Influenza Division, National Center for Immunization and Respiratory Diseases, CDC, United States; Brammer, L., Influenza Division, National Center for Immunization and Respiratory Diseases, CDC, United States","Adams, K.; Influenza Division, United States; email: kadams7@cdc.gov",,"Department of Health and Human Services",01492195,,,"36520656","English","Morb. Mortal. Wkly. Rep.",Article,"Final","All Open Access, Bronze, Green",Scopus,2-s2.0-85144193819
"Benton M.L., McGrath S.P.","57194450277;55546989600;","2021 Bioinformatics and Translational Informatics Best Papers",2022,"Yearbook of Medical Informatics","31","1",,"116","119",,1,"10.1055/s-0042-1742538","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85143339373&doi=10.1055%2fs-0042-1742538&partnerID=40&md5=7fb8eb60dec7124c5dc57aff14569e80","Department of Computer Science, Baylor University, Waco, TX, United States; CITRIS Health, University of California Berkeley, Missoula, MT, United States","Benton, M.L., Department of Computer Science, Baylor University, Waco, TX, United States; McGrath, S.P., CITRIS Health, University of California Berkeley, Missoula, MT, United States","Benton, M.L.One Bear Place #97141, United States; email: marylauren_benton@baylor.edu
McGrath, S.P.5689 Cattle Drive, United States; email: smcgrath@berkeley.edu",,"Thieme Medical Publishers, Inc.",09434747,,,"36463868","English","Yearb Med Inform",Article,"Final","All Open Access, Hybrid Gold, Green",Scopus,2-s2.0-85143339373
"Halabieh H., Hawkins S., Bernstein A.E., Lewkowict S., Unaldi Kamel B., Fleming L., Levitin D.","58029623100;58029445800;58029445900;58029791400;58029623200;58024354600;6603133970;","The Future of Higher Education: Identifying Current Educational Problems and Proposed Solutions",2022,"Education Sciences","12","12","888","","",,2,"10.3390/educsci12120888","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85144736580&doi=10.3390%2feducsci12120888&partnerID=40&md5=418958f1703d04afd4880bfbd77cda5e","Cognitive Science Program, University of California Berkeley, Berkeley, CA  94720, United States; Department of Psychology, McGill University, Montreal, QC  H3A 1G1, Canada; School of Social Sciences, Minerva University, San Francisco, CA  94103, United States","Halabieh, H., Cognitive Science Program, University of California Berkeley, Berkeley, CA  94720, United States; Hawkins, S., Department of Psychology, McGill University, Montreal, QC  H3A 1G1, Canada; Bernstein, A.E., Department of Psychology, McGill University, Montreal, QC  H3A 1G1, Canada; Lewkowict, S., Department of Psychology, McGill University, Montreal, QC  H3A 1G1, Canada; Unaldi Kamel, B., School of Social Sciences, Minerva University, San Francisco, CA  94103, United States; Fleming, L., Department of Psychology, McGill University, Montreal, QC  H3A 1G1, Canada; Levitin, D., Department of Psychology, McGill University, Montreal, QC  H3A 1G1, Canada, School of Social Sciences, Minerva University, San Francisco, CA  94103, United States","Levitin, D.; Department of Psychology, Canada; email: daniel.levitin@mcgill.ca",,"MDPI",22277102,,,,"English","Educ. Sci.",Review,"Final","All Open Access, Gold",Scopus,2-s2.0-85144736580
"Jemaa S., Paulson J.N., Hutchings M., Kostakoglu L., Trotman J., Tracy S., de Crespigny A., Carano R.A.D., El-Galaly T.C., Nielsen T.G., Bengtsson T.","57216888266;55863153000;8736133800;7003846717;23991521300;57209823095;7003781612;6701757446;22634515900;36161447300;7005649700;","Full automation of total metabolic tumor volume from FDG-PET/CT in DLBCL for baseline risk assessments",2022,"Cancer Imaging","22","1","39","","",,6,"10.1186/s40644-022-00476-0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85135788911&doi=10.1186%2fs40644-022-00476-0&partnerID=40&md5=28073c6998557d2d3f2cd222e8333cf6","1PHC Imaging, Genentech, Inc, South San Francisco, CA, United States; Biostatistics, Genentech, Inc, South San Francisco, CA, United States; Department of HaematologyRigshospitalet, Copenhagen, Denmark; Department of Radiology and Medical Imaging, University of Virginia, Charlottesville, VA, United States; Department of Haematology, Concord Repatriation General Hospital, University of Sydney, Concord, NSW, Australia; Clinical Imaging Group, Genentech, Inc, South San Francisco, CA, United States; Department of Hematology, Aalborg University Hospital, Aalborg, Denmark; Pharmaceutical Development Clinical Oncology, F. Hoffmann-La Roche Ltd, Bldg 1, Grenzarcherstrasse 124m, Basel, CH-4070, Switzerland; Department of Statistics, University of California-Berkeley, Berkeley, CA, United States","Jemaa, S., 1PHC Imaging, Genentech, Inc, South San Francisco, CA, United States; Paulson, J.N., Biostatistics, Genentech, Inc, South San Francisco, CA, United States; Hutchings, M., Department of HaematologyRigshospitalet, Copenhagen, Denmark; Kostakoglu, L., Department of Radiology and Medical Imaging, University of Virginia, Charlottesville, VA, United States; Trotman, J., Department of Haematology, Concord Repatriation General Hospital, University of Sydney, Concord, NSW, Australia; Tracy, S., Biostatistics, Genentech, Inc, South San Francisco, CA, United States; de Crespigny, A., Clinical Imaging Group, Genentech, Inc, South San Francisco, CA, United States; Carano, R.A.D., 1PHC Imaging, Genentech, Inc, South San Francisco, CA, United States; El-Galaly, T.C., Department of Hematology, Aalborg University Hospital, Aalborg, Denmark; Nielsen, T.G., Pharmaceutical Development Clinical Oncology, F. Hoffmann-La Roche Ltd, Bldg 1, Grenzarcherstrasse 124m, Basel, CH-4070, Switzerland; Bengtsson, T., 1PHC Imaging, Genentech, Inc, South San Francisco, CA, United States, Department of Statistics, University of California-Berkeley, Berkeley, CA, United States","Nielsen, T.G.; Pharmaceutical Development Clinical Oncology, Bldg 1, Grenzarcherstrasse 124m, Switzerland; email: tina.nielsen@roche.com",,"BioMed Central Ltd",14707330,,,"35962459","English","Cancer Imaging",Article,"Final","All Open Access, Gold, Green",Scopus,2-s2.0-85135788911
"Kim Y.H., Lin M.C., Peng C.-C., Radke C.J.","57203809850;55476712200;35410086900;57220455376;","Prevention of localized corneal hyperosmolarity spikes by soft-contact-lens wear",2022,"Contact Lens and Anterior Eye","45","6","101722","","",,3,"10.1016/j.clae.2022.101722","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85132801624&doi=10.1016%2fj.clae.2022.101722&partnerID=40&md5=7791756c2d648d9c906dc2fc04d5c02e","Herbert Wertheim School of Optometry & Vision Science, University of California, Berkeley, CA  94720, United States; Chemical and Biomolecular Engineering Department, University of California, Berkeley, CA  94720, United States; Clinical Research Center, University of California, Berkeley, CA  94720, United States; CooperVision Inc., Pleasanton, CA  94588, United States","Kim, Y.H., Herbert Wertheim School of Optometry & Vision Science, University of California, Berkeley, CA  94720, United States, Chemical and Biomolecular Engineering Department, University of California, Berkeley, CA  94720, United States, Clinical Research Center, University of California, Berkeley, CA  94720, United States; Lin, M.C., Herbert Wertheim School of Optometry & Vision Science, University of California, Berkeley, CA  94720, United States, Clinical Research Center, University of California, Berkeley, CA  94720, United States; Peng, C.-C., CooperVision Inc., Pleasanton, CA  94588, United States; Radke, C.J., Herbert Wertheim School of Optometry & Vision Science, University of California, Berkeley, CA  94720, United States, Chemical and Biomolecular Engineering Department, University of California, Berkeley, CA  94720, United States","Radke, C.J.; Department of Chemical and Biomolecular Engineering, United States; email: radke@berkeley.edu",,"Elsevier B.V.",13670484,,CLAEA,"35718682","English","Contact Lens Anterior Eye",Article,"Final","",Scopus,2-s2.0-85132801624
"Feng J., Phillips R.V., Malenica I., Bishara A., Hubbard A.E., Celi L.A., Pirracchio R.","57206786193;57209574203;56157676800;57214122801;35551340400;16033282700;16745004400;","Clinical artificial intelligence quality improvement: towards continual monitoring and updating of AI algorithms in healthcare",2022,"npj Digital Medicine","5","1","66","","",,27,"10.1038/s41746-022-00611-y","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85131510401&doi=10.1038%2fs41746-022-00611-y&partnerID=40&md5=09f7394d60d732fda84bd5dc1c8a133e","Department of Epidemiology and Biostatistics, University of California, San Francisco, CA, United States; Bakar Computational Health Sciences Institute, University of California San Francisco, San Francisco, CA, United States; Department of Biostatistics, University of California, Berkeley, CA, United States; Department of Anesthesia, University of California, San Francisco, CA, United States; Institute for Medical Engineering and Science, Massachusetts Institute of Technology, Department of Medicine, Beth Israel Deaconess Medical Center; Department of Biostatistics, Harvard T.H. Chan School of Public Health, Boston, MA  02115, United States","Feng, J., Department of Epidemiology and Biostatistics, University of California, San Francisco, CA, United States, Bakar Computational Health Sciences Institute, University of California San Francisco, San Francisco, CA, United States; Phillips, R.V., Department of Biostatistics, University of California, Berkeley, CA, United States; Malenica, I., Department of Biostatistics, University of California, Berkeley, CA, United States; Bishara, A., Bakar Computational Health Sciences Institute, University of California San Francisco, San Francisco, CA, United States, Department of Anesthesia, University of California, San Francisco, CA, United States; Hubbard, A.E., Department of Biostatistics, University of California, Berkeley, CA, United States; Celi, L.A., Institute for Medical Engineering and Science, Massachusetts Institute of Technology, Department of Medicine, Beth Israel Deaconess Medical Center; Department of Biostatistics, Harvard T.H. Chan School of Public Health, Boston, MA  02115, United States; Pirracchio, R., Bakar Computational Health Sciences Institute, University of California San Francisco, San Francisco, CA, United States, Department of Anesthesia, University of California, San Francisco, CA, United States","Feng, J.; Department of Epidemiology and Biostatistics, United States; email: jean.feng@ucsf.edu",,"Nature Research",23986352,,,,"English","npj Digit. Med.",Article,"Final","All Open Access, Gold, Green",Scopus,2-s2.0-85131510401
"Caravaca J., Peter R., Yang J., Gunther C., Antonio Camara Serrano J., Nostrand C., Steri V., Seo Y.","57115145200;57942295400;57980040800;57979672300;57980040900;57979109300;16445201500;55115504200;","Comparison and calibration of dose delivered by 137Cs and x-ray irradiators in mice",2022,"Physics in Medicine and Biology","67","22","225017","","",,,"10.1088/1361-6560/ac9e88","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85142501221&doi=10.1088%2f1361-6560%2fac9e88&partnerID=40&md5=dacf7204814d6a23e0f1d5a82946959c","Physics Research Laboratory, University of California, San Francisco, United States; Department of Nuclear Engineering, University of California, Berkeley, United States; Department of Radiology, University of Texas Southwestern Medical Center, Dallas, TX, United States; C&C Irradiator Service, LLC, Washington, DC, United States; Helen Diller Family Comprehensive Cancer Center, University of California, San Francisco, United States","Caravaca, J., Physics Research Laboratory, University of California, San Francisco, United States; Peter, R., Physics Research Laboratory, University of California, San Francisco, United States, Department of Nuclear Engineering, University of California, Berkeley, United States; Yang, J., Department of Radiology, University of Texas Southwestern Medical Center, Dallas, TX, United States; Gunther, C., C&C Irradiator Service, LLC, Washington, DC, United States; Antonio Camara Serrano, J., Helen Diller Family Comprehensive Cancer Center, University of California, San Francisco, United States; Nostrand, C., C&C Irradiator Service, LLC, Washington, DC, United States; Steri, V., Helen Diller Family Comprehensive Cancer Center, University of California, San Francisco, United States; Seo, Y., Physics Research Laboratory, University of California, San Francisco, United States, Department of Nuclear Engineering, University of California, Berkeley, United States","Caravaca, J.; Physics Research Laboratory, United States; email: javier.caravacarodriguez@ucsf.edu",,"Institute of Physics",00319155,,PHMBA,"36317316","English","Phys. Med. Biol.",Article,"Final","All Open Access, Green",Scopus,2-s2.0-85142501221
"Nguyen J.D., Tan S.M., Azenkot S., Chu M.A., Cooper E.A.","57986370200;57986394400;36456834700;55319248300;36022246700;","Longitudinal Trends in Case Histories and Rehabilitative Device Assessments at Low Vision Examinations",2022,"Optometry and Vision Science","99","11",,"817","829",,,"10.1097/OPX.0000000000001953","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85142918961&doi=10.1097%2fOPX.0000000000001953&partnerID=40&md5=7a827428218040ba33f0b57757d51087","Herbert Wertheim School of Optometry and Vision Science, University of California, Berkeley, Berkeley, CA, United States; Kellogg Eye Center, Department of Ophthalmology and Visual Sciences, University of Michigan, Ann Arbor, MI, United States; Information Science, Jacobs Technion-Cornell Institute, Cornell Tech, Cornell University, New York, NY, United States; Helen Wills Neuroscience Institute, University of California, Berkeley, Berkeley, CA, United States","Nguyen, J.D., Herbert Wertheim School of Optometry and Vision Science, University of California, Berkeley, Berkeley, CA, United States, Kellogg Eye Center, Department of Ophthalmology and Visual Sciences, University of Michigan, Ann Arbor, MI, United States; Tan, S.M., Herbert Wertheim School of Optometry and Vision Science, University of California, Berkeley, Berkeley, CA, United States; Azenkot, S., Information Science, Jacobs Technion-Cornell Institute, Cornell Tech, Cornell University, New York, NY, United States; Chu, M.A., Herbert Wertheim School of Optometry and Vision Science, University of California, Berkeley, Berkeley, CA, United States; Cooper, E.A., Herbert Wertheim School of Optometry and Vision Science, University of California, Berkeley, Berkeley, CA, United States, Helen Wills Neuroscience Institute, University of California, Berkeley, Berkeley, CA, United States","Cooper, E.A.; Herbert Wertheim School of Optometry and Vision Science, United States; email: emilycooper@berkeley.edu",,"Lippincott Williams and Wilkins",10405488,,OVSCE,"36301592","English","Optom. Vis. Sci.",Article,"Final","All Open Access, Hybrid Gold, Green",Scopus,2-s2.0-85142918961
"Rozema J.J., Hastings G.D., Jiménez-García M., Koppen C., Applegate R.A.","8566237400;57193891842;57208405817;6603147664;57196775872;","Influence of rigid lens decentration and rotation on visual image quality in normal and keratoconic eyes",2022,"Ophthalmic and Physiological Optics","42","6",,"1204","1213",,1,"10.1111/opo.13045","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85138193953&doi=10.1111%2fopo.13045&partnerID=40&md5=fa153cd0cc00dc21e128b1f155890597","Visual Optics Lab Antwerp (VOLANTIS), Faculty of Medicine and Health Sciences, Antwerp University, Wilrijk, Belgium; Department of Ophthalmology, Antwerp University Hospital, Edegem, Belgium; College of Optometry, University of Houston, Houston, TX, United States; Center for Innovation in Optics and Vision, School of Optometry, University of California, Berkeley, CA, United States","Rozema, J.J., Visual Optics Lab Antwerp (VOLANTIS), Faculty of Medicine and Health Sciences, Antwerp University, Wilrijk, Belgium, Department of Ophthalmology, Antwerp University Hospital, Edegem, Belgium; Hastings, G.D., College of Optometry, University of Houston, Houston, TX, United States, Center for Innovation in Optics and Vision, School of Optometry, University of California, Berkeley, CA, United States; Jiménez-García, M., Visual Optics Lab Antwerp (VOLANTIS), Faculty of Medicine and Health Sciences, Antwerp University, Wilrijk, Belgium, Department of Ophthalmology, Antwerp University Hospital, Edegem, Belgium; Koppen, C., Visual Optics Lab Antwerp (VOLANTIS), Faculty of Medicine and Health Sciences, Antwerp University, Wilrijk, Belgium, Department of Ophthalmology, Antwerp University Hospital, Edegem, Belgium; Applegate, R.A., College of Optometry, University of Houston, Houston, TX, United States","Rozema, J.J.; Visual Optics Lab Antwerp (VOLANTIS), Belgium; email: jos.rozema@uantwerpen.be",,"John Wiley and Sons Inc",02755408,,OPOPD,"36111637","English","Ophthalmic Physiol. Opt.",Article,"Final","",Scopus,2-s2.0-85138193953
"Zhang Y., Halifax J.C., Tangsombatvisit C., Yun C., Pang S., Hooshfar S., Wu A.H.B., Lynch K.L.","57206486879;57832939800;57833434200;57207936795;55804820500;56047852500;57211739914;36129726500;","Development and application of a High-Resolution mass spectrometry method for the detection of fentanyl analogs in urine and serum",2022,"Journal of Mass Spectrometry and Advances in the Clinical Lab","26",,,"1","6",,6,"10.1016/j.jmsacl.2022.07.005","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85135512424&doi=10.1016%2fj.jmsacl.2022.07.005&partnerID=40&md5=4e4b98d3bbe3db5430b2785d231ec0d4","Department of Laboratory Medicine, University of California, San Francisco, and Zuckerberg San Francisco General Hospital, 1001 Potrero Ave, ZSFG Bldg. 5, 2M16 San Francisco, CA  94110, United States; University of California, Berkeley, San Francisco, CA  94720, United States; SCIEX, 1201 Radio Rd, Redwood City, CA  94065, United States","Zhang, Y., Department of Laboratory Medicine, University of California, San Francisco, and Zuckerberg San Francisco General Hospital, 1001 Potrero Ave, ZSFG Bldg. 5, 2M16 San Francisco, CA  94110, United States; Halifax, J.C., Department of Laboratory Medicine, University of California, San Francisco, and Zuckerberg San Francisco General Hospital, 1001 Potrero Ave, ZSFG Bldg. 5, 2M16 San Francisco, CA  94110, United States; Tangsombatvisit, C., University of California, Berkeley, San Francisco, CA  94720, United States; Yun, C., Department of Laboratory Medicine, University of California, San Francisco, and Zuckerberg San Francisco General Hospital, 1001 Potrero Ave, ZSFG Bldg. 5, 2M16 San Francisco, CA  94110, United States; Pang, S., SCIEX, 1201 Radio Rd, Redwood City, CA  94065, United States; Hooshfar, S., Department of Laboratory Medicine, University of California, San Francisco, and Zuckerberg San Francisco General Hospital, 1001 Potrero Ave, ZSFG Bldg. 5, 2M16 San Francisco, CA  94110, United States; Wu, A.H.B., Department of Laboratory Medicine, University of California, San Francisco, and Zuckerberg San Francisco General Hospital, 1001 Potrero Ave, ZSFG Bldg. 5, 2M16 San Francisco, CA  94110, United States; Lynch, K.L., Department of Laboratory Medicine, University of California, San Francisco, and Zuckerberg San Francisco General Hospital, 1001 Potrero Ave, ZSFG Bldg. 5, 2M16 San Francisco, CA  94110, United States","Lynch, K.L.; Department of Laboratory Medicine, 1001 Potrero Ave, ZSFG Bldg. 5, United States; email: kara.lynch@ucsf.edu",,"Elsevier B.V.",2667145X,,,,"English","J. Mass. Spectrom. Adv. Clin. Lab",Article,"Final","All Open Access, Gold, Green",Scopus,2-s2.0-85135512424
