Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Affiliations,Authors with affiliations,Correspondence Address,Editors,Publisher,ISSN,ISBN,CODEN,PubMed ID,Language of Original Document,Abbreviated Source Title,Document Type,Publication Stage,Open Access,Source,EID
"Evans B.J., Mudd A.B., Bredeson J.V., Furman B.L.S., Wasonga D.V., Lyons J.B., Harland R.M., Rokhsar D.S.","7401634902;55963910000;56490842900;55222019700;14036403000;57204926241;7103070907;7004149813;","New insights into Xenopus sex chromosome genomics from the Marsabit clawed frog X. borealis",2022,"Journal of Evolutionary Biology","35","12",,"1777","1790",,2,"10.1111/jeb.14078","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85136842195&doi=10.1111%2fjeb.14078&partnerID=40&md5=01653edc847bd13c55e810d04cfbaf13","Biology Department, Life Sciences Building Room 328, McMaster University, Hamilton, ON, Canada; Department of Molecular and Cell Biology, University of California, Berkeley, CA, United States; Canexia Health, Vancouver, BC, Canada; National Museums of Kenya, Nairobi, Kenya; Okinawa Institute of Science and Technology Graduate University, Onna, Japan; Chan-Zuckerberg BioHub, San Francisco, CA, United States","Evans, B.J., Biology Department, Life Sciences Building Room 328, McMaster University, Hamilton, ON, Canada; Mudd, A.B., Department of Molecular and Cell Biology, University of California, Berkeley, CA, United States; Bredeson, J.V., Department of Molecular and Cell Biology, University of California, Berkeley, CA, United States; Furman, B.L.S., Biology Department, Life Sciences Building Room 328, McMaster University, Hamilton, ON, Canada, Canexia Health, Vancouver, BC, Canada; Wasonga, D.V., National Museums of Kenya, Nairobi, Kenya; Lyons, J.B., Department of Molecular and Cell Biology, University of California, Berkeley, CA, United States; Harland, R.M., Department of Molecular and Cell Biology, University of California, Berkeley, CA, United States; Rokhsar, D.S., Department of Molecular and Cell Biology, University of California, Berkeley, CA, United States, Okinawa Institute of Science and Technology Graduate University, Onna, Japan, Chan-Zuckerberg BioHub, San Francisco, CA, United States","Evans, B.J.; Biology Department, Life Sciences Building Room 328, 1280 Main Street West, Canada; email: evansb@mcmaster.ca",,"John Wiley and Sons Inc",1010061X,,JEBIE,"36054077","English","J. Evol. Biol.",Article,"Final","",Scopus,2-s2.0-85136842195
"Harte J., Brush M., Newman E.A., Umemura K.","7005624196;57189975254;55573751500;57222290456;","An equation of state unifies diversity, productivity, abundance and biomass",2022,"Communications Biology","5","1","874","","",,8,"10.1038/s42003-022-03817-8","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85136674539&doi=10.1038%2fs42003-022-03817-8&partnerID=40&md5=446461d7bfc5292424e12b2f3315acc0","The Energy and Resources Group, University of California, Berkeley, CA  94720, United States; The Rocky Mountain Biological Laboratory, Gothic, CO  81224, United States; The Santa Fe Institute, Santa Fe, NM  87501, United States; The Department of Mathematical and Statistical Sciences, University of Alberta, Edmonton, AB  T6G 2G1, Canada; School of Natural Resources & the Environment, University of Arizona, Tucson, AZ  85721, United States; Graduate School of Human Development and Environment, Kobe University, Hyogo, Kobe, 657-8501, Japan","Harte, J., The Energy and Resources Group, University of California, Berkeley, CA  94720, United States, The Rocky Mountain Biological Laboratory, Gothic, CO  81224, United States, The Santa Fe Institute, Santa Fe, NM  87501, United States; Brush, M., The Energy and Resources Group, University of California, Berkeley, CA  94720, United States, The Department of Mathematical and Statistical Sciences, University of Alberta, Edmonton, AB  T6G 2G1, Canada; Newman, E.A., School of Natural Resources & the Environment, University of Arizona, Tucson, AZ  85721, United States; Umemura, K., The Energy and Resources Group, University of California, Berkeley, CA  94720, United States, Graduate School of Human Development and Environment, Kobe University, Hyogo, Kobe, 657-8501, Japan","Harte, J.; The Energy and Resources Group, United States; email: jharte@berkeley.edu",,"Nature Research",23993642,,,"36008589","English","Commun. Biolog.",Article,"Final","All Open Access, Gold, Green",Scopus,2-s2.0-85136674539
"Dougherty E.R., Seidel D.P., Blackburn J.K., Turner W.C., Getz W.M.","56537895200;57016246500;13005665700;8840463100;7006533560;","Correction: A framework for integrating inferred movement behavior into disease risk models (Movement Ecology, (2022), 10, 1, (31), 10.1186/s40462-022-00331-8)",2022,"Movement Ecology","10","1","36","","",,,"10.1186/s40462-022-00334-5","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85136635364&doi=10.1186%2fs40462-022-00334-5&partnerID=40&md5=a3b7dfc4a6de328f9e0ac1dbc785285b","Department of Environmental Science, Policy, and Management, University of California Berkeley, Berkeley, CA, United States; Spatial Epidemiology and Ecology Research Laboratory, Department of Geography, University of Florida, Gainesville, FL, United States; Emerging Pathogens Institute, University of Florida, Gainesville, FL, United States; U.S. Geological Survey, Wisconsin Cooperative Wildlife Research Unit, Department of Forest and Wildlife Ecology, University of Wisconsin-Madison, Madison, WI, United States; School of Mathematical Sciences, University of KwaZulu-Natal, Durban, South Africa","Dougherty, E.R., Department of Environmental Science, Policy, and Management, University of California Berkeley, Berkeley, CA, United States; Seidel, D.P., Department of Environmental Science, Policy, and Management, University of California Berkeley, Berkeley, CA, United States; Blackburn, J.K., Spatial Epidemiology and Ecology Research Laboratory, Department of Geography, University of Florida, Gainesville, FL, United States, Emerging Pathogens Institute, University of Florida, Gainesville, FL, United States; Turner, W.C., U.S. Geological Survey, Wisconsin Cooperative Wildlife Research Unit, Department of Forest and Wildlife Ecology, University of Wisconsin-Madison, Madison, WI, United States; Getz, W.M., Department of Environmental Science, Policy, and Management, University of California Berkeley, Berkeley, CA, United States, School of Mathematical Sciences, University of KwaZulu-Natal, Durban, South Africa","Dougherty, E.R.; Department of Environmental Science, United States; email: dougherty.eric@berkeley.edu",,"BioMed Central Ltd",20513933,,,,"English","Mov. Ecol.",Erratum,"Final","All Open Access, Gold, Green",Scopus,2-s2.0-85136635364
"Bilbao-Sainz C., Chiou B.-S., Takeoka G., Williams T., Wood D., Powell-Palm M.J., Rubinsky B., Wu V.C.H., McHugh T.","21933755900;57193931623;6701918852;55989250800;7404400854;57193489530;7006100650;7006045801;57203238545;","Isochoric freezing and isochoric supercooling as innovative postharvest technologies for pomegranate preservation",2022,"Postharvest Biology and Technology","194",,"112072","","",,6,"10.1016/j.postharvbio.2022.112072","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85136495984&doi=10.1016%2fj.postharvbio.2022.112072&partnerID=40&md5=db0a0bbdca8dba07b1df8407f2d9fbdf","US Department of Agriculture, Western Regional Research Center, 800 Buchanan St., Albany, CA  94710, United States; Department of Mechanical Engineering, University of California, 6141 Etcheverry Hall, Berkeley, CA  94720, United States","Bilbao-Sainz, C., US Department of Agriculture, Western Regional Research Center, 800 Buchanan St., Albany, CA  94710, United States; Chiou, B.-S., US Department of Agriculture, Western Regional Research Center, 800 Buchanan St., Albany, CA  94710, United States; Takeoka, G., US Department of Agriculture, Western Regional Research Center, 800 Buchanan St., Albany, CA  94710, United States; Williams, T., US Department of Agriculture, Western Regional Research Center, 800 Buchanan St., Albany, CA  94710, United States; Wood, D., US Department of Agriculture, Western Regional Research Center, 800 Buchanan St., Albany, CA  94710, United States; Powell-Palm, M.J., Department of Mechanical Engineering, University of California, 6141 Etcheverry Hall, Berkeley, CA  94720, United States; Rubinsky, B., Department of Mechanical Engineering, University of California, 6141 Etcheverry Hall, Berkeley, CA  94720, United States; Wu, V.C.H., US Department of Agriculture, Western Regional Research Center, 800 Buchanan St., Albany, CA  94710, United States; McHugh, T., US Department of Agriculture, Western Regional Research Center, 800 Buchanan St., Albany, CA  94710, United States","Bilbao-Sainz, C.; US Department of Agriculture, 800 Buchanan St., United States; email: cristina.bilbao@usda.gov",,"Elsevier B.V.",09255214,,PBTEE,,"English","Postharvest Biol. Technol.",Article,"Final","All Open Access, Bronze",Scopus,2-s2.0-85136495984
"Tye S.P., Siepielski A.M., Bray A., Rypel A.L., Phelps N.B.D., Fey S.B.","57199324669;8052851500;57203104102;8930868500;22953858600;56494623600;","Climate warming amplifies the frequency of fish mass mortality events across north temperate lakes",2022,"Limnology And Oceanography Letters","7","6",,"510","519",,5,"10.1002/lol2.10274","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85136467129&doi=10.1002%2flol2.10274&partnerID=40&md5=3f69080063580bb007fbc9250cc69a47","Department of Biological Sciences, University of Arkansas, Fayetteville, AR, United States; Department of Statistics, University of California, Berkeley, CA, United States; Department of Wildlife, Fish, and Conservation Biology, Center for Watershed Sciences, University of California, Davis, CA, United States; Department of Fisheries, Wildlife, and Conservation Biology, University of Minnesota, Minneapolis, MN, United States; Department of Biology, Reed College, Portland, OR, United States","Tye, S.P., Department of Biological Sciences, University of Arkansas, Fayetteville, AR, United States; Siepielski, A.M., Department of Biological Sciences, University of Arkansas, Fayetteville, AR, United States; Bray, A., Department of Statistics, University of California, Berkeley, CA, United States; Rypel, A.L., Department of Wildlife, Fish, and Conservation Biology, Center for Watershed Sciences, University of California, Davis, CA, United States; Phelps, N.B.D., Department of Fisheries, Wildlife, and Conservation Biology, University of Minnesota, Minneapolis, MN, United States; Fey, S.B., Department of Biology, Reed College, Portland, OR, United States","Tye, S.P.; Department of Biological Sciences, United States; email: simontye@uark.edu",,"John Wiley and Sons Inc",23782242,,,,"English","Limnol. Oceanogr. Lett.",Letter,"Final","",Scopus,2-s2.0-85136467129
"McGreevy S.R., Rupprecht C.D.D., Niles D., Wiek A., Carolan M., Kallis G., Kantamaturapoj K., Mangnus A., Jehlička P., Taherzadeh O., Sahakian M., Chabay I., Colby A., Vivero-Pol J.-L., Chaudhuri R., Spiegelberg M., Kobayashi M., Balázs B., Tsuchiya K., Nicholls C., Tanaka K., Vervoort J., Akitsu M., Mallee H., Ota K., Shinkai R., Khadse A., Tamura N., Abe K.-I., Altieri M., Sato Y.-I., Tachikawa M.","54179743900;56229689000;55846826900;8583970000;7004240106;8580877300;56051361400;57214136323;6602183862;57194341611;36609108000;37021244400;57194777757;57193693741;57834366500;57189051810;57203894953;55760248000;55450460900;7005466698;57203626901;36054026400;57200561657;35300110000;57210847851;57220593494;57193310509;57225104689;57833974400;16410728800;55728748000;7005843544;","Sustainable agrifood systems for a post-growth world",2022,"Nature Sustainability","5","12",,"1011","1017",,35,"10.1038/s41893-022-00933-5","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85135569472&doi=10.1038%2fs41893-022-00933-5&partnerID=40&md5=771f2ccf98e9f2cb73a85b56e086aa7d","Faculty of Behavioural, Management, and Social Sciences, Section of Governance and Technology for Sustainability (CSTM), University of Twente, Enschede, Netherlands; FEAST NPO, Kyoto, Japan; Research Institute for Humanity and Nature, Kyoto, Japan; Faculty of Collaborative Regional Innovation, Department of Environmental Design, Ehime University, Matsuyama, Japan; College of Global Futures, School of Sustainability, Arizona State University, Tempe, AZ, United States; Sociology Department, Colorado State University, Fort Collins, CO, United States; Catalan Institution for Research and Advanced Studies (ICREA), Barcelona, Spain; Institute of Environmental Science & Technology, Universitat Autònoma de Barcelona, Barcelona, Spain; Faculty of Social Sciences and Humanities, Mahidol University, Nakhon Pathom, Thailand; Copernicus Institute of Sustainable Development, Utrecht University, Utrecht, Netherlands; Institute of Sociology, Czech Academy of Sciences, Praha, Czech Republic; Institute of Environmental Sciences (CML), Leiden University, Leiden, Netherlands; Department of Sociology, University of Geneva, Geneva, Switzerland; Institute for Advanced Sustainability Studies, Potsdam, Germany; Rizoma Field School, Nueva Helvecia, Uruguay; Université Catholique de Louvain, Louvain-la-Neuve, Belgium; Calcutta, India; Center for the Promotion of Interdisciplinary Education and Research, Asian Studies Unit (KUASU), Graduate School of Economics, Kyoto University, Kyoto, Japan; Environmental Social Science Research Group, Budapest, Hungary; Social Systems Division, National Institute for Environmental Studies, Tsukuba, Japan; Department of International Area Studies, University of California Berkeley, Berkeley, CA, United States; Department of Community and Leadership Development, University of Kentucky, Lexington, KY, United States; Graduate School of Agriculture, Division of Natural Resource Economics, Kyoto University, Kyoto, Japan; Faculty of Letters, Kyoto Prefectural University, Kyoto, Japan; Department of Policy Studies, Nanzan University, Nagoya, Japan; Amrita Bhoomi Agroecology Center, Hondarabalu, India; Graduate School of Project Design, Osaka, Japan; Department of Environmental Science, Policy, and Management, University of California Berkeley, Berkeley, CA, United States; Graduate School of Environmental Studies, Nagoya University, Nagoya, Japan","McGreevy, S.R., Faculty of Behavioural, Management, and Social Sciences, Section of Governance and Technology for Sustainability (CSTM), University of Twente, Enschede, Netherlands, FEAST NPO, Kyoto, Japan, Research Institute for Humanity and Nature, Kyoto, Japan; Rupprecht, C.D.D., Faculty of Collaborative Regional Innovation, Department of Environmental Design, Ehime University, Matsuyama, Japan; Niles, D., Research Institute for Humanity and Nature, Kyoto, Japan; Wiek, A., College of Global Futures, School of Sustainability, Arizona State University, Tempe, AZ, United States; Carolan, M., Sociology Department, Colorado State University, Fort Collins, CO, United States; Kallis, G., Catalan Institution for Research and Advanced Studies (ICREA), Barcelona, Spain, Institute of Environmental Science & Technology, Universitat Autònoma de Barcelona, Barcelona, Spain; Kantamaturapoj, K., Faculty of Social Sciences and Humanities, Mahidol University, Nakhon Pathom, Thailand; Mangnus, A., Copernicus Institute of Sustainable Development, Utrecht University, Utrecht, Netherlands; Jehlička, P., Institute of Sociology, Czech Academy of Sciences, Praha, Czech Republic; Taherzadeh, O., Institute of Environmental Sciences (CML), Leiden University, Leiden, Netherlands; Sahakian, M., Department of Sociology, University of Geneva, Geneva, Switzerland; Chabay, I., Institute for Advanced Sustainability Studies, Potsdam, Germany; Colby, A., Rizoma Field School, Nueva Helvecia, Uruguay; Vivero-Pol, J.-L., Université Catholique de Louvain, Louvain-la-Neuve, Belgium; Chaudhuri, R., Calcutta, India; Spiegelberg, M., FEAST NPO, Kyoto, Japan; Kobayashi, M., Center for the Promotion of Interdisciplinary Education and Research, Asian Studies Unit (KUASU), Graduate School of Economics, Kyoto University, Kyoto, Japan; Balázs, B., Environmental Social Science Research Group, Budapest, Hungary; Tsuchiya, K., Social Systems Division, National Institute for Environmental Studies, Tsukuba, Japan; Nicholls, C., Department of International Area Studies, University of California Berkeley, Berkeley, CA, United States; Tanaka, K., Department of Community and Leadership Development, University of Kentucky, Lexington, KY, United States; Vervoort, J., Copernicus Institute of Sustainable Development, Utrecht University, Utrecht, Netherlands; Akitsu, M., Graduate School of Agriculture, Division of Natural Resource Economics, Kyoto University, Kyoto, Japan; Mallee, H., Faculty of Letters, Kyoto Prefectural University, Kyoto, Japan; Ota, K., Department of Policy Studies, Nanzan University, Nagoya, Japan; Shinkai, R., Research Institute for Humanity and Nature, Kyoto, Japan; Khadse, A., Amrita Bhoomi Agroecology Center, Hondarabalu, India; Tamura, N., Graduate School of Project Design, Osaka, Japan; Abe, K.-I., Research Institute for Humanity and Nature, Kyoto, Japan; Altieri, M., Department of Environmental Science, Policy, and Management, University of California Berkeley, Berkeley, CA, United States; Sato, Y.-I., Faculty of Letters, Kyoto Prefectural University, Kyoto, Japan; Tachikawa, M., Graduate School of Environmental Studies, Nagoya University, Nagoya, Japan","McGreevy, S.R.; Faculty of Behavioural, Netherlands; email: s.r.mcgreevy@utwente.nl",,"Nature Research",23989629,,,,"English","Nature Sustain.",Article,"Final","All Open Access, Bronze, Green",Scopus,2-s2.0-85135569472
"Ho D., Makrygiorgos G., Hill A., Berliner A.J.","57304180200;57216369334;57303732200;55848449400;","Towards an extension of equivalent system mass for human exploration missions on Mars",2022,"npj Microgravity","8","1","30","","",,4,"10.1038/s41526-022-00214-7","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85135226439&doi=10.1038%2fs41526-022-00214-7&partnerID=40&md5=c900acdad87ca3d583ed0d1d67ae93e1","Center for the Utilization of Biological Engineering in Space (CUBES), Berkeley, CA, United States; Department of Bioengineering, University of California Berkeley, Berkeley, CA, United States; Department of Chemical and Biomolecular Engineering, University of California Berkeley, Berkeley, CA, United States","Ho, D., Center for the Utilization of Biological Engineering in Space (CUBES), Berkeley, CA, United States, Department of Bioengineering, University of California Berkeley, Berkeley, CA, United States; Makrygiorgos, G., Center for the Utilization of Biological Engineering in Space (CUBES), Berkeley, CA, United States, Department of Chemical and Biomolecular Engineering, University of California Berkeley, Berkeley, CA, United States; Hill, A., Center for the Utilization of Biological Engineering in Space (CUBES), Berkeley, CA, United States, Department of Bioengineering, University of California Berkeley, Berkeley, CA, United States; Berliner, A.J., Center for the Utilization of Biological Engineering in Space (CUBES), Berkeley, CA, United States, Department of Bioengineering, University of California Berkeley, Berkeley, CA, United States","Berliner, A.J.; Center for the Utilization of Biological Engineering in Space (CUBES)United States; email: aaron.berliner@berkeley.edu",,"Nature Research",23738065,,,,"English","npj Microgravity",Article,"Final","All Open Access, Gold, Green",Scopus,2-s2.0-85135226439
"Dougherty E.R., Seidel D.P., Blackburn J.K., Turner W.C., Getz W.M.","56537895200;57016246500;13005665700;8840463100;7006533560;","A framework for integrating inferred movement behavior into disease risk models",2022,"Movement Ecology","10","1","31","","",,1,"10.1186/s40462-022-00331-8","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85134681635&doi=10.1186%2fs40462-022-00331-8&partnerID=40&md5=eb187e4d22aa8ad9bf5f3da01bb5c7ef","Department of Environmental Science, Policy, and Management, University of California Berkeley, Berkeley, CA, United States; Spatial Epidemiology and Ecology Research Laboratory, Department of Geography, University of Florida, Gainesville, FL, United States; Emerging Pathogens Institute, University of Florida, Gainesville, FL, United States; U.S. Geological Survey, Wisconsin Cooperative Wildlife Research Unit, Department of Forest and Wildlife Ecology, University of Wisconsin-Madison, Madison, WI, United States; School of Mathematical Sciences, University of KwaZulu-Natal, Durban, South Africa","Dougherty, E.R., Department of Environmental Science, Policy, and Management, University of California Berkeley, Berkeley, CA, United States; Seidel, D.P., Department of Environmental Science, Policy, and Management, University of California Berkeley, Berkeley, CA, United States; Blackburn, J.K., Spatial Epidemiology and Ecology Research Laboratory, Department of Geography, University of Florida, Gainesville, FL, United States, Emerging Pathogens Institute, University of Florida, Gainesville, FL, United States; Turner, W.C., U.S. Geological Survey, Wisconsin Cooperative Wildlife Research Unit, Department of Forest and Wildlife Ecology, University of Wisconsin-Madison, Madison, WI, United States; Getz, W.M., Department of Environmental Science, Policy, and Management, University of California Berkeley, Berkeley, CA, United States, School of Mathematical Sciences, University of KwaZulu-Natal, Durban, South Africa","Dougherty, E.R.; Department of Environmental Science, United States; email: dougherty.eric@berkeley.edu",,"BioMed Central Ltd",20513933,,,,"English","Mov. Ecol.",Article,"Final","All Open Access, Gold, Green",Scopus,2-s2.0-85134681635
"Méheust R., Castelle C.J., Jaffe A.L., Banfield J.F.","56449300700;25622343500;57191609513;7005748958;","Conserved and lineage-specific hypothetical proteins may have played a central role in the rise and diversification of major archaeal groups",2022,"BMC Biology","20","1","154","","",,,"10.1186/s12915-022-01348-6","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85133434727&doi=10.1186%2fs12915-022-01348-6&partnerID=40&md5=e91e61fe751a9c53aa2f841c9f738312","Department of Earth and Planetary Science, University of California, Berkeley, CA, United States; Innovative Genomics Institute, University of California, Berkeley, CA, United States; LABGeM, Génomique Métabolique, Genoscope, Institut François Jacob, CEA, Evry, France; Chan Zuckerberg Biohub, San Francisco, CA, United States; Department of Plant and Microbial Biology, University of California, Berkeley, CA, United States; Department of Environmental Science, Policy, and Management, University of California, Berkeley, CA, United States","Méheust, R., Department of Earth and Planetary Science, University of California, Berkeley, CA, United States, Innovative Genomics Institute, University of California, Berkeley, CA, United States, LABGeM, Génomique Métabolique, Genoscope, Institut François Jacob, CEA, Evry, France; Castelle, C.J., Department of Earth and Planetary Science, University of California, Berkeley, CA, United States, Chan Zuckerberg Biohub, San Francisco, CA, United States; Jaffe, A.L., Department of Plant and Microbial Biology, University of California, Berkeley, CA, United States; Banfield, J.F., Department of Earth and Planetary Science, University of California, Berkeley, CA, United States, Innovative Genomics Institute, University of California, Berkeley, CA, United States, Chan Zuckerberg Biohub, San Francisco, CA, United States, Department of Environmental Science, Policy, and Management, University of California, Berkeley, CA, United States","Méheust, R.; Department of Earth and Planetary Science, United States; email: raphael.meheust@genoscope.cns.fr
Banfield, J.F.; Department of Earth and Planetary Science, United States; email: jbanfield@berkeley.edu",,"BioMed Central Ltd",17417007,,,"35790962","English","BMC Biol.",Article,"Final","All Open Access, Gold, Green",Scopus,2-s2.0-85133434727
"Siegel K., Farah Perez A., Kinnebrew E., Mills-Novoa M., Ochoa J., Shoffner E.","56640975900;57202029147;57192958015;46861238300;57534952500;57221113751;","Integration of qualitative and quantitative methods for land-use-change modeling in a deforestation frontier",2022,"Conservation Biology","36","6","e13924","","",,2,"10.1111/cobi.13924","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85131962176&doi=10.1111%2fcobi.13924&partnerID=40&md5=06a1df975ab74d4dc23665ddf826dfc8","Department of Environmental Science, Policy, & Management, University of California, Berkeley, Berkeley, CA, United States; Department of Ecology & Evolutionary Biology, University of Colorado Boulder, Boulder, CO, United States; Department of Earth & the Environment, Florida International University, Miami, FL, United States; Rubenstein School of the Environment & Natural Resources and Gund Institute for Environment, University of Vermont, Burlington, VT, United States; School of Geography & Development, University of Arizona, Tucson, AZ, United States; Energy and Resources Group, University of California, Berkeley, Berkeley, CA, United States; Geography Graduate Group, University of California, Davis, Davis, CA, United States; Department of Geography, University of Washington, Seattle, WA, United States","Siegel, K., Department of Environmental Science, Policy, & Management, University of California, Berkeley, Berkeley, CA, United States, Department of Ecology & Evolutionary Biology, University of Colorado Boulder, Boulder, CO, United States; Farah Perez, A., Department of Earth & the Environment, Florida International University, Miami, FL, United States; Kinnebrew, E., Rubenstein School of the Environment & Natural Resources and Gund Institute for Environment, University of Vermont, Burlington, VT, United States; Mills-Novoa, M., Department of Environmental Science, Policy, & Management, University of California, Berkeley, Berkeley, CA, United States, School of Geography & Development, University of Arizona, Tucson, AZ, United States, Energy and Resources Group, University of California, Berkeley, Berkeley, CA, United States; Ochoa, J., Geography Graduate Group, University of California, Davis, Davis, CA, United States; Shoffner, E., Department of Geography, University of Washington, Seattle, WA, United States","Siegel, K.; Department of Environmental Science, Mulford Hall, 130 Hilgard Way, United States; email: ksiegel@ucar.edu",,"John Wiley and Sons Inc",08888892,,CBIOE,"35443092","English","Conserv. Biol.",Article,"Final","All Open Access, Hybrid Gold, Green",Scopus,2-s2.0-85131962176
"Freyria N.J., Kuo A., Chovatia M., Johnson J., Lipzen A., Barry K.W., Grigoriev I.V., Lovejoy C.","57194876197;23501793300;52263456700;57188879998;31967739800;12791813200;57195934346;35424169500;","Salinity tolerance mechanisms of an Arctic Pelagophyte using comparative transcriptomic and gene expression analysis",2022,"Communications Biology","5","1","500","","",,3,"10.1038/s42003-022-03461-2","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85130737832&doi=10.1038%2fs42003-022-03461-2&partnerID=40&md5=d9f9521ce1c1a7b8e4040bd4aa44ad65","Département de biologie, Institut de Biologie Intégrative et des Systèmes, Université Laval, Québec, Canada; Québec Océan, Département de biologie, Université Laval, Québec, Canada; U.S. Department of Energy Joint Genome Institute, Lawrence Berkeley National Laboratory, Berkeley, CA  94720, United States; Department of Plant and Microbial Biology, University of California Berkeley, Berkeley, CA  94720, United States","Freyria, N.J., Département de biologie, Institut de Biologie Intégrative et des Systèmes, Université Laval, Québec, Canada, Québec Océan, Département de biologie, Université Laval, Québec, Canada; Kuo, A., U.S. Department of Energy Joint Genome Institute, Lawrence Berkeley National Laboratory, Berkeley, CA  94720, United States; Chovatia, M., U.S. Department of Energy Joint Genome Institute, Lawrence Berkeley National Laboratory, Berkeley, CA  94720, United States; Johnson, J., U.S. Department of Energy Joint Genome Institute, Lawrence Berkeley National Laboratory, Berkeley, CA  94720, United States; Lipzen, A., U.S. Department of Energy Joint Genome Institute, Lawrence Berkeley National Laboratory, Berkeley, CA  94720, United States; Barry, K.W., U.S. Department of Energy Joint Genome Institute, Lawrence Berkeley National Laboratory, Berkeley, CA  94720, United States; Grigoriev, I.V., U.S. Department of Energy Joint Genome Institute, Lawrence Berkeley National Laboratory, Berkeley, CA  94720, United States, Department of Plant and Microbial Biology, University of California Berkeley, Berkeley, CA  94720, United States; Lovejoy, C., Département de biologie, Institut de Biologie Intégrative et des Systèmes, Université Laval, Québec, Canada, Québec Océan, Département de biologie, Université Laval, Québec, Canada","Freyria, N.J.; Département de biologie, Canada; email: nastasia.freyria.1@ulaval.ca
Lovejoy, C.; Département de biologie, Canada; email: connie.lovejoy@bio.ulaval.ca",,"Nature Research",23993642,,,"35614207","English","Commun. Biolog.",Article,"Final","All Open Access, Gold, Green",Scopus,2-s2.0-85130737832
"Ssemugabo C., Bradman A., Ssempebwa J.C., Sillé F., Guwatudde D.","56928464400;6602211513;8504487400;57193007595;6603001842;","An assessment of health risks posed by consumption of pesticide residues in fruits and vegetables among residents in the Kampala Metropolitan Area in Uganda",2022,"International Journal of Food Contamination","9","1","4","","",,6,"10.1186/s40550-022-00090-9","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85128944675&doi=10.1186%2fs40550-022-00090-9&partnerID=40&md5=1b070da2606f6ce825b805ef3baa6c3a","Department of Disease Control and Environmental Health, School of Public Health, Makerere University College of Health Sciences, Kampala, Uganda; Department of Public Health, School of Social Sciences, Humanities and Arts, University of California Merced, Merced, CA  95343, United States; Center for Children’s Environmental Health Research, School of Public Health, University of California, Berkeley, CA  94704, United States; Department of Environmental Health and Engineering, The Johns Hopkins University Bloomberg School of Public Health, Baltimore, MD  21205, United States; Department of Epidemiology and Biostatistics, School of Public Health, Makerere University College of Health Sciences, Kampala, Uganda","Ssemugabo, C., Department of Disease Control and Environmental Health, School of Public Health, Makerere University College of Health Sciences, Kampala, Uganda; Bradman, A., Department of Public Health, School of Social Sciences, Humanities and Arts, University of California Merced, Merced, CA  95343, United States, Center for Children’s Environmental Health Research, School of Public Health, University of California, Berkeley, CA  94704, United States; Ssempebwa, J.C., Department of Disease Control and Environmental Health, School of Public Health, Makerere University College of Health Sciences, Kampala, Uganda; Sillé, F., Department of Environmental Health and Engineering, The Johns Hopkins University Bloomberg School of Public Health, Baltimore, MD  21205, United States; Guwatudde, D., Department of Epidemiology and Biostatistics, School of Public Health, Makerere University College of Health Sciences, Kampala, Uganda","Ssemugabo, C.; Department of Disease Control and Environmental Health, Uganda; email: cssemugabo@gmail.com",,"BioMed Central Ltd",21962804,,,,"English","Int. J. Food Contam.",Article,"Final","All Open Access, Gold, Green",Scopus,2-s2.0-85128944675
