Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Affiliations,Authors with affiliations,Correspondence Address,Editors,Publisher,ISSN,ISBN,CODEN,PubMed ID,Language of Original Document,Abbreviated Source Title,Document Type,Publication Stage,Open Access,Source,EID
"Perea M.A., Wang B., Wyler B.C., Ham J.S., O'Connor N.R., Nagasawa S., Kimura Y., Manske C., Scherübl M., Nguyen J.M., Sarpong R.","57195556342;57218601287;55080450000;57195518116;55420209400;54792125200;57967095500;57353778800;57211238220;57207203805;8878183300;","General Synthetic Approach to Diverse Taxane Cores",2022,"Journal of the American Chemical Society","144","46",,"21398","21407",,5,"10.1021/jacs.2c10272","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85142003339&doi=10.1021%2fjacs.2c10272&partnerID=40&md5=6b79ad8260c4a03fe9360fb4083cfc18","Department of Chemistry, University of California, Berkeley, CA  94720, United States","Perea, M.A., Department of Chemistry, University of California, Berkeley, CA  94720, United States; Wang, B., Department of Chemistry, University of California, Berkeley, CA  94720, United States; Wyler, B.C., Department of Chemistry, University of California, Berkeley, CA  94720, United States; Ham, J.S., Department of Chemistry, University of California, Berkeley, CA  94720, United States; O'Connor, N.R., Department of Chemistry, University of California, Berkeley, CA  94720, United States; Nagasawa, S., Department of Chemistry, University of California, Berkeley, CA  94720, United States; Kimura, Y., Department of Chemistry, University of California, Berkeley, CA  94720, United States; Manske, C., Department of Chemistry, University of California, Berkeley, CA  94720, United States; Scherübl, M., Department of Chemistry, University of California, Berkeley, CA  94720, United States; Nguyen, J.M., Department of Chemistry, University of California, Berkeley, CA  94720, United States; Sarpong, R., Department of Chemistry, University of California, Berkeley, CA  94720, United States","Sarpong, R.; Department of Chemistry, United States; email: rsarpong@berkeley.edu",,"American Chemical Society",00027863,,JACSA,"36346461","English","J. Am. Chem. Soc.",Article,"Final","All Open Access, Green",Scopus,2-s2.0-85142003339
"Ci P., Zhao Y., Sun M., Rho Y., Chen Y., Grigoropoulos C.P., Jin S., Li X., Wu J.","55842592900;57193531858;56978515400;35805104600;56441858400;35563614300;18634109100;57221400546;57200316972;","Breaking Rotational Symmetry in Supertwisted WS2Spirals via Moiré Magnification of Intrinsic Heterostrain",2022,"Nano Letters","22","22",,"9027","9035",,6,"10.1021/acs.nanolett.2c03347","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85141998326&doi=10.1021%2facs.nanolett.2c03347&partnerID=40&md5=3da118ab75e789a2198220e1d299676a","Department of Materials Science and Engineering, University of California, Berkeley, CA  94720, United States; Materials Sciences Division, Lawrence Berkeley National Laboratory, Berkeley, CA  94720, United States; Institute for Advanced Study, Shenzhen University, Shenzhen, 518060, China; Department of Chemistry, University of Wisconsin - Madison, Madison, WI  53706, United States; National Center for Electron Microscopy in Beijing, School of Materials Science and Engineering, Tsinghua University, Beijing, 100084, China; Department of Mechanical Engineering, University of California, Berkeley, CA  94720, United States; Physical & Life Sciences and NIF & Photon Sciences, Lawrence Livermore National Laboratory, Livermore, CA  94550, United States; School of Aerospace Engineering, Beijing Institute of Technology, Beijing, 100081, China","Ci, P., Department of Materials Science and Engineering, University of California, Berkeley, CA  94720, United States, Materials Sciences Division, Lawrence Berkeley National Laboratory, Berkeley, CA  94720, United States, Institute for Advanced Study, Shenzhen University, Shenzhen, 518060, China; Zhao, Y., Department of Chemistry, University of Wisconsin - Madison, Madison, WI  53706, United States; Sun, M., National Center for Electron Microscopy in Beijing, School of Materials Science and Engineering, Tsinghua University, Beijing, 100084, China; Rho, Y., Department of Mechanical Engineering, University of California, Berkeley, CA  94720, United States, Physical & Life Sciences and NIF & Photon Sciences, Lawrence Livermore National Laboratory, Livermore, CA  94550, United States; Chen, Y., School of Aerospace Engineering, Beijing Institute of Technology, Beijing, 100081, China; Grigoropoulos, C.P., Department of Mechanical Engineering, University of California, Berkeley, CA  94720, United States; Jin, S., Department of Chemistry, University of Wisconsin - Madison, Madison, WI  53706, United States; Li, X., Institute for Advanced Study, Shenzhen University, Shenzhen, 518060, China; Wu, J., Department of Materials Science and Engineering, University of California, Berkeley, CA  94720, United States, Materials Sciences Division, Lawrence Berkeley National Laboratory, Berkeley, CA  94720, United States","Wu, J.; Department of Materials Science and Engineering, United States; email: wuj@berkeley.edu
Li, X.; Institute for Advanced Study, China; email: xgli@szu.edu.cn",,"American Chemical Society",15306984,,NALEF,"36346996","English","Nano Lett.",Article,"Final","All Open Access, Green",Scopus,2-s2.0-85141998326
"Nozik D., Bell A.T.","56960576000;36062590400;","Role of Ga3+Sites in Ethene Oligomerization over Ga/H-MFI",2022,"ACS Catalysis","12","22",,"14173","14184",,,"10.1021/acscatal.2c03357","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85143540811&doi=10.1021%2facscatal.2c03357&partnerID=40&md5=fb7e64d6687b3c8ecc862409e4c1c4fa","Department of Chemical and Biomolecular Engineering, University of California, Berkeley, CA  94720, United States","Nozik, D., Department of Chemical and Biomolecular Engineering, University of California, Berkeley, CA  94720, United States; Bell, A.T., Department of Chemical and Biomolecular Engineering, University of California, Berkeley, CA  94720, United States","Bell, A.T.; Department of Chemical and Biomolecular Engineering, United States; email: alexbell@berkeley.edu",,"American Chemical Society",21555435,,ACCAC,,"English","ACS Catal.",Article,"Final","",Scopus,2-s2.0-85143540811
"Park T.J., Selcuk K., Zhang H.-T., Manna S., Batra R., Wang Q., Yu H., Aadit N.A., Sankaranarayanan S.K.R.S., Zhou H., Camsari K.Y., Ramanathan S.","57216733230;57874238400;56688071700;57193276836;57189219132;57211995355;57223120279;57310986500;56042478300;57213186428;56682099700;57202474525;","Efficient Probabilistic Computing with Stochastic Perovskite Nickelates",2022,"Nano Letters","22","21",,"8654","8661",,2,"10.1021/acs.nanolett.2c03223","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85141822765&doi=10.1021%2facs.nanolett.2c03223&partnerID=40&md5=9ebde04ee44f12c239f43cda8772b62a","School of Materials Engineering, Purdue University, West Lafayette, IN  47907, United States; Department of Materials Science and Engineering, University of California, Berkeley, Berkeley, CA  94720, United States; School of Materials Science and Engineering, Beihang University, Beijing, 100191, China; Department of Electrical and Computer Engineering, University of California, Santa Barbara, Santa Barbara, CA  93106, United States; Center for Nanoscale Materials, Argonne National Laboratory, Argonne, IL  60439, United States; Department of Mechanical and Industrial Engineering, University of Illinois, Chicago, IL  60607, United States; Department of Metallurgical and Materials Engineering, Indian Institute of Technology Madras, Tamil Nadu, Chennai, 600036, India; X-ray Science Division, Advanced Photon Source, Argonne National Laboratory, Lemont, IL  60439, United States","Park, T.J., School of Materials Engineering, Purdue University, West Lafayette, IN  47907, United States, Department of Materials Science and Engineering, University of California, Berkeley, Berkeley, CA  94720, United States; Selcuk, K., Department of Materials Science and Engineering, University of California, Berkeley, Berkeley, CA  94720, United States; Zhang, H.-T., School of Materials Engineering, Purdue University, West Lafayette, IN  47907, United States, School of Materials Science and Engineering, Beihang University, Beijing, 100191, China; Manna, S., Center for Nanoscale Materials, Argonne National Laboratory, Argonne, IL  60439, United States, Department of Mechanical and Industrial Engineering, University of Illinois, Chicago, IL  60607, United States; Batra, R., Center for Nanoscale Materials, Argonne National Laboratory, Argonne, IL  60439, United States, Department of Metallurgical and Materials Engineering, Indian Institute of Technology Madras, Tamil Nadu, Chennai, 600036, India; Wang, Q., School of Materials Engineering, Purdue University, West Lafayette, IN  47907, United States; Yu, H., School of Materials Engineering, Purdue University, West Lafayette, IN  47907, United States; Aadit, N.A., Department of Electrical and Computer Engineering, University of California, Santa Barbara, Santa Barbara, CA  93106, United States; Sankaranarayanan, S.K.R.S., Center for Nanoscale Materials, Argonne National Laboratory, Argonne, IL  60439, United States, Department of Mechanical and Industrial Engineering, University of Illinois, Chicago, IL  60607, United States; Zhou, H., X-ray Science Division, Advanced Photon Source, Argonne National Laboratory, Lemont, IL  60439, United States; Camsari, K.Y., Department of Electrical and Computer Engineering, University of California, Santa Barbara, Santa Barbara, CA  93106, United States; Ramanathan, S., School of Materials Engineering, Purdue University, West Lafayette, IN  47907, United States","Park, T.J.; School of Materials Engineering, United States; email: park1080@purdue.edu
Zhang, H.-T.; School of Materials Engineering, United States; email: htzhang@purdue.edu
Camsari, K.Y.; Department of Electrical and Computer Engineering, United States; email: camsari@ucsb.edu
Ramanathan, S.; School of Materials Engineering, United States; email: shriram@purdue.edu",,"American Chemical Society",15306984,,NALEF,"36315005","English","Nano Lett.",Article,"Final","All Open Access, Green",Scopus,2-s2.0-85141822765
"Telychko M., Noori K., Biswas H., Dulal D., Chen Z., Lyu P., Li J., Tsai H.-Z., Fang H., Qiu Z., Yap Z.W., Watanabe K., Taniguchi T., Wu J., Loh K.P., Crommie M.F., Rodin A., Lu J.","56289639900;55521312200;57214233855;57226244721;56809709300;57210204304;56710810600;42062526800;57188656042;57193563078;57350245800;57203090873;55252500400;56843786400;7103139956;6701913944;35231125000;34881846300;","Gate-Tunable Resonance State and Screening Effects for Proton-Like Atomic Charge in Graphene",2022,"Nano Letters","22","21",,"8422","8429",,3,"10.1021/acs.nanolett.2c02235","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85139824041&doi=10.1021%2facs.nanolett.2c02235&partnerID=40&md5=bb9f6478b4814bdb284f76ade5f614a5","Department of Chemistry, National University of Singapore, Singapore, 117543, Singapore; Institute for Functional Intelligent Materials, National University of Singapore, Singapore, 117544, Singapore; Centre for Advanced 2D Materials, National University of Singapore, Singapore, 117543, Singapore; Department of Physics, National University of Singapore, 2 Science Drive 3, Singapore, 117542, Singapore; Yale-NUS College, 16 College Avenue West, Singapore, 138527, Singapore; Department of Physics, University of California, Berkeley, CA  94720, United States; Research Center for Functional Materials, National Institute for Materials Science, 1-1 Namiki, Tsukuba, 305-0044, Japan; International Center for Materials Nanoarchitectonics, National Institute for Materials Science, 1-1 Namiki, Tsukuba, 305-0044, Japan; Institute of Materials Research and Engineering, Agency for Science, Technology and Research, 08-03, 2 Fusionopolis Way, Singapore, 138634, Singapore","Telychko, M., Department of Chemistry, National University of Singapore, Singapore, 117543, Singapore; Noori, K., Institute for Functional Intelligent Materials, National University of Singapore, Singapore, 117544, Singapore, Centre for Advanced 2D Materials, National University of Singapore, Singapore, 117543, Singapore; Biswas, H., Centre for Advanced 2D Materials, National University of Singapore, Singapore, 117543, Singapore, Department of Physics, National University of Singapore, 2 Science Drive 3, Singapore, 117542, Singapore; Dulal, D., Yale-NUS College, 16 College Avenue West, Singapore, 138527, Singapore; Chen, Z., Institute for Functional Intelligent Materials, National University of Singapore, Singapore, 117544, Singapore; Lyu, P., Department of Chemistry, National University of Singapore, Singapore, 117543, Singapore; Li, J., Centre for Advanced 2D Materials, National University of Singapore, Singapore, 117543, Singapore; Tsai, H.-Z., Department of Physics, University of California, Berkeley, CA  94720, United States; Fang, H., Department of Chemistry, National University of Singapore, Singapore, 117543, Singapore; Qiu, Z., Department of Chemistry, National University of Singapore, Singapore, 117543, Singapore; Yap, Z.W., Yale-NUS College, 16 College Avenue West, Singapore, 138527, Singapore; Watanabe, K., Research Center for Functional Materials, National Institute for Materials Science, 1-1 Namiki, Tsukuba, 305-0044, Japan; Taniguchi, T., International Center for Materials Nanoarchitectonics, National Institute for Materials Science, 1-1 Namiki, Tsukuba, 305-0044, Japan; Wu, J., Institute of Materials Research and Engineering, Agency for Science, Technology and Research, 08-03, 2 Fusionopolis Way, Singapore, 138634, Singapore; Loh, K.P., Department of Chemistry, National University of Singapore, Singapore, 117543, Singapore; Crommie, M.F., Department of Physics, University of California, Berkeley, CA  94720, United States; Rodin, A., Centre for Advanced 2D Materials, National University of Singapore, Singapore, 117543, Singapore, Yale-NUS College, 16 College Avenue West, Singapore, 138527, Singapore; Lu, J., Department of Chemistry, National University of Singapore, Singapore, 117543, Singapore, Institute for Functional Intelligent Materials, National University of Singapore, Singapore, 117544, Singapore, Centre for Advanced 2D Materials, National University of Singapore, Singapore, 117543, Singapore","Rodin, A.; Centre for Advanced 2D Materials, Singapore; email: aleksandr.rodin@yale-nus.edu.sg
Lu, J.; Department of Chemistry, Singapore; email: chmluj@nus.edu.sg",,"American Chemical Society",15306984,,NALEF,"36214509","English","Nano Lett.",Article,"Final","",Scopus,2-s2.0-85139824041
"Acharya M., Ling H., Lou D., Ramesh M., Hanrahan B., Velarde G., Asta M., Persson K., Martin L.W.","57217827101;57216739405;57306600300;57217055192;6603376629;56740640000;7003468475;7102591438;56029931700;","Exploring the Morphotropic Phase Boundary in Epitaxial PbHf1−xTixO3 Thin Films",2022,"Chemistry of Materials","34","21",,"9613","9623",,,"10.1021/acs.chemmater.2c02295","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85141831448&doi=10.1021%2facs.chemmater.2c02295&partnerID=40&md5=5199004dfa461779df443df99ffdbc99","Department of Materials Science and Engineering, University of California, Berkeley, Berkeley, CA  94720, United States; Materials Sciences Division, Lawrence Berkeley National Laboratory, Berkeley, CA  94720, United States; DEVCOM U.S. Army Research Laboratory, Adelphi, MD  20783, United States","Acharya, M., Department of Materials Science and Engineering, University of California, Berkeley, Berkeley, CA  94720, United States, Materials Sciences Division, Lawrence Berkeley National Laboratory, Berkeley, CA  94720, United States; Ling, H., Department of Materials Science and Engineering, University of California, Berkeley, Berkeley, CA  94720, United States, Materials Sciences Division, Lawrence Berkeley National Laboratory, Berkeley, CA  94720, United States; Lou, D., Department of Materials Science and Engineering, University of California, Berkeley, Berkeley, CA  94720, United States; Ramesh, M., Department of Materials Science and Engineering, University of California, Berkeley, Berkeley, CA  94720, United States; Hanrahan, B., DEVCOM U.S. Army Research Laboratory, Adelphi, MD  20783, United States; Velarde, G., Department of Materials Science and Engineering, University of California, Berkeley, Berkeley, CA  94720, United States; Asta, M., Department of Materials Science and Engineering, University of California, Berkeley, Berkeley, CA  94720, United States, Materials Sciences Division, Lawrence Berkeley National Laboratory, Berkeley, CA  94720, United States; Persson, K., Department of Materials Science and Engineering, University of California, Berkeley, Berkeley, CA  94720, United States, Materials Sciences Division, Lawrence Berkeley National Laboratory, Berkeley, CA  94720, United States; Martin, L.W., Department of Materials Science and Engineering, University of California, Berkeley, Berkeley, CA  94720, United States, Materials Sciences Division, Lawrence Berkeley National Laboratory, Berkeley, CA  94720, United States","Martin, L.W.; Department of Materials Science and Engineering, United States; email: lwmartin@berkeley.edu",,"American Chemical Society",08974756,,CMATE,,"English","Chem. Mater.",Article,"Final","All Open Access, Green",Scopus,2-s2.0-85141831448
"Nguyen H.L., Matheu R., Diercks C.S., Doan T.L.H., Nguyen B.T., Cordova K.E.","56818296400;56465992800;56304166400;57939112200;57213915344;26530827900;","Postsynthetic Metalation of a New Metal-Organic Framework to Improve Methane Working Storage Capacity",2022,"ACS Materials Letters","4","11",,"2375","2380",,1,"10.1021/acsmaterialslett.2c00597","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85141382568&doi=10.1021%2facsmaterialslett.2c00597&partnerID=40&md5=326b939b2251a6c2931caa1ea3366114","Center for Innovative Materials and Architectures (INOMAR), Vietnam National University-Hochiminh, Hochiminh City, 721337, Viet Nam; Department of Chemistry, University of California-Berkeley, Berkeley, CA  94720, United States; Materials Discovery Research Unit, Advanced Research Centre, Royal Scientific Society, Amman, 11941, Jordan","Nguyen, H.L., Center for Innovative Materials and Architectures (INOMAR), Vietnam National University-Hochiminh, Hochiminh City, 721337, Viet Nam; Matheu, R., Department of Chemistry, University of California-Berkeley, Berkeley, CA  94720, United States; Diercks, C.S., Department of Chemistry, University of California-Berkeley, Berkeley, CA  94720, United States; Doan, T.L.H., Center for Innovative Materials and Architectures (INOMAR), Vietnam National University-Hochiminh, Hochiminh City, 721337, Viet Nam; Nguyen, B.T., Center for Innovative Materials and Architectures (INOMAR), Vietnam National University-Hochiminh, Hochiminh City, 721337, Viet Nam; Cordova, K.E., Materials Discovery Research Unit, Advanced Research Centre, Royal Scientific Society, Amman, 11941, Jordan","Nguyen, H.L.; Center for Innovative Materials and Architectures (INOMAR), Viet Nam; email: nguyen.lh@berkeley.edu",,"American Chemical Society",26394979,,,,"English","ACS Mat. Let.",Article,"Final","",Scopus,2-s2.0-85141382568
"Parker S.T., Smith A., Forse A.C., Liao W.-C., Brown-Altvater F., Siegelman R.L., Kim E.J., Zill N.A., Zhang W., Neaton J.B., Reimer J.A., Long J.R.","57211712292;57214307861;55681438300;57158317300;57188632211;57133037700;57209911634;57211399760;55706399000;7006720133;7006301433;7403447252;","Evaluation of the Stability of Diamine-Appended Mg2(dobpdc) Frameworks to Sulfur Dioxide",2022,"Journal of the American Chemical Society","144","43",,"19849","19860",,3,"10.1021/jacs.2c07498","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85140829632&doi=10.1021%2fjacs.2c07498&partnerID=40&md5=c71033f114e30ca64b75898991b993e9","Department of Chemical and Biomolecular Engineering, University of California Berkeley, Berkeley, CA  94720, United States; Materials Sciences Division, Lawrence Berkeley National Laboratory, Berkeley, CA  94720, United States; Department of Physics, University of California Berkeley, Berkeley, CA  94720, United States; Department of Chemistry, University of California Berkeley, Berkeley, CA  94720, United States; Molecular Foundry, Lawrence Berkeley National Laboratory, Berkeley, CA  94720, United States; Kavli Energy NanoSciences Institute at Berkeley, Berkeley, CA  94720, United States","Parker, S.T., Department of Chemical and Biomolecular Engineering, University of California Berkeley, Berkeley, CA  94720, United States, Materials Sciences Division, Lawrence Berkeley National Laboratory, Berkeley, CA  94720, United States; Smith, A., Department of Physics, University of California Berkeley, Berkeley, CA  94720, United States; Forse, A.C., Department of Chemical and Biomolecular Engineering, University of California Berkeley, Berkeley, CA  94720, United States; Liao, W.-C., Department of Chemical and Biomolecular Engineering, University of California Berkeley, Berkeley, CA  94720, United States; Brown-Altvater, F., Department of Chemistry, University of California Berkeley, Berkeley, CA  94720, United States, Molecular Foundry, Lawrence Berkeley National Laboratory, Berkeley, CA  94720, United States; Siegelman, R.L., Materials Sciences Division, Lawrence Berkeley National Laboratory, Berkeley, CA  94720, United States, Department of Chemistry, University of California Berkeley, Berkeley, CA  94720, United States; Kim, E.J., Department of Chemistry, University of California Berkeley, Berkeley, CA  94720, United States; Zill, N.A., Department of Chemical and Biomolecular Engineering, University of California Berkeley, Berkeley, CA  94720, United States; Zhang, W., Department of Chemical and Biomolecular Engineering, University of California Berkeley, Berkeley, CA  94720, United States; Neaton, J.B., Materials Sciences Division, Lawrence Berkeley National Laboratory, Berkeley, CA  94720, United States, Department of Physics, University of California Berkeley, Berkeley, CA  94720, United States, Kavli Energy NanoSciences Institute at Berkeley, Berkeley, CA  94720, United States; Reimer, J.A., Department of Chemical and Biomolecular Engineering, University of California Berkeley, Berkeley, CA  94720, United States, Materials Sciences Division, Lawrence Berkeley National Laboratory, Berkeley, CA  94720, United States; Long, J.R., Department of Chemical and Biomolecular Engineering, University of California Berkeley, Berkeley, CA  94720, United States, Materials Sciences Division, Lawrence Berkeley National Laboratory, Berkeley, CA  94720, United States, Department of Chemistry, University of California Berkeley, Berkeley, CA  94720, United States","Long, J.R.; Department of Chemical and Biomolecular Engineering, United States; email: jrlong@berkeley.edu",,"American Chemical Society",00027863,,JACSA,"36265017","English","J. Am. Chem. Soc.",Article,"Final","All Open Access, Green",Scopus,2-s2.0-85140829632
"Febriansyah B., Li Y., Giovanni D., Salim T., Hooper T.J.N., Sim Y., Ma D., Laxmi S., Lekina Y., Koh T.M., Shen Z.X., Pullarkat S.A., Sum T.C., Mhaisalkar S.G., Ager J.W., Mathews N.","57193544472;55718918000;56540074700;36106316600;57190762111;57193338061;57996409400;57222512887;56674628700;25655063400;7403323914;13409880400;6602811752;9732892800;57218663253;23009268700;","Inorganic frameworks of low-dimensional perovskites dictate the performance and stability of mixed-dimensional perovskite solar cells",2022,"Materials Horizons","10","2",,"536","546",,1,"10.1039/d2mh00868h","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85143528110&doi=10.1039%2fd2mh00868h&partnerID=40&md5=b419653a56f8b86b6487cdec11d608d2","Berkeley Educational Alliance for Research in Singapore (BEARS), Ltd., 1 CREATE Way, Singapore, 138602, Singapore; Energy Research Institute at Nanyang Technological University (ERI@N), 50 Nanyang Drive, Singapore, 637553, Singapore; Chemistry and Biological Chemistry, School of Physical and Mathematical Sciences, Nanyang Technological University, 21 Nanyang Link, Singapore, 637371, Singapore; Division of Physics and Applied Physics, School of Physical and Mathematical Sciences, Nanyang Technological University, 21 Nanyang Link, Singapore, 637371, Singapore; School of Materials Science and Engineering, Nanyang Technological University, 50 Nanyang Avenue, Singapore, 639798, Singapore; Centre of High Field Nuclear Magnetic Resonance (NMR) Spectroscopy and Imaging, Nanyang Technological University21 Nanyang Link, Singapore, 637371, Singapore; Singapore-CEA Alliance for Research in Circular Economy (SCARCE), Nanyang Technological University, 62 Nanyang Drive, Singapore, 637459, Singapore; Department of Materials Science and Engineering, University of California at Berkeley, Berkeley, CA  94720, United States","Febriansyah, B., Berkeley Educational Alliance for Research in Singapore (BEARS), Ltd., 1 CREATE Way, Singapore, 138602, Singapore, Energy Research Institute at Nanyang Technological University (ERI@N), 50 Nanyang Drive, Singapore, 637553, Singapore; Li, Y., Chemistry and Biological Chemistry, School of Physical and Mathematical Sciences, Nanyang Technological University, 21 Nanyang Link, Singapore, 637371, Singapore; Giovanni, D., Division of Physics and Applied Physics, School of Physical and Mathematical Sciences, Nanyang Technological University, 21 Nanyang Link, Singapore, 637371, Singapore; Salim, T., School of Materials Science and Engineering, Nanyang Technological University, 50 Nanyang Avenue, Singapore, 639798, Singapore; Hooper, T.J.N., Centre of High Field Nuclear Magnetic Resonance (NMR) Spectroscopy and Imaging, Nanyang Technological University21 Nanyang Link, Singapore, 637371, Singapore; Sim, Y., Energy Research Institute at Nanyang Technological University (ERI@N), 50 Nanyang Drive, Singapore, 637553, Singapore, Singapore-CEA Alliance for Research in Circular Economy (SCARCE), Nanyang Technological University, 62 Nanyang Drive, Singapore, 637459, Singapore; Ma, D., School of Materials Science and Engineering, Nanyang Technological University, 50 Nanyang Avenue, Singapore, 639798, Singapore; Laxmi, S., Chemistry and Biological Chemistry, School of Physical and Mathematical Sciences, Nanyang Technological University, 21 Nanyang Link, Singapore, 637371, Singapore; Lekina, Y., Division of Physics and Applied Physics, School of Physical and Mathematical Sciences, Nanyang Technological University, 21 Nanyang Link, Singapore, 637371, Singapore; Koh, T.M., Energy Research Institute at Nanyang Technological University (ERI@N), 50 Nanyang Drive, Singapore, 637553, Singapore; Shen, Z.X., Division of Physics and Applied Physics, School of Physical and Mathematical Sciences, Nanyang Technological University, 21 Nanyang Link, Singapore, 637371, Singapore; Pullarkat, S.A., Chemistry and Biological Chemistry, School of Physical and Mathematical Sciences, Nanyang Technological University, 21 Nanyang Link, Singapore, 637371, Singapore; Sum, T.C., Division of Physics and Applied Physics, School of Physical and Mathematical Sciences, Nanyang Technological University, 21 Nanyang Link, Singapore, 637371, Singapore; Mhaisalkar, S.G., Energy Research Institute at Nanyang Technological University (ERI@N), 50 Nanyang Drive, Singapore, 637553, Singapore, School of Materials Science and Engineering, Nanyang Technological University, 50 Nanyang Avenue, Singapore, 639798, Singapore; Ager, J.W., Berkeley Educational Alliance for Research in Singapore (BEARS), Ltd., 1 CREATE Way, Singapore, 138602, Singapore, Department of Materials Science and Engineering, University of California at Berkeley, Berkeley, CA  94720, United States; Mathews, N., Energy Research Institute at Nanyang Technological University (ERI@N), 50 Nanyang Drive, Singapore, 637553, Singapore, School of Materials Science and Engineering, Nanyang Technological University, 50 Nanyang Avenue, Singapore, 639798, Singapore, Singapore-CEA Alliance for Research in Circular Economy (SCARCE), Nanyang Technological University, 62 Nanyang Drive, Singapore, 637459, Singapore","Ager, J.W.; Berkeley Educational Alliance for Research in Singapore (BEARS), Singapore; email: jwager@berkeley.edu
Mathews, N.; Energy Research Institute at Nanyang Technological University (ERI@N), Singapore; email: nripan@ntu.edu.sg",,"Royal Society of Chemistry",20516347,,,"36426759","English","Mater. horizons",Article,"Final","All Open Access, Hybrid Gold, Green",Scopus,2-s2.0-85143528110
"Peterson E.A., Debela T.T., Gomoro G.M., Neaton J.B., Asres G.A.","57204472957;56010223800;57987511600;7006720133;57189308890;","Electronic structure of strain-tunable Janus WSSe-ZnO heterostructures from first-principles",2022,"RSC Advances","12","48",,"31303","31316",,,"10.1039/d2ra05533c","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85143049916&doi=10.1039%2fd2ra05533c&partnerID=40&md5=bde62525d646d8f8d2aeedcd1f0db503","Department of Physics, University of California Berkeley, Berkeley, CA  94720, United States; Liquid Sunlight Alliance, Lawrence Berkeley National Laboratory, Berkeley, CA  94720, United States; Institute for Application of Advanced Materials, Jeonju University, Conju, Chonbuk, 55069, South Korea; Faculty of Engineering and Technology, Mechanical Engineering Department, Assosa University, Assosa, Ethiopia; Materials Science Division, Lawrence Berkeley National Laboratory, Berkeley, CA  94720, United States; Kavli Energy Nanosciences Institute, Berkeley, CA  94720, United States; Center for Materials Engineering, Addis Ababa Institute of Technology, Addis Ababa University, School of Multidisciplinary Engineering, Addis Ababa, 1000, Ethiopia","Peterson, E.A., Department of Physics, University of California Berkeley, Berkeley, CA  94720, United States, Liquid Sunlight Alliance, Lawrence Berkeley National Laboratory, Berkeley, CA  94720, United States; Debela, T.T., Institute for Application of Advanced Materials, Jeonju University, Conju, Chonbuk, 55069, South Korea; Gomoro, G.M., Faculty of Engineering and Technology, Mechanical Engineering Department, Assosa University, Assosa, Ethiopia; Neaton, J.B., Department of Physics, University of California Berkeley, Berkeley, CA  94720, United States, Materials Science Division, Lawrence Berkeley National Laboratory, Berkeley, CA  94720, United States, Kavli Energy Nanosciences Institute, Berkeley, CA  94720, United States; Asres, G.A., Center for Materials Engineering, Addis Ababa Institute of Technology, Addis Ababa University, School of Multidisciplinary Engineering, Addis Ababa, 1000, Ethiopia","Asres, G.A.; Center for Materials Engineering, Ethiopia; email: georgies.alene@aait.edu.et",,"Royal Society of Chemistry",20462069,,RSCAC,,"English","RSC Adv.",Article,"Final","All Open Access, Gold, Green",Scopus,2-s2.0-85143049916
