Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Affiliations,Authors with affiliations,Correspondence Address,Editors,Publisher,ISSN,ISBN,CODEN,PubMed ID,Language of Original Document,Abbreviated Source Title,Document Type,Publication Stage,Open Access,Source,EID
"Herman A.M., Elliott M.V., Johnson S.L.","56999872700;57201009130;7406330976;","Emotion-related impulsivity moderates the role of arousal on reflection impulsivity",2023,"Pharmacology Biochemistry and Behavior","225",,"173557","","",,,"10.1016/j.pbb.2023.173557","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85154022368&doi=10.1016%2fj.pbb.2023.173557&partnerID=40&md5=72517f19939c85055b9c22f09916e12b","Laboratory of Brain Imaging (LOBI), Nencki Institute of Experimental Biology, Polish Academy of Sciences, Warsaw, Poland; Behavioural and Clinical Neuroscience, School of Psychology, University of Sussex, Brighton, United Kingdom; Department of Psychology, University of California at Berkeley, Berkeley, CA, United States","Herman, A.M., Laboratory of Brain Imaging (LOBI), Nencki Institute of Experimental Biology, Polish Academy of Sciences, Warsaw, Poland, Behavioural and Clinical Neuroscience, School of Psychology, University of Sussex, Brighton, United Kingdom; Elliott, M.V., Department of Psychology, University of California at Berkeley, Berkeley, CA, United States; Johnson, S.L., Department of Psychology, University of California at Berkeley, Berkeley, CA, United States","Herman, A.M.; Nencki Institute of Experimental Biology, 3 Pasteur Street, Poland; email: a.herman@nencki.edu.pl",,"Elsevier Inc.",00913057,,PBBHA,"37127224","English","Pharmacol. Biochem. Behav.",Article,"Final","",Scopus,2-s2.0-85154022368
"Rodriguez R., Campbell-Kruger N., Camba J.G., Berude J., Fetterman R., Stanley S.","57984561800;57984561900;57985450900;57229751100;57984736400;57611857300;","MarR-Dependent Transcriptional Regulation of mmpSL5 Induces Ethionamide Resistance in Mycobacterium abscessus",2023,"Antimicrobial Agents and Chemotherapy","67","4",,"","",,,"10.1128/aac.01350-22","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85152974062&doi=10.1128%2faac.01350-22&partnerID=40&md5=17de5c8de0bc1777e2de73fd704136f2","Department of Plant & Microbial Biology, University of California, Berkeley, CA, United States; Department of Molecular & Cell Biology, University of California, Berkeley, CA, United States","Rodriguez, R., Department of Plant & Microbial Biology, University of California, Berkeley, CA, United States; Campbell-Kruger, N., Department of Molecular & Cell Biology, University of California, Berkeley, CA, United States; Camba, J.G., Department of Molecular & Cell Biology, University of California, Berkeley, CA, United States; Berude, J., Department of Molecular & Cell Biology, University of California, Berkeley, CA, United States; Fetterman, R., Department of Molecular & Cell Biology, University of California, Berkeley, CA, United States; Stanley, S., Department of Molecular & Cell Biology, University of California, Berkeley, CA, United States","Stanley, S.; Department of Molecular & Cell Biology, United States; email: sastanley@berkeley.edu",,"American Society for Microbiology",00664804,,AMACC,"36988462","English","Antimicrob. Agents Chemother.",Article,"Final","All Open Access, Hybrid Gold, Green",Scopus,2-s2.0-85152974062
"Igoe M., Casagrandi R., Gatto M., Hoover C.M., Mari L., Ngonghala C.N., Remais J.V., Sanchirico J.N., Sokolow S.H., Lenhart S., de Leo G.","57208676269;6602656510;7006490979;39561136400;16426017600;47861395400;6504709208;6603128224;8725138200;35830032700;7006105591;","Reframing Optimal Control Problems for Infectious Disease Management in Low-Income Countries",2023,"Bulletin of Mathematical Biology","85","4","31","","",,1,"10.1007/s11538-023-01137-4","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85150224314&doi=10.1007%2fs11538-023-01137-4&partnerID=40&md5=585fd620c231bb6e62e8a1c5d27d3093","Department of Mathematics, University of Tennessee, Knoxville, TN, United States; Dipartimento di Elettronica, Informazione e Bioingegneria, Politecnico di Milano, Milano, Italy; Division of Environmental Health Sciences, University of California, Berkeley, Berkeley, CA, United States; Department of Mathematics, University of Florida, Gainesville, FL, United States; Environmental Science and Policy, University of California, Davis, Davis, CA, United States; Stanford Program for Diseases Ecology, Health and the Environment, Stanford University, Pacific Grove, CA, United States; Department of Earth System Science and Department of Oceans, Hopkins Marine Station, Stanford Doerr School of Sustainability, Stanford University, Pacific Grove, CA, United States","Igoe, M., Department of Mathematics, University of Tennessee, Knoxville, TN, United States; Casagrandi, R., Dipartimento di Elettronica, Informazione e Bioingegneria, Politecnico di Milano, Milano, Italy; Gatto, M., Dipartimento di Elettronica, Informazione e Bioingegneria, Politecnico di Milano, Milano, Italy; Hoover, C.M., Division of Environmental Health Sciences, University of California, Berkeley, Berkeley, CA, United States; Mari, L., Dipartimento di Elettronica, Informazione e Bioingegneria, Politecnico di Milano, Milano, Italy; Ngonghala, C.N., Department of Mathematics, University of Florida, Gainesville, FL, United States; Remais, J.V., Division of Environmental Health Sciences, University of California, Berkeley, Berkeley, CA, United States; Sanchirico, J.N., Environmental Science and Policy, University of California, Davis, Davis, CA, United States; Sokolow, S.H., Stanford Program for Diseases Ecology, Health and the Environment, Stanford University, Pacific Grove, CA, United States; Lenhart, S., Department of Mathematics, University of Tennessee, Knoxville, TN, United States; de Leo, G., Department of Earth System Science and Department of Oceans, Hopkins Marine Station, Stanford Doerr School of Sustainability, Stanford University, Pacific Grove, CA, United States","Igoe, M.; Department of Mathematics, United States; email: migoe@utk.edu",,"Springer",00928240,,BMTBA,"36907932","English","Bull. Math. Biol.",Article,"Final","All Open Access, Hybrid Gold, Green",Scopus,2-s2.0-85150224314
"Cao W., Maza J.C., Chernyak N., Flygare J.A., Krska S.W., Toste F.D., Francis M.B.","57204293515;56052797300;58588629900;35568906000;6602622627;57219106630;7201841589;","Modification of Cysteine-Substituted Antibodies Using Enzymatic Oxidative Coupling Reactions",2023,"Bioconjugate Chemistry","34","3",,"510","517",,1,"10.1021/acs.bioconjchem.2c00576","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85148369643&doi=10.1021%2facs.bioconjchem.2c00576&partnerID=40&md5=40b7c2f37714cded34ecebd2744cb5b0","Department of Chemistry, University of California, Berkeley, CA  94720, United States; Department of Discovery Chemistry, Merck & Co., Inc., South San Francisco, CA  94080, United States; Department of Discovery Chemistry, Merck & Co., Inc., 2000 Galloping, Kenilworth, NJ  07033, United States","Cao, W., Department of Chemistry, University of California, Berkeley, CA  94720, United States; Maza, J.C., Department of Chemistry, University of California, Berkeley, CA  94720, United States; Chernyak, N., Department of Discovery Chemistry, Merck & Co., Inc., South San Francisco, CA  94080, United States; Flygare, J.A., Department of Discovery Chemistry, Merck & Co., Inc., South San Francisco, CA  94080, United States; Krska, S.W., Department of Discovery Chemistry, Merck & Co., Inc., 2000 Galloping, Kenilworth, NJ  07033, United States; Toste, F.D., Department of Chemistry, University of California, Berkeley, CA  94720, United States; Francis, M.B., Department of Chemistry, University of California, Berkeley, CA  94720, United States","Francis, M.B.; Department of Chemistry, United States; email: mbfrancis@berkeley.edu",,"American Chemical Society",10431802,,BCCHE,"36787347","English","Bioconjugate Chem.",Article,"Final","",Scopus,2-s2.0-85148369643
"Fraser K.M., Janak P.H.","56810645000;7003824037;","Basolateral amygdala and orbitofrontal cortex, but not dorsal hippocampus, are necessary for the control of reward-seeking by occasion setters",2023,"Psychopharmacology","240","3",,"623","635",,,"10.1007/s00213-022-06227-0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85137494886&doi=10.1007%2fs00213-022-06227-0&partnerID=40&md5=fe428ff10d3c09654b3d3f2f272770a7","Department of Psychological & Brain Sciences, Krieger School of Arts & Sciences, Johns Hopkins University, Baltimore, MD  21218, United States; Department of Molecular and Cell Biology, University of California Berkeley, Berkeley, CA  94720, United States; Solomon H. Snyder Department of Neuroscience, Johns Hopkins School of Medicine, Baltimore, MD  21205, United States; Kavli Neuroscience Discovery Institute, Johns Hopkins School of Medicine, Baltimore, MD  21205, United States","Fraser, K.M., Department of Psychological & Brain Sciences, Krieger School of Arts & Sciences, Johns Hopkins University, Baltimore, MD  21218, United States, Department of Molecular and Cell Biology, University of California Berkeley, Berkeley, CA  94720, United States; Janak, P.H., Department of Psychological & Brain Sciences, Krieger School of Arts & Sciences, Johns Hopkins University, Baltimore, MD  21218, United States, Solomon H. Snyder Department of Neuroscience, Johns Hopkins School of Medicine, Baltimore, MD  21205, United States, Kavli Neuroscience Discovery Institute, Johns Hopkins School of Medicine, Baltimore, MD  21205, United States","Fraser, K.M.; Department of Molecular and Cell Biology, United States; email: kurt.fraser@berkeley.edu",,"Springer Science and Business Media Deutschland GmbH",00333158,,PSCHD,"36056949","English","Psychopharmacology",Article,"Final","All Open Access, Green",Scopus,2-s2.0-85137494886
"Collins H.N., Johnson P.I., Calderon N.M., Clark P.Y., Gillis A.D., Le A.M., Nguyen D., Nguyen C., Fu L., O’Dwyer T., Harley K.G.","57222012681;35233273600;57515505000;7402579291;57385131400;57384671000;57218394941;57220776897;57952836100;57384902800;7003344120;","Differences in personal care product use by race/ethnicity among women in California: implications for chemical exposures",2023,"Journal of Exposure Science and Environmental Epidemiology","33","2",,"292","300",,5,"10.1038/s41370-021-00404-7","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85121741224&doi=10.1038%2fs41370-021-00404-7&partnerID=40&md5=2640996e6496caa78e51873c1307f0bc","Center for Environmental Research and Children’s Health, School of Public Health, University of California Berkeley, Berkeley, CA, United States; California Safe Cosmetics Program, California Department of Public Health, Richmond, CA, United States; CHAMACOS, Clinica de Salud del Valle de Salinas, Salinas, CA, United States; Healthy Heritage Movement, Riverside, CA, United States; California Healthy Nail Salon Collaborative, Oakland, CA, United States","Collins, H.N., Center for Environmental Research and Children’s Health, School of Public Health, University of California Berkeley, Berkeley, CA, United States; Johnson, P.I., California Safe Cosmetics Program, California Department of Public Health, Richmond, CA, United States; Calderon, N.M., CHAMACOS, Clinica de Salud del Valle de Salinas, Salinas, CA, United States; Clark, P.Y., Healthy Heritage Movement, Riverside, CA, United States; Gillis, A.D., Healthy Heritage Movement, Riverside, CA, United States; Le, A.M., California Safe Cosmetics Program, California Department of Public Health, Richmond, CA, United States; Nguyen, D., California Healthy Nail Salon Collaborative, Oakland, CA, United States; Nguyen, C., California Healthy Nail Salon Collaborative, Oakland, CA, United States; Fu, L., California Healthy Nail Salon Collaborative, Oakland, CA, United States; O’Dwyer, T., Center for Environmental Research and Children’s Health, School of Public Health, University of California Berkeley, Berkeley, CA, United States; Harley, K.G., Center for Environmental Research and Children’s Health, School of Public Health, University of California Berkeley, Berkeley, CA, United States","Harley, K.G.; Center for Environmental Research and Children’s Health, United States; email: kharley@berkeley.edu",,"Springer Nature",15590631,,,"34952926","English","J. Expos. Sci. Environ. Epidemiol.",Article,"Final","All Open Access, Hybrid Gold, Green",Scopus,2-s2.0-85121741224
"Sirirungruang S., Barnum C.R., Tang S.N., Shih P.M.","56062326300;57249107500;58124984200;55561945400;","Plant glycosyltransferases for expanding bioactive glycoside diversity",2023,"Natural Product Reports","40","7",,"1170","1180",,4,"10.1039/d2np00077f","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85149226351&doi=10.1039%2fd2np00077f&partnerID=40&md5=ff193dba6a9f8921161c113650acdcdd","Department of Plant and Microbial Biology, University of California, Berkeley, CA, United States; Feedstocks Division, Joint BioEnergy Institute, Emeryville, CA, United States; Environmental Genomics and Systems Biology Division, Lawrence Berkeley National Laboratory, Berkeley, CA, United States; Center for Biomolecular Structure, Function and Application, Suranaree University of Technology, Ratchasima, Nakhon, Thailand; Department of Plant Biology, University of California, Davis, CA, United States; Department of Molecular and Cell Biology, University of California, Berkeley, CA, United States; Innovative Genomics Institute, University of California, Berkeley, CA, United States","Sirirungruang, S., Department of Plant and Microbial Biology, University of California, Berkeley, CA, United States, Feedstocks Division, Joint BioEnergy Institute, Emeryville, CA, United States, Environmental Genomics and Systems Biology Division, Lawrence Berkeley National Laboratory, Berkeley, CA, United States, Center for Biomolecular Structure, Function and Application, Suranaree University of Technology, Ratchasima, Nakhon, Thailand; Barnum, C.R., Department of Plant Biology, University of California, Davis, CA, United States; Tang, S.N., Feedstocks Division, Joint BioEnergy Institute, Emeryville, CA, United States, Environmental Genomics and Systems Biology Division, Lawrence Berkeley National Laboratory, Berkeley, CA, United States, Department of Molecular and Cell Biology, University of California, Berkeley, CA, United States; Shih, P.M., Department of Plant and Microbial Biology, University of California, Berkeley, CA, United States, Feedstocks Division, Joint BioEnergy Institute, Emeryville, CA, United States, Environmental Genomics and Systems Biology Division, Lawrence Berkeley National Laboratory, Berkeley, CA, United States, Innovative Genomics Institute, University of California, Berkeley, CA, United States","Shih, P.M.; Department of Plant and Microbial Biology, United States",,"Royal Society of Chemistry",02650568,,NPRRD,"36853278","English","Nat. Prod. Rep.",Review,"Final","",Scopus,2-s2.0-85149226351
"Haggerty C.J.E., Delius B.K., Jouanard N., Ndao P.D., De Leo G.A., Lund A.J., Lopez-Carr D., Remais J.V., Riveau G., Sokolow S.H., Rohr J.R.","56543070800;14055885300;55758262900;57206891015;7006105591;57194096248;55510801600;6504709208;7004681431;8725138200;57203469189;","Pyrethroid insecticides pose greater risk than organophosphate insecticides to biocontrol agents for human schistosomiasis",2023,"Environmental Pollution","319",,"120952","","",,,"10.1016/j.envpol.2022.120952","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85146058264&doi=10.1016%2fj.envpol.2022.120952&partnerID=40&md5=c19efbc07570b62f9651f6867d09a445","Department of Biological Sciences, Environmental Change Initiative, Eck Institute of Global Health, University of Notre Dame, Notre DameIN, United States; Duquesne University, Department of Biological Sciences, Pittsburgh, PA, United States; Centre de Recherche Biomédicale Espoir pour La Santé, Saint-Louis, Senegal; Station D'Innovation Aquacole, Saint-Louis, Senegal; Université Gaston Berger (UGB), Route de Ngallèle, Saint-Louis, BP  234, Senegal; Hopkins Marine Station, Stanford University, Pacific Grove, CA, United States; Department of Environmental and Occupational Health, Colorado School of Public Health, University of Colorado, Anschutz, Aurora, CO, United States; Human-Environment Dynamics Lab, Department of Environmental Studies, UCSB, Santa Barbara, CA, United States; Division of Environmental Health Sciences, School of Public Health, University of California, Berkeley, CA, United States; University of Lille, CNRS, INSERM, CHU Lille, Institut Pasteur de Lille, U1019-UMR 9017-CIIL, Center for Infection and Immunity of Lille, Lille, France; Woods Institute for the Environment, Stanford University, StanfordCA, United States; Marine Science Institute, University of California, Santa Barbara, CA, United States","Haggerty, C.J.E., Department of Biological Sciences, Environmental Change Initiative, Eck Institute of Global Health, University of Notre Dame, Notre DameIN, United States; Delius, B.K., Duquesne University, Department of Biological Sciences, Pittsburgh, PA, United States; Jouanard, N., Centre de Recherche Biomédicale Espoir pour La Santé, Saint-Louis, Senegal, Station D'Innovation Aquacole, Saint-Louis, Senegal; Ndao, P.D., Station D'Innovation Aquacole, Saint-Louis, Senegal, Université Gaston Berger (UGB), Route de Ngallèle, Saint-Louis, BP  234, Senegal; De Leo, G.A., Hopkins Marine Station, Stanford University, Pacific Grove, CA, United States; Lund, A.J., Department of Environmental and Occupational Health, Colorado School of Public Health, University of Colorado, Anschutz, Aurora, CO, United States; Lopez-Carr, D., Human-Environment Dynamics Lab, Department of Environmental Studies, UCSB, Santa Barbara, CA, United States; Remais, J.V., Division of Environmental Health Sciences, School of Public Health, University of California, Berkeley, CA, United States; Riveau, G., Centre de Recherche Biomédicale Espoir pour La Santé, Saint-Louis, Senegal, University of Lille, CNRS, INSERM, CHU Lille, Institut Pasteur de Lille, U1019-UMR 9017-CIIL, Center for Infection and Immunity of Lille, Lille, France; Sokolow, S.H., Woods Institute for the Environment, Stanford University, StanfordCA, United States; Rohr, J.R., Department of Biological Sciences, Environmental Change Initiative, Eck Institute of Global Health, University of Notre Dame, Notre DameIN, United States, Marine Science Institute, University of California, Santa Barbara, CA, United States","Rohr, J.R.; Marine Science Institute, United States; email: jasonrohr@gmail.com",,"Elsevier Ltd",02697491,,ENPOE,"36586553","English","Environ. Pollut.",Article,"Final","",Scopus,2-s2.0-85146058264
"Cuylear D.L., Elghazali N.A., Kapila S.D., Desai T.A.","57200914452;57208647247;7004969121;7102273923;","Calcium Phosphate Delivery Systems for Regeneration and Biomineralization of Mineralized Tissues of the Craniofacial Complex",2023,"Molecular Pharmaceutics","20","2",,"810","828",,1,"10.1021/acs.molpharmaceut.2c00652","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85146614392&doi=10.1021%2facs.molpharmaceut.2c00652&partnerID=40&md5=a9610c280c1614f59f6b17c9d2452f4b","Graduate Program in Oral and Craniofacial Sciences, School of Dentistry, University of California, San Francisco, CA  94143-2520, United States; Department of Bioengineering and Therapeutic Sciences, University of California, San Francisco, CA  94143-2520, United States; UC Berkeley - UCSF Graduate Program in Bioengineering, San Francisco, CA  94143, United States; Section of Orthodontics, School of Dentistry, University of California, Los Angeles, CA  90095-1668, United States; Department of Bioengineering, University of California, Berkeley, CA  94143-2520, United States; School of Engineering, Brown University, Providence, RI  02912, United States","Cuylear, D.L., Graduate Program in Oral and Craniofacial Sciences, School of Dentistry, University of California, San Francisco, CA  94143-2520, United States, Department of Bioengineering and Therapeutic Sciences, University of California, San Francisco, CA  94143-2520, United States; Elghazali, N.A., Department of Bioengineering and Therapeutic Sciences, University of California, San Francisco, CA  94143-2520, United States, UC Berkeley - UCSF Graduate Program in Bioengineering, San Francisco, CA  94143, United States; Kapila, S.D., Section of Orthodontics, School of Dentistry, University of California, Los Angeles, CA  90095-1668, United States; Desai, T.A., Graduate Program in Oral and Craniofacial Sciences, School of Dentistry, University of California, San Francisco, CA  94143-2520, United States, Department of Bioengineering and Therapeutic Sciences, University of California, San Francisco, CA  94143-2520, United States, UC Berkeley - UCSF Graduate Program in Bioengineering, San Francisco, CA  94143, United States, Department of Bioengineering, University of California, Berkeley, CA  94143-2520, United States, School of Engineering, Brown University, Providence, RI  02912, United States","Desai, T.A.; Graduate Program in Oral and Craniofacial Sciences, United States; email: tejal_desai@brown.edu",,"American Chemical Society",15438384,,MPOHB,"36652561","English","Mol. Pharm.",Review,"Final","All Open Access, Hybrid Gold, Green",Scopus,2-s2.0-85146614392
"Sellers D.L., Lee K., Murthy N., Pun S.H.","10538815500;56185713500;35514354900;6701649641;","TAxI-peptide targeted Cas12a ribonuclease protein nanoformulations increase genome editing in hippocampal neurons",2023,"Journal of Controlled Release","354",,,"188","195",,1,"10.1016/j.jconrel.2022.12.057","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85145977588&doi=10.1016%2fj.jconrel.2022.12.057&partnerID=40&md5=7c37833857363e4fae96e5bfb90b1219","Department of Bioengineering and Molecular Engineering and Sciences Institute, University of Washington, Seattle, WA  98195, United States; Institute for Stem Cell and Regenerative Medicine, University of Washington, Seattle, WA  98109, United States; Department of Bioengineering, University of California, Berkeley, CA, United States; GenEdit Inc., Berkeley, CA, United States","Sellers, D.L., Department of Bioengineering and Molecular Engineering and Sciences Institute, University of Washington, Seattle, WA  98195, United States, Institute for Stem Cell and Regenerative Medicine, University of Washington, Seattle, WA  98109, United States; Lee, K., GenEdit Inc., Berkeley, CA, United States; Murthy, N., Department of Bioengineering, University of California, Berkeley, CA, United States; Pun, S.H., Department of Bioengineering and Molecular Engineering and Sciences Institute, University of Washington, Seattle, WA  98195, United States","Sellers, D.L.; Department of Bioengineering, United States; email: drewfus@uw.edu",,"Elsevier B.V.",01683659,,JCREE,"36596342","English","J. Control. Release",Article,"Final","",Scopus,2-s2.0-85145977588
"Bi Y., Wang X., Ding H., He F., Han L., Zhang Y.","57207033309;55737019100;57194328071;38662513700;25635878900;24478128200;","Transporter-mediated Natural Product-Drug Interactions",2023,"Planta Medica","89","2",,"119","133",,1,"10.1055/a-1803-1744","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85145316024&doi=10.1055%2fa-1803-1744&partnerID=40&md5=728ab48c9722f755de0ba2274371e4f2","School of Pharmaceutical Science and Technology, Tianjin University, Tianjin, China; Department of Nutritional Sciences and Toxicology, University of California Berkeley, Berkeley, United States; Tianjin State Key Laboratory of Modern Chinese Medicine, Tianjin Key Laboratory of TCM Chemistry and Analysis, Tianjin University of Traditional Chinese Medicine, Tianjin, China; School of Pharmaceutical Sciences, Guizhou Medical University, Guiyang, Guizhou, China","Bi, Y., School of Pharmaceutical Science and Technology, Tianjin University, Tianjin, China; Wang, X., Department of Nutritional Sciences and Toxicology, University of California Berkeley, Berkeley, United States; Ding, H., Tianjin State Key Laboratory of Modern Chinese Medicine, Tianjin Key Laboratory of TCM Chemistry and Analysis, Tianjin University of Traditional Chinese Medicine, Tianjin, China; He, F., School of Pharmaceutical Sciences, Guizhou Medical University, Guiyang, Guizhou, China; Han, L., Tianjin State Key Laboratory of Modern Chinese Medicine, Tianjin Key Laboratory of TCM Chemistry and Analysis, Tianjin University of Traditional Chinese Medicine, Tianjin, China; Zhang, Y., School of Pharmaceutical Science and Technology, Tianjin University, Tianjin, China","Zhang, Y.; School of Pharmaceutical Science and Technology, 92 Weijin Road, Nankai District, China; email: youcai.zhang@tju.edu.cn",,"Georg Thieme Verlag",00320943,,PLMEA,"35304735","English","Planta Med.",Review,"Final","",Scopus,2-s2.0-85145316024
"Bi Y., Wang X., Han L., Tian Y., Bo T., Li C., Shi B., Gui C., Zhang Y.","57207033309;55737019100;25635878900;57828591800;57284963800;57205377142;58031351600;56200133000;24478128200;","Selective Inhibition of Organic Cation Transporter 1 by Benzoylpaeoniflorin Attenuates Hepatic Lipid Accumulation through AMPK Activation",2023,"Journal of Natural Products","86","1",,"191","198",,,"10.1021/acs.jnatprod.2c00927","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85144750008&doi=10.1021%2facs.jnatprod.2c00927&partnerID=40&md5=52a341b6851a5512b952184736f2509c","School of Pharmaceutical Science and Technology, Tianjin University, Tianjin, 300072, China; Department of Nutritional Sciences and Toxicology, University of California Berkeley, Berkeley, CA  94720, United States; State Key Laboratory of Component-based Chinese Medicine, Tianjin University of Traditional Chinese Medicine, Tianjin, 301617, China; College of Pharmaceutical Sciences, Soochow University, Jiangsu, 215123, China","Bi, Y., School of Pharmaceutical Science and Technology, Tianjin University, Tianjin, 300072, China; Wang, X., Department of Nutritional Sciences and Toxicology, University of California Berkeley, Berkeley, CA  94720, United States; Han, L., State Key Laboratory of Component-based Chinese Medicine, Tianjin University of Traditional Chinese Medicine, Tianjin, 301617, China; Tian, Y., School of Pharmaceutical Science and Technology, Tianjin University, Tianjin, 300072, China; Bo, T., School of Pharmaceutical Science and Technology, Tianjin University, Tianjin, 300072, China; Li, C., School of Pharmaceutical Science and Technology, Tianjin University, Tianjin, 300072, China; Shi, B., School of Pharmaceutical Science and Technology, Tianjin University, Tianjin, 300072, China; Gui, C., College of Pharmaceutical Sciences, Soochow University, Jiangsu, 215123, China; Zhang, Y., School of Pharmaceutical Science and Technology, Tianjin University, Tianjin, 300072, China","Zhang, Y.; School of Pharmaceutical Science and Technology, China; email: youcai.zhang@tju.edu.cn
Gui, C.; College of Pharmaceutical Sciences, China; email: guichunshan@suda.edu.cn",,"American Chemical Society",01633864,,JNPRD,"36563333","English","J. Nat. Prod.",Article,"Final","",Scopus,2-s2.0-85144750008
"Gardner K.E., Sarpong R.","57220010808;8878183300;","Synthesis of substituted benzoates using a rhodium-mediated Hopf cyclization of 1,3-dien-5-ynes accessed from 2-pyrones",2023,"Tetrahedron Letters","114",,"154272","","",,,"10.1016/j.tetlet.2022.154272","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85143863991&doi=10.1016%2fj.tetlet.2022.154272&partnerID=40&md5=1030bde6e3b00121429b43d298d77774","Department of Chemistry, University of California, Berkeley, CA  94720, United States","Gardner, K.E., Department of Chemistry, University of California, Berkeley, CA  94720, United States; Sarpong, R., Department of Chemistry, University of California, Berkeley, CA  94720, United States","Sarpong, R.; Department of Chemistry, United States; email: rsarpong@berkeley.edu",,"Elsevier Ltd",00404039,,TELEA,,"English","Tetrahedron Lett.",Article,"Final","",Scopus,2-s2.0-85143863991
"Mao Z., Bi X., Wu C., Zheng Y., Shu X., Wu S., Guan J., Ritchie R.O.","57211483669;57211486891;7501670502;55444114000;57191973722;57744440300;24279227700;55123574900;","A Cell-Free Silk Fibroin Biomaterial Strategy Promotes In Situ Cartilage Regeneration Via Programmed Releases of Bioactive Molecules",2023,"Advanced Healthcare Materials","12","1","2201588","","",,1,"10.1002/adhm.202201588","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85141533838&doi=10.1002%2fadhm.202201588&partnerID=40&md5=b37bbe71bc13b535d1aca86db51ac82c","International Research Center for Advanced Structural and Biomaterials, School of Materials Science & Engineering, Beihang University, Beijing, 100191, China; School of Materials Science and Engineering, Peking University, Beijing, 100871, China; Key Laboratory for Biomechanics and Mechanobiology of Ministry of Education, School of Biological Science and Medical Engineering, Beihang University, Beijing, 100083, China; Beijing Advanced Innovation Center for Biomedical Engineering, Beihang University, Beijing, 100083, China; Beijing Jishuitan Hospital, Beijing Research Institute of Orthopedics and Traumatology, Beijing, 100035, China; Department of Materials Science and Engineering, University of California, Berkeley, CA  94720, United States","Mao, Z., International Research Center for Advanced Structural and Biomaterials, School of Materials Science & Engineering, Beihang University, Beijing, 100191, China, School of Materials Science and Engineering, Peking University, Beijing, 100871, China; Bi, X., Key Laboratory for Biomechanics and Mechanobiology of Ministry of Education, School of Biological Science and Medical Engineering, Beihang University, Beijing, 100083, China, Beijing Advanced Innovation Center for Biomedical Engineering, Beihang University, Beijing, 100083, China; Wu, C., Beijing Jishuitan Hospital, Beijing Research Institute of Orthopedics and Traumatology, Beijing, 100035, China; Zheng, Y., School of Materials Science and Engineering, Peking University, Beijing, 100871, China; Shu, X., Beijing Jishuitan Hospital, Beijing Research Institute of Orthopedics and Traumatology, Beijing, 100035, China; Wu, S., International Research Center for Advanced Structural and Biomaterials, School of Materials Science & Engineering, Beihang University, Beijing, 100191, China; Guan, J., International Research Center for Advanced Structural and Biomaterials, School of Materials Science & Engineering, Beihang University, Beijing, 100191, China, Beijing Advanced Innovation Center for Biomedical Engineering, Beihang University, Beijing, 100083, China; Ritchie, R.O., Department of Materials Science and Engineering, University of California, Berkeley, CA  94720, United States","Wu, S.; International Research Center for Advanced Structural and Biomaterials, China; email: wusj@buaa.edu.cn
Guan, J.; International Research Center for Advanced Structural and Biomaterials, China; email: juan.guan@buaa.edu.cn
Shu, X.; Beijing Jishuitan Hospital, China; email: shuxiong@jst-hosp.com.cn",,"John Wiley and Sons Inc",21922640,,,"36314425","English","Adv. Healthc. Mater.",Article,"Final","",Scopus,2-s2.0-85141533838
"Torres W.O., Stuart H.S.","57197799256;55316896700;","Tap and Swipe Smartphone Gestures Indicating Hand Tremor and Finger Joint Range in Motion",2023,"2023 IEEE 5th Eurasia Conference on Biomedical Engineering, Healthcare and Sustainability, ECBIOS 2023",,,,"104","107",,,"10.1109/ECBIOS57802.2023.10218438","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85171787711&doi=10.1109%2fECBIOS57802.2023.10218438&partnerID=40&md5=aa731c3281802d5e3454e58b0b754a87","University of California, Berkeley, Department of Mechanical Engineering, Berkeley, CA, United States","Torres, W.O., University of California, Berkeley, Department of Mechanical Engineering, Berkeley, CA, United States; Stuart, H.S., University of California, Berkeley, Department of Mechanical Engineering, Berkeley, CA, United States","Torres, W.O.; University of California, United States; email: wilson_torres@berkeley.edu","Meen T.-H.","Institute of Electrical and Electronics Engineers Inc.",,9798350320978,,,"English","IEEE Eurasia Conf. Biomed. Eng., Healthc. Sustain., ECBIOS",Conference Paper,"Final","",Scopus,2-s2.0-85171787711
