Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Affiliations,Authors with affiliations,Correspondence Address,Editors,Publisher,ISSN,ISBN,CODEN,PubMed ID,Language of Original Document,Abbreviated Source Title,Document Type,Publication Stage,Open Access,Source,EID
"Gomes I., Korneta W., Stavrinides S.G., Picos R., Chua L.O.","7006778965;6602502998;6505931913;6603483027;35501624700;","Experimental observation of chaotic hysteresis in Chua's circuit driven by slow voltage forcing",2023,"Chaos, Solitons and Fractals","166",,"112927","","",,4,"10.1016/j.chaos.2022.112927","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85142703056&doi=10.1016%2fj.chaos.2022.112927&partnerID=40&md5=5add0e62687d4805d31bd4478b0b0f74","Universitat de les Illes Balears, Palma de Mallorca, Spain; Lomza State University of Applied Sciences, Łomża, Poland; International Hellenic University, Kavala Campus, Kavala, Greece; IDISBA, Illes Balears, Spain; University of California, Berkeley, CA, United States","Gomes, I., Universitat de les Illes Balears, Palma de Mallorca, Spain; Korneta, W., Lomza State University of Applied Sciences, Łomża, Poland; Stavrinides, S.G., International Hellenic University, Kavala Campus, Kavala, Greece; Picos, R., Universitat de les Illes Balears, Palma de Mallorca, Spain, IDISBA, Illes Balears, Spain; Chua, L.O., University of California, Berkeley, CA, United States","Picos, R.; Universitat de les Illes BalearsSpain; email: rodrigo.picos@uib.es",,"Elsevier Ltd",09600779,,CSFOE,,"English","Chaos Solitons Fractals",Article,"Final","All Open Access, Hybrid Gold",Scopus,2-s2.0-85142703056
"Beneish L., Keyes C.","56607341600;57219495703;","On the proportion of locally soluble superelliptic curves",2023,"Finite Fields and their Applications","85",,"102128","","",,,"10.1016/j.ffa.2022.102128","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85141918663&doi=10.1016%2fj.ffa.2022.102128&partnerID=40&md5=536e400799c755ab09e262cd68c441f7","Department of Mathematics, University of California, Berkeley, 970 Evans Hall, Berkeley, CA  94720, United States; Department of Mathematics, Emory University, 400 Dowman Drive, Atlanta, GA  30322, United States","Beneish, L., Department of Mathematics, University of California, Berkeley, 970 Evans Hall, Berkeley, CA  94720, United States; Keyes, C., Department of Mathematics, Emory University, 400 Dowman Drive, Atlanta, GA  30322, United States","Keyes, C.; Department of Mathematics, 400 Dowman Drive, United States; email: christopher.keyes@emory.edu",,"Academic Press Inc.",10715797,,,,"English","Finite Fields Appl.",Article,"Final","All Open Access, Bronze, Green",Scopus,2-s2.0-85141918663
"Meyer R.A., Musco C., Musco C., Woodruff D.P., Zhou S.","57219756200;56464162400;56464162300;35407448600;57193615301;","Near-Linear Sample Complexity for Lp Polynomial Regression",2023,"Proceedings of the Annual ACM-SIAM Symposium on Discrete Algorithms","2023-January",,,"3959","4025",,1,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85141579223&partnerID=40&md5=2c7bea28e4717174b2bc77f706569364","New York University, United States; University of Massachusetts, Amherst, United States; Carnegie Mellon University, United States; UC Berkeley, Rice University, United States","Meyer, R.A., New York University, United States; Musco, C., University of Massachusetts, Amherst, United States; Musco, C., New York University, United States; Woodruff, D.P., Carnegie Mellon University, United States; Zhou, S., UC Berkeley, Rice University, United States","Meyer, R.A.; New York UniversityUnited States; email: ram900@nyu.edu",,"Association for Computing Machinery",,9781611977554,PAAAF,,"English","Proc Annu ACM SIAM Symp Discrete Algorithms",Conference Paper,"Final","",Scopus,2-s2.0-85141579223
"Oh S., Kim T., Song J.","57947244400;57200525577;55259668000;","Bouc–Wen class models considering hysteresis mechanism of RC columns in nonlinear dynamic analysis",2023,"International Journal of Non-Linear Mechanics","148",,"104263","","",,1,"10.1016/j.ijnonlinmec.2022.104263","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85140924111&doi=10.1016%2fj.ijnonlinmec.2022.104263&partnerID=40&md5=911a3d8f831936105b934d6146e6beed","Department of Civil and Environmental Engineering, University of California, Berkeley, CA, United States; Department of Civil and Mineral Engineering, University of Toronto, Toronto, Canada; Department of Civil and Environmental Engineering, Seoul National University, Seoul, South Korea","Oh, S., Department of Civil and Environmental Engineering, University of California, Berkeley, CA, United States; Kim, T., Department of Civil and Mineral Engineering, University of Toronto, Toronto, Canada; Song, J., Department of Civil and Environmental Engineering, Seoul National University, Seoul, South Korea","Song, J.; Department of Civil and Environmental Engineering, South Korea; email: junhosong@snu.ac.kr",,"Elsevier Ltd",00207462,,IJNMA,,"English","Int J Non Linear Mech",Article,"Final","All Open Access, Hybrid Gold",Scopus,2-s2.0-85140924111
"Chen Y., Hoskins J., Khoo Y., Lindsey M.","57219509038;57014635400;56567876400;57222284093;","Committor functions via tensor networks",2023,"Journal of Computational Physics","472",,"111646","","",,3,"10.1016/j.jcp.2022.111646","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85140260525&doi=10.1016%2fj.jcp.2022.111646&partnerID=40&md5=98989f4566aea511e93a4fb5a9703729","Department of Statistics, University of Chicago, Illinois, IL  60637, United States; Department of Mathematics, University of California, Berkeley, Berkeley, CA  94720, United States","Chen, Y., Department of Statistics, University of Chicago, Illinois, IL  60637, United States; Hoskins, J., Department of Statistics, University of Chicago, Illinois, IL  60637, United States; Khoo, Y., Department of Statistics, University of Chicago, Illinois, IL  60637, United States; Lindsey, M., Department of Mathematics, University of California, Berkeley, Berkeley, CA  94720, United States","Chen, Y.; Department of Statistics, United States; email: yianc@uchicago.edu",,"Academic Press Inc.",00219991,,JCTPA,,"English","J. Comput. Phys.",Article,"Final","All Open Access, Green",Scopus,2-s2.0-85140260525
"Boileau P., Hejazi N.S., van der Laan M.J., Dudoit S.","57217051944;57208748711;7005398941;6602862447;","Cross-Validated Loss-based Covariance Matrix Estimator Selection in High Dimensions",2023,"Journal of Computational and Graphical Statistics","32","2",,"601","612",,,"10.1080/10618600.2022.2110883","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85139558482&doi=10.1080%2f10618600.2022.2110883&partnerID=40&md5=14191897f563957d4570732e47c7d6cc","Graduate Group in Biostatistics and Center for Computational Biology, UC Berkeley, Berkeley, CA, United States; Department of Biostatistics, T.H. Chan School of Public Health, Harvard University, Boston, MA, United States; Department of Statistics, Division of Biostatistics, and Center for Computational Biology, UC Berkeley, Berkeley, CA, United States","Boileau, P., Graduate Group in Biostatistics and Center for Computational Biology, UC Berkeley, Berkeley, CA, United States; Hejazi, N.S., Department of Biostatistics, T.H. Chan School of Public Health, Harvard University, Boston, MA, United States; van der Laan, M.J., Department of Statistics, Division of Biostatistics, and Center for Computational Biology, UC Berkeley, Berkeley, CA, United States; Dudoit, S., Department of Statistics, Division of Biostatistics, and Center for Computational Biology, UC Berkeley, Berkeley, CA, United States","Dudoit, S.; Department of Statistics, United States; email: sandrine@stat.berkeley.edu",,"Taylor and Francis Ltd.",10618600,,,,"English","J. Comput. Graph. Stat.",Article,"Final","All Open Access, Green",Scopus,2-s2.0-85139558482
"Lam T.Y.","7202522843;","An introduction to q-central idempotents and q-abelian rings",2023,"Communications in Algebra","51","3",,"1071","1088",,2,"10.1080/00927872.2022.2123921","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85139142552&doi=10.1080%2f00927872.2022.2123921&partnerID=40&md5=b9597e0d630cd0c1b8b7e459ea384ffa","Department of Mathematics, University of California, Berkeley, CA, United States","Lam, T.Y., Department of Mathematics, University of California, Berkeley, CA, United States","Lam, T.Y.; Department of Mathematics, United States; email: lam@math.berkeley.edu",,"Taylor and Francis Ltd.",00927872,,,,"English","Commun. Algebra",Article,"Final","",Scopus,2-s2.0-85139142552
"Mahmoud H.A.H., Hafez A.M., Althukair F.","7102271749;7005267015;57796451000;","Data Mining Approach Based on Hierarchical Gaussian Mixture Representation Model",2023,"Intelligent Automation and Soft Computing","35","3",,"3727","3741",,,"10.32604/iasc.2023.031442","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85137337533&doi=10.32604%2fiasc.2023.031442&partnerID=40&md5=fbd2695ca80382b6ead1da01d2e4083f","Department of Computer Sciences, College of Computer and Information Sciences, Princess Nourah bint Abdulrahman University, P. O. Box 84428, Riyadh, 11671, Saudi Arabia; Department of Information Systems, College of Computer and Information Sciences, King Saud University, Riyadh, Saudi Arabia; Department of Electrical Engineering and Computer Sciences, College of Engineering, University of California, Berkeley, United States","Mahmoud, H.A.H., Department of Computer Sciences, College of Computer and Information Sciences, Princess Nourah bint Abdulrahman University, P. O. Box 84428, Riyadh, 11671, Saudi Arabia; Hafez, A.M., Department of Information Systems, College of Computer and Information Sciences, King Saud University, Riyadh, Saudi Arabia; Althukair, F., Department of Electrical Engineering and Computer Sciences, College of Engineering, University of California, Berkeley, United States","Mahmoud, H.A.H.; Department of Computer Sciences, P. O. Box 84428, Saudi Arabia; email: hahosni@pnu.edu.sa",,"Tech Science Press",10798587,,,,"English","Intell. Autom. Soft Comp.",Article,"Final","All Open Access, Hybrid Gold",Scopus,2-s2.0-85137337533
"Bishara D., Xie Y., Liu W.K., Li S.","57201614196;57209397191;7408469729;57208329053;","A State-of-the-Art Review on Machine Learning-Based Multiscale Modeling, Simulation, Homogenization and Design of Materials",2023,"Archives of Computational Methods in Engineering","30","1",,"191","222",,8,"10.1007/s11831-022-09795-8","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85135457319&doi=10.1007%2fs11831-022-09795-8&partnerID=40&md5=e5c0b55f16ffc33a418ed1026c7e1b8d","Department of Civil and Environmental Engineering, University of California, Berkeley, CA  94720, United States; Department of Mechanical Engineering, Northwestern University, Evanston, IL  60208, United States","Bishara, D., Department of Civil and Environmental Engineering, University of California, Berkeley, CA  94720, United States; Xie, Y., Department of Civil and Environmental Engineering, University of California, Berkeley, CA  94720, United States; Liu, W.K., Department of Mechanical Engineering, Northwestern University, Evanston, IL  60208, United States; Li, S., Department of Civil and Environmental Engineering, University of California, Berkeley, CA  94720, United States","Li, S.; Department of Civil and Environmental Engineering, United States; email: shaofan@berkeley.edu",,"Springer Science and Business Media B.V.",11343060,,,,"English","Arch. Comput. Methods Eng.",Review,"Final","",Scopus,2-s2.0-85135457319
"Ciallella A., Steigmann D.J.","57201689800;7003666274;","Unusual deformation patterns in a second-gradient cylindrical lattice shell: Numerical experiments",2023,"Mathematics and Mechanics of Solids","28","1",,"141","153",,8,"10.1177/10812865221101820","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85133369010&doi=10.1177%2f10812865221101820&partnerID=40&md5=04a13022a117bfa2d2544998900fc4fc","Dipartimento di Ingegneria Civile, Edile-Architettura e Ambientale, Università degli studi dell’Aquila, L’Aquila, Italy; Department of Mechanical Engineering, University of California, Berkeley, CA, United States; International Center for Mathematics and Mechanics of Complex Systems, Università degli studi dell’Aquila, L’Aquila, Italy","Ciallella, A., Dipartimento di Ingegneria Civile, Edile-Architettura e Ambientale, Università degli studi dell’Aquila, L’Aquila, Italy, International Center for Mathematics and Mechanics of Complex Systems, Università degli studi dell’Aquila, L’Aquila, Italy; Steigmann, D.J., Department of Mechanical Engineering, University of California, Berkeley, CA, United States, International Center for Mathematics and Mechanics of Complex Systems, Università degli studi dell’Aquila, L’Aquila, Italy","Ciallella, A.; Dipartimento di Ingegneria Civile, Italy; email: alessandro.ciallella@univaq.it",,"SAGE Publications Inc.",10812865,,,,"English","Math Mech Solids",Article,"Final","",Scopus,2-s2.0-85133369010
"Zhang J., Sun W.W., Li L.","56191925600;57190121748;55540800600;","Generalized Connectivity Matrix Response Regression with Applications in Brain Connectivity Studies",2023,"Journal of Computational and Graphical Statistics","32","1",,"252","262",,,"10.1080/10618600.2022.2074434","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85131511472&doi=10.1080%2f10618600.2022.2074434&partnerID=40&md5=f78a742bdf9471b2bbf246f78846fe72","Department of Management Science, Miami Herbert Business School, University of Miami, Miami, FL, United States; Krannert School of Management, Purdue University, West Lafayette, IN, United States; Department of Biostatistics and Epidemiology, School of Public Health, University of California at Berkeley, Berkeley, CA, United States","Zhang, J., Department of Management Science, Miami Herbert Business School, University of Miami, Miami, FL, United States; Sun, W.W., Krannert School of Management, Purdue University, West Lafayette, IN, United States; Li, L., Department of Biostatistics and Epidemiology, School of Public Health, University of California at Berkeley, Berkeley, CA, United States","Zhang, J.; Department of Management Science, United States; email: ezhang@bus.miami.edu",,"Taylor and Francis Ltd.",10618600,,,,"English","J. Comput. Graph. Stat.",Article,"Final","All Open Access, Green",Scopus,2-s2.0-85131511472
"Agostini D., Fevola C., Mandelshtam Y., Sturmfels B.","57193860160;57221147907;56320737900;7004223056;","KP solitons from tropical limits",2023,"Journal of Symbolic Computation","114",,,"282","301",,4,"10.1016/j.jsc.2022.04.009","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85129939868&doi=10.1016%2fj.jsc.2022.04.009&partnerID=40&md5=d32d4de06f19175b8f777d7a5f028088","MPI-MiS, Leipzig, Germany; UC Berkeley, United States","Agostini, D., MPI-MiS, Leipzig, Germany; Fevola, C., MPI-MiS, Leipzig, Germany; Mandelshtam, Y., UC Berkeley, United States; Sturmfels, B., MPI-MiS, Leipzig, Germany, UC Berkeley, United States",,,"Academic Press",07477171,,,,"English","J. Symb. Comput.",Article,"Final","All Open Access, Green",Scopus,2-s2.0-85129939868
"Brandenburg M.-C., Elia S., Zhang L.","57323689900;57219741856;57203913902;","Multivariate volume, Ehrhart, and h⁎-polynomials of polytropes",2023,"Journal of Symbolic Computation","114",,,"209","230",,,"10.1016/j.jsc.2022.04.011","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85129568227&doi=10.1016%2fj.jsc.2022.04.011&partnerID=40&md5=beb64176535112627ba6858d4f40468d","Max Planck Institute for Mathematics in the Sciences, Leipzig, Germany; Freie Universität Berlin, Berlin, Germany; University of California, Berkeley, United States","Brandenburg, M.-C., Max Planck Institute for Mathematics in the Sciences, Leipzig, Germany; Elia, S., Freie Universität Berlin, Berlin, Germany; Zhang, L., University of California, Berkeley, United States",,,"Academic Press",07477171,,,,"English","J. Symb. Comput.",Article,"Final","All Open Access, Green",Scopus,2-s2.0-85129568227
"Ghisi D., Cella C.-E.","52563476100;36614069100;","A three-dimensional timbre model via Peano curves",2023,"Journal of Mathematics and Music","17","2",,"332","347",,,"10.1080/17459737.2022.2058636","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85128712368&doi=10.1080%2f17459737.2022.2058636&partnerID=40&md5=f2987985fad5305e2f3744ebd9a4ad64","Center for New Music and Audio Technologies, University of California, Berkeley, CA, United States","Ghisi, D., Center for New Music and Audio Technologies, University of California, Berkeley, CA, United States; Cella, C.-E., Center for New Music and Audio Technologies, University of California, Berkeley, CA, United States","Ghisi, D.; Center for New Music and Audio Technologies, United States; email: danieleghisi@gmail.com",,"Taylor and Francis Ltd.",17459737,,,,"English","J. Math. Music",Article,"Final","",Scopus,2-s2.0-85128712368
"Lambert J., Liu Z., Sener O., Hays J., Koltun V.","57215339401;57201026579;6603560993;7102191400;7004337914;","MSeg: A Composite Dataset for Multi-Domain Semantic Segmentation",2023,"IEEE Transactions on Pattern Analysis and Machine Intelligence","45","1",,"796","810",,,"10.1109/TPAMI.2022.3151200","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85124815003&doi=10.1109%2fTPAMI.2022.3151200&partnerID=40&md5=f6d8992fd481d84be619e3a593569a3b","Georgia Institute of Technology, School of Interactive Computing, Atlanta, GA  30332, United States; University of California, Department of EECS, Berkeley, CA  94720, United States; Intel Labs, Santa Clara, CA  95054, United States","Lambert, J., Georgia Institute of Technology, School of Interactive Computing, Atlanta, GA  30332, United States; Liu, Z., University of California, Department of EECS, Berkeley, CA  94720, United States; Sener, O., Intel Labs, Santa Clara, CA  95054, United States; Hays, J., Georgia Institute of Technology, School of Interactive Computing, Atlanta, GA  30332, United States; Koltun, V., Intel Labs, Santa Clara, CA  95054, United States","Sener, O.; Intel LabsUnited States; email: ozansener@cs.stanford.edu",,"IEEE Computer Society",01628828,,ITPID,"35157579","English","IEEE Trans Pattern Anal Mach Intell",Article,"Final","All Open Access, Green",Scopus,2-s2.0-85124815003
"Ghisi D.","52563476100;","Barberpole tempo illusions",2023,"Journal of Mathematics and Music","17","2",,"266","281",,,"10.1080/17459737.2021.2001699","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85121341919&doi=10.1080%2f17459737.2021.2001699&partnerID=40&md5=c8b62769daf6fc2bf129708290fe6509","Center for New Music and Audio Technologies, University of California, Berkeley, CA, United States","Ghisi, D., Center for New Music and Audio Technologies, University of California, Berkeley, CA, United States","Ghisi, D.; Center for New Music and Audio Technologies, United States; email: danieleghisi@gmail.com",,"Taylor and Francis Ltd.",17459737,,,,"English","J. Math. Music",Article,"Final","",Scopus,2-s2.0-85121341919
"Yang S., Shladover S.E., Lu X.-Y., Ramezani H., Kailas A., Altan O.D.","55581983000;7003428230;7404839911;37049302900;57201649183;57203053246;","A Bayesian regression analysis of truck drivers’ use of cooperative adaptive cruise control (CACC) for platooning on California highways",2023,"Journal of Intelligent Transportation Systems: Technology, Planning, and Operations","27","1",,"80","91",,1,"10.1080/15472450.2021.1990051","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85121099872&doi=10.1080%2f15472450.2021.1990051&partnerID=40&md5=d61f9d9b665de8bd3a26fe99f98f8576","Partners for Advanced Transportation Technology (PATH), Institute of Transportation Studies, University of California, Berkeley, Richmond, CA, United States; Volvo Group North America, Costa Mesa, CA, United States; FHWA, Washington, DC, United States; Global Smart System, LLC, Troy, MI, United States","Yang, S., Partners for Advanced Transportation Technology (PATH), Institute of Transportation Studies, University of California, Berkeley, Richmond, CA, United States; Shladover, S.E., Partners for Advanced Transportation Technology (PATH), Institute of Transportation Studies, University of California, Berkeley, Richmond, CA, United States; Lu, X.-Y., Partners for Advanced Transportation Technology (PATH), Institute of Transportation Studies, University of California, Berkeley, Richmond, CA, United States; Ramezani, H., Partners for Advanced Transportation Technology (PATH), Institute of Transportation Studies, University of California, Berkeley, Richmond, CA, United States; Kailas, A., Volvo Group North America, Costa Mesa, CA, United States; Altan, O.D., FHWA, Washington, DC, United States, Global Smart System, LLC, Troy, MI, United States","Yang, S.; Partners for Advanced Transportation Technology (PATH), Richmond Field Station Building 452, United States; email: dgysy501@gmail.com",,"Taylor and Francis Ltd.",15472450,,,,"English","J. Intell. Transp. Syst. Technol. Plann. Oper.",Article,"Final","",Scopus,2-s2.0-85121099872
"Arpin S., Camacho-Navarro C., Lauter K., Lim J., Nelson K., Scholl T., Sotáková J.","57219622283;57210795068;6603558095;57219620466;57219620492;57196415303;57218596480;","Adventures in Supersingularland",2023,"Experimental Mathematics","32","2",,"241","268",,1,"10.1080/10586458.2021.1926009","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85117520344&doi=10.1080%2f10586458.2021.1926009&partnerID=40&md5=3a3fd01e74832864e8df18675a6c26f1","Department of Mathematics, University of Colorado, Boulder, CO, United States; Sede del Atlántico, Universidad de Costa Rica, Costa Rica; Microsoft Research, Redmond, WA, United States; DSO National Laboratories, Singapore, Singapore; Department of Mathematics, University of California, Berkeley, CA, United States; Department of Mathematics, University of California, Irvine, CA, United States; Institute for Logic, Language and Computation, University of Amsterdam, Amsterdam, Netherlands; QuSoft and University of Amsterdam, Amsterdam, Netherlands","Arpin, S., Department of Mathematics, University of Colorado, Boulder, CO, United States; Camacho-Navarro, C., Sede del Atlántico, Universidad de Costa Rica, Costa Rica; Lauter, K., Microsoft Research, Redmond, WA, United States; Lim, J., DSO National Laboratories, Singapore, Singapore; Nelson, K., Department of Mathematics, University of California, Berkeley, CA, United States; Scholl, T., Department of Mathematics, University of California, Irvine, CA, United States; Sotáková, J., Institute for Logic, Language and Computation, University of Amsterdam, Amsterdam, Netherlands, QuSoft and University of Amsterdam, Amsterdam, Netherlands","Sotáková, J.; Institute for Logic, Netherlands; email: ja.sotakova@gmail.com",,"Taylor and Francis Ltd.",10586458,,,,"English","Exp. Math.",Article,"Final","All Open Access, Hybrid Gold, Green",Scopus,2-s2.0-85117520344
"Chen E.Y., Fan J.","57208692425;7402794720;","Statistical Inference for High-Dimensional Matrix-Variate Factor Models",2023,"Journal of the American Statistical Association","118","542",,"1038","1055",,4,"10.1080/01621459.2021.1970569","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85116399835&doi=10.1080%2f01621459.2021.1970569&partnerID=40&md5=97ded788edb8dce4c187beb92a23bd77","EECS, University of California, Berkeley, CA, United States; ORFE, Princeton University, Princeton, NJ, United States","Chen, E.Y., EECS, University of California, Berkeley, CA, United States; Fan, J., EECS, University of California, Berkeley, CA, United States, ORFE, Princeton University, Princeton, NJ, United States","Fan, J.; Department of Operations Research and Financial Engineering, United States; email: jqfan@princeton.edu",,"Taylor and Francis Ltd.",01621459,,,,"English","J. Am. Stat. Assoc.",Article,"Final","All Open Access, Green",Scopus,2-s2.0-85116399835
"Tang X., Li L.","57204534151;55540800600;","Multivariate Temporal Point Process Regression",2023,"Journal of the American Statistical Association","118","542",,"830","845",,,"10.1080/01621459.2021.1955690","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85114051957&doi=10.1080%2f01621459.2021.1955690&partnerID=40&md5=580cc960a6a4fc38c487a8e7e48feadb","Department of Statistics, University of Virginia, Charlottesville, VA, United States; Department of Biostatistics and Epidemiology, University of California, Berkeley, CA, United States","Tang, X., Department of Statistics, University of Virginia, Charlottesville, VA, United States; Li, L., Department of Biostatistics and Epidemiology, University of California, Berkeley, CA, United States","Li, L.; Department of Biostatistics and Epidemiology, United States; email: lexinli@berkeley.edu",,"Taylor and Francis Ltd.",01621459,,,,"English","J. Am. Stat. Assoc.",Article,"Final","All Open Access, Green",Scopus,2-s2.0-85114051957
"Zhou J., Sun W.W., Zhang J., Li L.","57219502178;57190121748;56191925600;55540800600;","Partially Observed Dynamic Tensor Response Regression",2023,"Journal of the American Statistical Association","118","541",,"424","439",,1,"10.1080/01621459.2021.1938082","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85110899470&doi=10.1080%2f01621459.2021.1938082&partnerID=40&md5=0c3d141f08a3be2340848bb1471ae122","Department of Management Science, University of Miami Herbert Business School, Miami, FL, United States; Krannert School of Management, Purdue University, West Lafayette, IN, United States; Division of Biostatistics, University of California, Berkeley, Berkeley, CA, United States","Zhou, J., Department of Management Science, University of Miami Herbert Business School, Miami, FL, United States; Sun, W.W., Krannert School of Management, Purdue University, West Lafayette, IN, United States; Zhang, J., Department of Management Science, University of Miami Herbert Business School, Miami, FL, United States; Li, L., Division of Biostatistics, University of California, Berkeley, Berkeley, CA, United States","Sun, W.W.; Krannert School of Management, United States; email: sunweisurrey8@gmail.com",,"Taylor and Francis Ltd.",01621459,,,,"English","J. Am. Stat. Assoc.",Article,"Final","All Open Access, Green",Scopus,2-s2.0-85110899470
"Lee K.-Y., Ji D., Li L., Constable T., Zhao H.","55770510900;57219816303;55540800600;7004876583;7404779143;","Conditional Functional Graphical Models",2023,"Journal of the American Statistical Association","118","541",,"257","271",,1,"10.1080/01621459.2021.1924178","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85108309183&doi=10.1080%2f01621459.2021.1924178&partnerID=40&md5=4f434dc777b03cc9ec16474db499a89f","Department of Statistical Science, Temple University, Philadelphia, PA, United States; Department of Biostatistics, Yale University, New Haven, CT, United States; Division of Biostatistics, University of California, Berkeley, CA, United States; Department of Radiology and Biomedical Imaging, Yale University, New Haven, CT, United States","Lee, K.-Y., Department of Statistical Science, Temple University, Philadelphia, PA, United States; Ji, D., Department of Biostatistics, Yale University, New Haven, CT, United States; Li, L., Division of Biostatistics, University of California, Berkeley, CA, United States; Constable, T., Department of Biostatistics, Yale University, New Haven, CT, United States, Department of Radiology and Biomedical Imaging, Yale University, New Haven, CT, United States; Zhao, H., Department of Biostatistics, Yale University, New Haven, CT, United States","Lee, K.-Y.; Department of Statistical Science, United States; email: yao.lee@temple.edu",,"Taylor and Francis Ltd.",01621459,,,,"English","J. Am. Stat. Assoc.",Article,"Final","All Open Access, Green",Scopus,2-s2.0-85108309183
"Ho M., van der Laan M., Lee H., Chen J., Lee K., Fang Y., He W., Irony T., Jiang Q., Lin X., Meng Z., Mishra-Kalyani P., Rockhold F., Song Y., Wang H., White R.","34976799900;7005398941;55531404600;57219927148;57197826740;10340517500;14024374600;6507203437;56599610600;23473826500;58591111600;56470790300;55986332200;57211410905;57215423543;57211141644;","The Current Landscape in Biostatistics of Real-World Data and Evidence: Causal Inference Frameworks for Study Design and Analysis",2023,"Statistics in Biopharmaceutical Research","15","1",,"43","56",,17,"10.1080/19466315.2021.1883475","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85102770039&doi=10.1080%2f19466315.2021.1883475&partnerID=40&md5=00c654b908970724578f7224e6a91d47","CBER, FDA, Silver Spring, MD, United States; Biostatistics, University of California, Berkeley, Berkeley, CA, United States; CDER, FDA, Silver Spring, MD, United States; Overland Pharmaceuticals, Dover, DE, United States; Janssen Research and Development, Spring House, PA, United States; Global Medical Affairs Statistics, Data and Statistical Sciences, AbbVie North Chicago, IL, United States; Seagen, Bothell, WA, United States; Sanofi, Cambridge, MA, United States; Duke Clinical Research Institute and Duke University Medical Center, Duke University, Durham, NC, United States; Vertex Pharmaceuticals, Boston, MA, United States; Your Third Opinion, Raleigh, NC, United States","Ho, M., CBER, FDA, Silver Spring, MD, United States; van der Laan, M., Biostatistics, University of California, Berkeley, Berkeley, CA, United States; Lee, H., CDER, FDA, Silver Spring, MD, United States; Chen, J., Overland Pharmaceuticals, Dover, DE, United States; Lee, K., Janssen Research and Development, Spring House, PA, United States; Fang, Y., Global Medical Affairs Statistics, Data and Statistical Sciences, AbbVie North Chicago, IL, United States; He, W., Global Medical Affairs Statistics, Data and Statistical Sciences, AbbVie North Chicago, IL, United States; Irony, T., CBER, FDA, Silver Spring, MD, United States; Jiang, Q., Seagen, Bothell, WA, United States; Lin, X., Janssen Research and Development, Spring House, PA, United States; Meng, Z., Sanofi, Cambridge, MA, United States; Mishra-Kalyani, P., CDER, FDA, Silver Spring, MD, United States; Rockhold, F., Duke Clinical Research Institute and Duke University Medical Center, Duke University, Durham, NC, United States; Song, Y., Vertex Pharmaceuticals, Boston, MA, United States; Wang, H., Global Medical Affairs Statistics, Data and Statistical Sciences, AbbVie North Chicago, IL, United States; White, R., Your Third Opinion, Raleigh, NC, United States","Ho, M.; CBER, Silver Spring, United States; email: martin.ho@fda.hhs.gov",,"Taylor and Francis Ltd.",19466315,,,,"English","Stat. Biopharm. Res.",Article,"Final","",Scopus,2-s2.0-85102770039
