Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Affiliations,Authors with affiliations,Correspondence Address,Editors,Publisher,ISSN,ISBN,CODEN,PubMed ID,Language of Original Document,Abbreviated Source Title,Document Type,Publication Stage,Open Access,Source,EID
"Li K., Kirkland S., Yeo B.-L., Tubbesing C., Bandaru V., Song L., Holstege L., Hartsough B., Kendall A., Jenkins B.","58172809100;58173667300;56840216000;57195316788;14051672300;58174098900;58172809200;7004307872;8323560800;7102927027;","Integrated economic and environmental modeling of forest biomass for renewable energy in California: Part I - Model development",2023,"Biomass and Bioenergy","173",,"106774","","",,1,"10.1016/j.biombioe.2023.106774","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85151842101&doi=10.1016%2fj.biombioe.2023.106774&partnerID=40&md5=4a44766d5d297320bf16556b9e23385d","Department of Biological and Agricultural Engineering, University of California, Davis, United States; College of Agricultural and Environmental Sciences, University of California, Davis, United States; Department of Environmental Science, Policy and Management, University of California, Berkeley, United States; USDA-ARS, Maricopa, AZ, United States; Department of Geographical Sciences, University of Maryland, College Park, United States; Department of Civil and Environmental Engineering, University of California, Davis, United States","Li, K., Department of Biological and Agricultural Engineering, University of California, Davis, United States; Kirkland, S., College of Agricultural and Environmental Sciences, University of California, Davis, United States; Yeo, B.-L., Department of Biological and Agricultural Engineering, University of California, Davis, United States; Tubbesing, C., Department of Environmental Science, Policy and Management, University of California, Berkeley, United States; Bandaru, V., USDA-ARS, Maricopa, AZ, United States; Song, L., Department of Geographical Sciences, University of Maryland, College Park, United States; Holstege, L., College of Agricultural and Environmental Sciences, University of California, Davis, United States; Hartsough, B., Department of Biological and Agricultural Engineering, University of California, Davis, United States; Kendall, A., Department of Civil and Environmental Engineering, University of California, Davis, United States; Jenkins, B., Department of Biological and Agricultural Engineering, University of California, Davis, United States","Li, K.; Department of Biological and Agricultural Engineering, United States; email: kkyli@ucdavis.edu",,"Elsevier Ltd",09619534,,BMSBE,,"English","Biomass Bioenergy",Article,"Final","",Scopus,2-s2.0-85151842101
"Vilanova E., Mortenson L.A., Cox L.E., Bulaon B.M., Lydersen J.M., Fettig C.J., Battles J.J., Axelson J.N.","23670563700;57188856571;56489806000;36082280700;55318705800;6603867200;7005270325;26039010000;","Characterizing ground and surface fuels across Sierra Nevada forests shortly after the 2012–2016 drought",2023,"Forest Ecology and Management","537",,"120945","","",,,"10.1016/j.foreco.2023.120945","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85151778060&doi=10.1016%2fj.foreco.2023.120945&partnerID=40&md5=a97e97525eba46f4d07c02551c4356c5","Department of Environmental Science, Policy, and Management, University of California, 130 Mulford Hall, Berkeley, CA  94720, United States; Pacific Southwest Research Station, USDA Forest Service, 2480 Carson Road, Placerville, CA  95667, United States; University of Nevada, N. Virginia Street, Reno, NV  89557, United States; Forest Health Protection, USDA Forest Service, 19777 Greenley Road, Sonora, CA  95370, United States; California Department of Forestry and Fire Protection, Fire and Resource Assessment Program, P.O. Box 944246, Sacramento, CA  94244, United States; Pacific Southwest Research Station, USDA Forest Service, 1731 Research Park Drive, Davis, CA  95618, United States; Forest Science, Planning and Practices Branch, British Columbia Ministry of Forests, P.O. Box 9513, Victoria, BC  V8W 9C2, Canada","Vilanova, E., Department of Environmental Science, Policy, and Management, University of California, 130 Mulford Hall, Berkeley, CA  94720, United States; Mortenson, L.A., Pacific Southwest Research Station, USDA Forest Service, 2480 Carson Road, Placerville, CA  95667, United States; Cox, L.E., University of Nevada, N. Virginia Street, Reno, NV  89557, United States; Bulaon, B.M., Forest Health Protection, USDA Forest Service, 19777 Greenley Road, Sonora, CA  95370, United States; Lydersen, J.M., California Department of Forestry and Fire Protection, Fire and Resource Assessment Program, P.O. Box 944246, Sacramento, CA  94244, United States; Fettig, C.J., Pacific Southwest Research Station, USDA Forest Service, 1731 Research Park Drive, Davis, CA  95618, United States; Battles, J.J., Department of Environmental Science, Policy, and Management, University of California, 130 Mulford Hall, Berkeley, CA  94720, United States; Axelson, J.N., Forest Science, Planning and Practices Branch, British Columbia Ministry of Forests, P.O. Box 9513, Victoria, BC  V8W 9C2, Canada","Vilanova, E.; Wildlife Conservation Society (WCS), 2300 Southern Boulevard Bronx, United States; email: evilanova@wcs.org",,"Elsevier B.V.",03781127,,FECMD,,"English","For. Ecol. Manage.",Article,"Final","",Scopus,2-s2.0-85151778060
"Gutierrez A.P., Sabbatini Peverieri G., Ponti L., Giovannini L., Roversi P.F., Mele A., Pozzebon A., Scaccini D., Hoelmer K.A.","55666172500;36454828600;15127556500;57219391261;23470464300;57222863881;7801331774;56388633000;55937430100;","Tritrophic analysis of the prospective biological control of brown marmorated stink bug, Halyomorpha halys, under extant weather and climate change",2023,"Journal of Pest Science","96","3",,"921","942",,,"10.1007/s10340-023-01610-y","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85151459609&doi=10.1007%2fs10340-023-01610-y&partnerID=40&md5=60d1f93f42e42bff58f776d76be5b3ad","Center for the Analysis of Sustainable Agricultural Systems, 37 Arlington Ave., Kensington, CA  94707-1035, United States; Division of Ecosystem Science, College of Natural Resources, University of California, Berkeley, CA  94720-3114, United States; CREA–Research Centre for Plant Protection and Certification, Florence, 50125, Italy; Agenzia Nazionale Per Le Nuove Tecnologie, L’energia E Lo Sviluppo Economico Sostenibile (ENEA), Centro Ricerche Casaccia, Via Anguillarese 301, Rome, 00123, Italy; Department of Agronomy, Food, Natural Resources, Animals and Environment, Università Degli Studi Di Padova, Viale Dell’Università 16, Padua, Legnaro, Italy; USDA-ARS – Beneficial Insects Introduction Research Unit, Newark, DE, United States","Gutierrez, A.P., Center for the Analysis of Sustainable Agricultural Systems, 37 Arlington Ave., Kensington, CA  94707-1035, United States, Division of Ecosystem Science, College of Natural Resources, University of California, Berkeley, CA  94720-3114, United States; Sabbatini Peverieri, G., CREA–Research Centre for Plant Protection and Certification, Florence, 50125, Italy; Ponti, L., Center for the Analysis of Sustainable Agricultural Systems, 37 Arlington Ave., Kensington, CA  94707-1035, United States, Agenzia Nazionale Per Le Nuove Tecnologie, L’energia E Lo Sviluppo Economico Sostenibile (ENEA), Centro Ricerche Casaccia, Via Anguillarese 301, Rome, 00123, Italy; Giovannini, L., CREA–Research Centre for Plant Protection and Certification, Florence, 50125, Italy; Roversi, P.F., CREA–Research Centre for Plant Protection and Certification, Florence, 50125, Italy; Mele, A., Department of Agronomy, Food, Natural Resources, Animals and Environment, Università Degli Studi Di Padova, Viale Dell’Università 16, Padua, Legnaro, Italy; Pozzebon, A., Department of Agronomy, Food, Natural Resources, Animals and Environment, Università Degli Studi Di Padova, Viale Dell’Università 16, Padua, Legnaro, Italy; Scaccini, D., Department of Agronomy, Food, Natural Resources, Animals and Environment, Università Degli Studi Di Padova, Viale Dell’Università 16, Padua, Legnaro, Italy; Hoelmer, K.A., USDA-ARS – Beneficial Insects Introduction Research Unit, Newark, DE, United States","Gutierrez, A.P.; Center for the Analysis of Sustainable Agricultural Systems, 37 Arlington Ave., United States; email: casas.global@berkeley.edu
Ponti, L.; Center for the Analysis of Sustainable Agricultural Systems, 37 Arlington Ave., United States; email: luigi.ponti@enea.it",,"Springer Science and Business Media Deutschland GmbH",16124758,,,,"English","J. Pest Sci.",Article,"Final","All Open Access, Hybrid Gold",Scopus,2-s2.0-85151459609
"Gao Z., Ivey C.E., Blanchard C.L., Do K., Lee S.-M., Russell A.G.","57223935482;56728037800;7102751564;57219851659;55870233300;56403904000;","Emissions, meteorological and climate impacts on PM2.5 levels in Southern California using a generalized additive model: Historic trends and future estimates",2023,"Chemosphere","325",,"138385","","",,2,"10.1016/j.chemosphere.2023.138385","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85149840824&doi=10.1016%2fj.chemosphere.2023.138385&partnerID=40&md5=df56c6441055d16c6ff204ead990f4ef","School of Civil and Environmental Engineering, Georgia Institute of Technology, Atlanta, GA, United States; Department of Chemical and Environmental Engineering, University of California, Riverside, CA, United States; Center for Environmental Research and Technology, Riverside, CA, United States; Envair, Albany, CA, United States; Now at Department of Civil and Environmental Engineering, University of California, Berkeley, CA, United States; South Coast Air Quality Management District, Diamond Bar, CA, United States","Gao, Z., School of Civil and Environmental Engineering, Georgia Institute of Technology, Atlanta, GA, United States; Ivey, C.E., Department of Chemical and Environmental Engineering, University of California, Riverside, CA, United States, Now at Department of Civil and Environmental Engineering, University of California, Berkeley, CA, United States; Blanchard, C.L., Envair, Albany, CA, United States; Do, K., Department of Chemical and Environmental Engineering, University of California, Riverside, CA, United States, Center for Environmental Research and Technology, Riverside, CA, United States; Lee, S.-M., South Coast Air Quality Management District, Diamond Bar, CA, United States; Russell, A.G., School of Civil and Environmental Engineering, Georgia Institute of Technology, Atlanta, GA, United States","Gao, Z.; School of Civil and Environmental Engineering, United States; email: zgao71@gatech.edu",,"Elsevier Ltd",00456535,,CMSHA,"36921775","English","Chemosphere",Article,"Final","",Scopus,2-s2.0-85149840824
"Simpson S.-A., Altschuld C., Ortiz A., Aravena M.","56589468400;58117346900;58117514900;58117848200;","Green to gold mile: An environmental justice analysis of drought and mitigation policy impacts on home landscapes in Sacramento California",2023,"Landscape and Urban Planning","234",,"104729","","",,,"10.1016/j.landurbplan.2023.104729","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85148871765&doi=10.1016%2fj.landurbplan.2023.104729&partnerID=40&md5=a1fd78c72b83d8b018df28dddbce923e","Carleton University, Canada; University of California, Davis, United States; UC Berkeley and CMG Landscape Architecture, United States; Studio Siembra, United States","Simpson, S.-A., Carleton University, Canada; Altschuld, C., University of California, Davis, United States; Ortiz, A., UC Berkeley and CMG Landscape Architecture, United States; Aravena, M., Studio Siembra, United States","Simpson, S.-A.; Carleton UniversityCanada; email: sheryl-ann.simpson@carleton.ca",,"Elsevier B.V.",01692046,,LUPLE,,"English","Landsc. Urban Plann.",Article,"Final","",Scopus,2-s2.0-85148871765
"González-Bergonzoni I., Vidal N., D’Anatro A., Teixeira de Mello F., Silva I., Naya D.E.","26433451900;7006464794;14021206800;57219847712;57208279944;6506385182;","Historical analysis reveals ecological shifts in two omnivorous fish after the invasion of Limnoperna fortunei in the Uruguay river",2023,"Biological Invasions","25","6",,"1935","1954",,,"10.1007/s10530-023-03020-8","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85148379599&doi=10.1007%2fs10530-023-03020-8&partnerID=40&md5=5dfb7e72cd53246bdded1abd6e50f260","Laboratorio de Ecología Fluvial, Departamento de Ciencias Biológicas, CENUR Litoral Norte, Universidad de La República, Ruta 3 Km 363 EEMAC, Paysandú, 60000, Uruguay; Departamento de Ecología y Evolución, Facultad de Ciencias, Universidad de La República, Iguá 4225, Montevideo, 11400, Uruguay; Departamento de Ecología y Gestión Ambiental CURE, Universidad de La República, Tacuarembó S/N, Maldonado, 20000, Uruguay; Museum of Vertebrate Zoology, University of California, Berkeley, CA  94720, United States","González-Bergonzoni, I., Laboratorio de Ecología Fluvial, Departamento de Ciencias Biológicas, CENUR Litoral Norte, Universidad de La República, Ruta 3 Km 363 EEMAC, Paysandú, 60000, Uruguay, Departamento de Ecología y Evolución, Facultad de Ciencias, Universidad de La República, Iguá 4225, Montevideo, 11400, Uruguay; Vidal, N., Departamento de Ecología y Evolución, Facultad de Ciencias, Universidad de La República, Iguá 4225, Montevideo, 11400, Uruguay, Departamento de Ecología y Gestión Ambiental CURE, Universidad de La República, Tacuarembó S/N, Maldonado, 20000, Uruguay; D’Anatro, A., Departamento de Ecología y Evolución, Facultad de Ciencias, Universidad de La República, Iguá 4225, Montevideo, 11400, Uruguay; Teixeira de Mello, F., Departamento de Ecología y Gestión Ambiental CURE, Universidad de La República, Tacuarembó S/N, Maldonado, 20000, Uruguay; Silva, I., Laboratorio de Ecología Fluvial, Departamento de Ciencias Biológicas, CENUR Litoral Norte, Universidad de La República, Ruta 3 Km 363 EEMAC, Paysandú, 60000, Uruguay; Naya, D.E., Departamento de Ecología y Evolución, Facultad de Ciencias, Universidad de La República, Iguá 4225, Montevideo, 11400, Uruguay, Museum of Vertebrate Zoology, University of California, Berkeley, CA  94720, United States","González-Bergonzoni, I.; Laboratorio de Ecología Fluvial, Ruta 3 Km 363 EEMAC, Uruguay; email: ivg@fcien.edu.uy",,"Institute for Ionics",13873547,,BLINF,,"English","Biol. Invasions",Article,"Final","",Scopus,2-s2.0-85148379599
"Paudel S., Gomez-Casanovas N., Boughton E.H., Chamberlain S.D., Wagle P., Peterson B.L., Bajgain R., Starks P.J., Basara J., Bernacchi C.J., DeLucia E.H., Goodman L.E., Gowda P.H., Reuter R., Sparks J.P., Swain H.M., Xiao X., Steiner J.L.","55644578400;21740716100;14059584400;56589556600;46261695200;57208493518;56705461600;57206234930;6602428005;6603021824;35553263900;57085958600;15727794100;7102999558;7102297580;6603918681;7402170368;7201652113;","Intensification differentially affects the delivery of multiple ecosystem services in subtropical and temperate grasslands",2023,"Agriculture, Ecosystems and Environment","348",,"108398","","",,1,"10.1016/j.agee.2023.108398","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85148048928&doi=10.1016%2fj.agee.2023.108398&partnerID=40&md5=7446077abca63c080c7917e53ab6c860","Department of Natural Resource Ecology and Management, Oklahoma State University, Stillwater, OK  74078, United States; Institute for Sustainability, Energy, and Environment, University of Illinois at Urbana-Champaign, Urbana, IL, United States; Center for Advanced Bioenergy and Bioproducts Innovation, University of Illinois at Urbana-Champaign, Urbana, IL, United States; Carl R. Woese Institute for Genomic Biology, University of Illinois at Urbana-Champaign, Urbana, IL, United States; Rangeland, Wildlife & Fisheries Management Department, Texas A&M, TX, USA; AND, Institute for Advancing Health through Agriculture, Texas A&M, TX, United States; Archbold's Buck Island Ranch, Lake Placid, FL  33852, United States; Department of Environmental Science, Policy & Management, University of California BerkleyCA  94720, United States; USDA-ARS, Grazinglands Research Laboratory, El Reno, OK  73036, United States; Center of Spatial Analysis, Department of Microbiology and Plant Biology, University of Oklahoma, Norman, OK  730719, United States; School of Meteorology, University of Oklahoma, Norman, OK  730719, United States; Department of Crop Sciences and Global Change and Photosynthesis Research Unit, Agricultural Research Service, USDA, Urbana, IL  61801, United States; USDA-ARS Southeast Area, Stoneville, MS  38776, United States; Department of Animal & Food Sciences, Oklahoma State University, Stillwater, OK  74078, United States; Department of Ecology and Evolutionary Biology, Cornell University, Ithaca, NY  14853, United States; Archbold Biological Station, VenusFL  33960, United States; The Department of Agronomy, Kansas State University, Manhattan, KS 66506, United States","Paudel, S., Department of Natural Resource Ecology and Management, Oklahoma State University, Stillwater, OK  74078, United States; Gomez-Casanovas, N., Institute for Sustainability, Energy, and Environment, University of Illinois at Urbana-Champaign, Urbana, IL, United States, Center for Advanced Bioenergy and Bioproducts Innovation, University of Illinois at Urbana-Champaign, Urbana, IL, United States, Carl R. Woese Institute for Genomic Biology, University of Illinois at Urbana-Champaign, Urbana, IL, United States, Rangeland, Wildlife & Fisheries Management Department, Texas A&M, TX, USA; AND, Institute for Advancing Health through Agriculture, Texas A&M, TX, United States; Boughton, E.H., Archbold's Buck Island Ranch, Lake Placid, FL  33852, United States, Archbold Biological Station, VenusFL  33960, United States; Chamberlain, S.D., Department of Environmental Science, Policy & Management, University of California BerkleyCA  94720, United States; Wagle, P., USDA-ARS, Grazinglands Research Laboratory, El Reno, OK  73036, United States; Peterson, B.L., USDA-ARS, Grazinglands Research Laboratory, El Reno, OK  73036, United States; Bajgain, R., Center of Spatial Analysis, Department of Microbiology and Plant Biology, University of Oklahoma, Norman, OK  730719, United States; Starks, P.J., USDA-ARS, Grazinglands Research Laboratory, El Reno, OK  73036, United States; Basara, J., School of Meteorology, University of Oklahoma, Norman, OK  730719, United States; Bernacchi, C.J., Department of Crop Sciences and Global Change and Photosynthesis Research Unit, Agricultural Research Service, USDA, Urbana, IL  61801, United States; DeLucia, E.H., Institute for Sustainability, Energy, and Environment, University of Illinois at Urbana-Champaign, Urbana, IL, United States, Center for Advanced Bioenergy and Bioproducts Innovation, University of Illinois at Urbana-Champaign, Urbana, IL, United States, Carl R. Woese Institute for Genomic Biology, University of Illinois at Urbana-Champaign, Urbana, IL, United States, Department of Crop Sciences and Global Change and Photosynthesis Research Unit, Agricultural Research Service, USDA, Urbana, IL  61801, United States; Goodman, L.E., Department of Natural Resource Ecology and Management, Oklahoma State University, Stillwater, OK  74078, United States; Gowda, P.H., USDA-ARS Southeast Area, Stoneville, MS  38776, United States; Reuter, R., Department of Animal & Food Sciences, Oklahoma State University, Stillwater, OK  74078, United States; Sparks, J.P., Department of Ecology and Evolutionary Biology, Cornell University, Ithaca, NY  14853, United States; Swain, H.M., Archbold Biological Station, VenusFL  33960, United States; Xiao, X., Center of Spatial Analysis, Department of Microbiology and Plant Biology, University of Oklahoma, Norman, OK  730719, United States; Steiner, J.L., USDA-ARS, Grazinglands Research Laboratory, El Reno, OK  73036, United States, The Department of Agronomy, Kansas State University, Manhattan, KS 66506, United States","Paudel, S.; Department of Natural Resource Ecology and Management, United States; email: paudelshishir@gmail.com",,"Elsevier B.V.",01678809,,AEEND,,"English","Agric. Ecosyst. Environ.",Article,"Final","All Open Access, Hybrid Gold, Green",Scopus,2-s2.0-85148048928
"Young K.L., Marple T., Heilman J., Desmarais B.A.","55682271700;57201986142;57201988036;36801263000;","A double-edged sword: The conditional properties of elite network ties in the financial sector",2023,"Environment and Planning A","55","4",,"997","1019",,1,"10.1177/0308518X221127704","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85141376760&doi=10.1177%2f0308518X221127704&partnerID=40&md5=19894727eee20c11cfa2cba292cbe10b","Department of Economics, University of Massachusetts Amherst, United States; Department of Political Science, University of California Berkeley, United States; Department of Political Science, University of Massachusetts Amherst, United States; Department of Political Science, Pennsylvania State University, United States","Young, K.L., Department of Economics, University of Massachusetts Amherst, United States; Marple, T., Department of Political Science, University of California Berkeley, United States; Heilman, J., Department of Political Science, University of Massachusetts Amherst, United States; Desmarais, B.A., Department of Political Science, Pennsylvania State University, United States","Young, K.L.; Department of Economics, United States; email: keviny@umass.edu",,"SAGE Publications Ltd",0308518X,,,,"English","Environ. Plann. A",Article,"Final","",Scopus,2-s2.0-85141376760
"Castillo A.I., Almeida R.P.P.","57190306903;7102385845;","The Multifaceted Role of Homologous Recombination in a Fastidious Bacterial Plant Pathogen",2023,"Applied and environmental microbiology","89","5",,"e0043923","",,,"10.1128/aem.00439-23","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85160966497&doi=10.1128%2faem.00439-23&partnerID=40&md5=507ba8f48b6228c0c42234c4118b3955","Department of Environmental Science, Policy and Management, University of California, Berkeley, CA, United States","Castillo, A.I., Department of Environmental Science, Policy and Management, University of California, Berkeley, CA, United States; Almeida, R.P.P., Department of Environmental Science, Policy and Management, University of California, Berkeley, CA, United States",,,"NLM (Medline)",10985336,,,"37154680","English","Appl Environ Microbiol",Article,"Final","",Scopus,2-s2.0-85160966497
"Bin Thaneya A., Horvath A.","57808952000;57216819141;","Exploring Regional Fine Particulate Matter (PM2.5) Exposure Reduction Pathways Using an Optimal Power Flow Model: The Case of the Illinois Power Grid",2023,"Environmental Science and Technology","57","21",,"7989","8001",,,"10.1021/acs.est.2c08698","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85160654242&doi=10.1021%2facs.est.2c08698&partnerID=40&md5=9590a6e7aeb9e2362673fd4408ed37a4","Department of Civil and Environmental Engineering, University of California, Berkeley, CA  94720, United States","Bin Thaneya, A., Department of Civil and Environmental Engineering, University of California, Berkeley, CA  94720, United States; Horvath, A., Department of Civil and Environmental Engineering, University of California, Berkeley, CA  94720, United States","Bin Thaneya, A.; Department of Civil and Environmental Engineering, United States; email: ahmad_binthaneya@berkeley.edu",,"American Chemical Society",0013936X,,ESTHA,"37191255","English","Environ. Sci. Technol.",Article,"Final","All Open Access, Hybrid Gold, Green",Scopus,2-s2.0-85160654242
"Arnold W.A., Blum A., Branyan J., Bruton T.A., Carignan C.C., Cortopassi G., Datta S., Dewitt J., Doherty A.-C., Halden R.U., Harari H., Hartmann E.M., Hrubec T.C., Iyer S., Kwiatkowski C.F., Lapier J., Li D., Li L., Muñiz Ortiz J.G., Salamova A., Schettler T., Seguin R.P., Soehl A., Sutton R., Xu L., Zheng G.","7402285401;16037409700;58259206900;56252358900;55454620100;7004495393;53463583500;7007169303;57202941057;6603585082;15724890200;36614248000;6701650871;56663861700;57068836600;57685806200;52264007200;55830887400;26025123200;56619055700;6701310331;55942990900;35793937700;7402400394;55531899800;57481144700;","Quaternary Ammonium Compounds: A Chemical Class of Emerging Concern",2023,"Environmental Science and Technology","57","20",,"7645","7665",,3,"10.1021/acs.est.2c08244","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85159585649&doi=10.1021%2facs.est.2c08244&partnerID=40&md5=8b2e7e3e99ab3f5c47dc26f315cd902d","University of Minnesota, Minneapolis, MN  55455, United States; Green Science Policy Institute, Berkeley, CA  94709, United States; University of California, Berkeley, CA  94720, United States; California Department of Toxic Substances Control, Sacramento, CA  95814, United States; Michigan State University, East Lansing, MI  48824, United States; University of California, Davis, CA  95616, United States; East Carolina University, Greenville, NC  27834, United States; Arizona State University, Tempe, AZ  85287, United States; Icahn School of Medicine at Mount Sinai, New York, NY  10029, United States; Northwestern University, Evanston, IL  60208, United States; Edward Via College of Osteopathic Medicine, Blacksburg, VA  24060, United States; California Office of Environmental Health Hazard Assessment, Oakland, CA  27695, United States; North Carolina State University, Raleigh, NC  27695, United States; University of Nevada, Reno, NV  89557, United States; US Public Health Service, Rockville, MD  20582, United States; Indiana University, Atlanta, GA  30322, United States; Science and Environmental Health Network, Bolinas, CA  94924, United States; University of Washington, Seattle, WA  98195, United States; San Francisco Estuary Institute, Richmond, CA  94804, United States; Southern University of Science and Technology, Guangdong, Shenzhen, 518055, China","Arnold, W.A., University of Minnesota, Minneapolis, MN  55455, United States; Blum, A., Green Science Policy Institute, Berkeley, CA  94709, United States, University of California, Berkeley, CA  94720, United States; Branyan, J., California Department of Toxic Substances Control, Sacramento, CA  95814, United States; Bruton, T.A., California Department of Toxic Substances Control, Sacramento, CA  95814, United States; Carignan, C.C., Michigan State University, East Lansing, MI  48824, United States; Cortopassi, G., University of California, Davis, CA  95616, United States; Datta, S., University of California, Davis, CA  95616, United States; Dewitt, J., East Carolina University, Greenville, NC  27834, United States; Doherty, A.-C., California Department of Toxic Substances Control, Sacramento, CA  95814, United States; Halden, R.U., Arizona State University, Tempe, AZ  85287, United States; Harari, H., Icahn School of Medicine at Mount Sinai, New York, NY  10029, United States; Hartmann, E.M., Northwestern University, Evanston, IL  60208, United States; Hrubec, T.C., Edward Via College of Osteopathic Medicine, Blacksburg, VA  24060, United States; Iyer, S., California Office of Environmental Health Hazard Assessment, Oakland, CA  27695, United States; Kwiatkowski, C.F., Green Science Policy Institute, Berkeley, CA  94709, United States, North Carolina State University, Raleigh, NC  27695, United States; Lapier, J., Green Science Policy Institute, Berkeley, CA  94709, United States; Li, D., University of Nevada, Reno, NV  89557, United States; Li, L., University of Nevada, Reno, NV  89557, United States; Muñiz Ortiz, J.G., US Public Health Service, Rockville, MD  20582, United States; Salamova, A., Indiana University, Atlanta, GA  30322, United States; Schettler, T., Science and Environmental Health Network, Bolinas, CA  94924, United States; Seguin, R.P., University of Washington, Seattle, WA  98195, United States; Soehl, A., Green Science Policy Institute, Berkeley, CA  94709, United States; Sutton, R., San Francisco Estuary Institute, Richmond, CA  94804, United States; Xu, L., University of Washington, Seattle, WA  98195, United States; Zheng, G., Southern University of Science and Technology, Guangdong, Shenzhen, 518055, China","Kwiatkowski, C.F.; Green Science Policy InstituteUnited States; email: carol@greensciencepolicy.org",,"American Chemical Society",0013936X,,ESTHA,"37157132","English","Environ. Sci. Technol.",Review,"Final","All Open Access, Hybrid Gold, Green",Scopus,2-s2.0-85159585649
"Kim C., King A.J., Aloni S., Toma F.M., Weber A.Z., Bell A.T.","26435201600;57447129200;6603637799;57016448000;7403707400;36062590400;","Codesign of an integrated metal-insulator-semiconductor photocathode for photoelectrochemical reduction of CO2 to ethylene",2023,"Energy and Environmental Science","16","7",,"2968","2976",,,"10.1039/d2ee03525a","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85162246102&doi=10.1039%2fd2ee03525a&partnerID=40&md5=1b1cb3f0ff5afb4280849d18cc661f25","Department of Chemical and Biomolecular Engineering, University of California, Berkeley, CA  94720, United States; Liquid Sunlight Alliance, Lawrence Berkeley National Laboratory, Berkeley, CA  94720, United States; Chemical Sciences Division, Lawrence Berkeley National Laboratory, Berkeley, CA  94720, United States; The Molecular Foundry, Lawrence Berkeley National Laboratory, Berkeley, CA  94720, United States; Energy Technologies Area, Lawrence Berkeley National Laboratory, Berkeley, CA  94720, United States; Department of Energy Science & Engineering, Daegu Gyeongbuk Institute of Science and Technology, Daegu, 42988, South Korea","Kim, C., Department of Chemical and Biomolecular Engineering, University of California, Berkeley, CA  94720, United States, Liquid Sunlight Alliance, Lawrence Berkeley National Laboratory, Berkeley, CA  94720, United States, Chemical Sciences Division, Lawrence Berkeley National Laboratory, Berkeley, CA  94720, United States, Department of Energy Science & Engineering, Daegu Gyeongbuk Institute of Science and Technology, Daegu, 42988, South Korea; King, A.J., Department of Chemical and Biomolecular Engineering, University of California, Berkeley, CA  94720, United States, Liquid Sunlight Alliance, Lawrence Berkeley National Laboratory, Berkeley, CA  94720, United States, Chemical Sciences Division, Lawrence Berkeley National Laboratory, Berkeley, CA  94720, United States; Aloni, S., Liquid Sunlight Alliance, Lawrence Berkeley National Laboratory, Berkeley, CA  94720, United States, The Molecular Foundry, Lawrence Berkeley National Laboratory, Berkeley, CA  94720, United States; Toma, F.M., Liquid Sunlight Alliance, Lawrence Berkeley National Laboratory, Berkeley, CA  94720, United States, Chemical Sciences Division, Lawrence Berkeley National Laboratory, Berkeley, CA  94720, United States; Weber, A.Z., Liquid Sunlight Alliance, Lawrence Berkeley National Laboratory, Berkeley, CA  94720, United States, Energy Technologies Area, Lawrence Berkeley National Laboratory, Berkeley, CA  94720, United States; Bell, A.T., Department of Chemical and Biomolecular Engineering, University of California, Berkeley, CA  94720, United States, Liquid Sunlight Alliance, Lawrence Berkeley National Laboratory, Berkeley, CA  94720, United States, Chemical Sciences Division, Lawrence Berkeley National Laboratory, Berkeley, CA  94720, United States","Bell, A.T.; Department of Chemical and Biomolecular Engineering, United States; email: alexbell@berkeley.edu",,"Royal Society of Chemistry",17545692,,,,"English","Energy Environ. Sci.",Article,"Final","",Scopus,2-s2.0-85162246102
"D'Antonio M.P., Ibarra D.E., Boyce C.K.","57214364329;55212959400;7005306153;","The preservation of cause and effect in the rock record",2023,"Paleobiology","49","2",,"204","214",,2,"10.1017/pab.2022.33","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85145712442&doi=10.1017%2fpab.2022.33&partnerID=40&md5=9a07112e925862395dc3a4c68a463ea4","Department of Geological Sciences, Stanford University, Stanford, CA  94305, United States; Department of Earth and Planetary Science, University of California, Berkeley, Berkeley, CA  94720, United States","D'Antonio, M.P., Department of Geological Sciences, Stanford University, Stanford, CA  94305, United States; Ibarra, D.E., Department of Earth and Planetary Science, University of California, Berkeley, Berkeley, CA  94720, United States; Boyce, C.K., Department of Geological Sciences, Stanford University, Stanford, CA  94305, United States","D'antonio, M.P.; Department of Geological Sciences, United States; email: michaeldantonio22@gmail.com
Ibarra, D.E.; Department of Earth and Planetary Science, United States; email: daniel_ibarra@brown.edu",,"Cambridge University Press",00948373,,,,"English","Paleobiology",Review,"Final","All Open Access, Hybrid Gold",Scopus,2-s2.0-85145712442
