Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Affiliations,Authors with affiliations,Correspondence Address,Editors,Publisher,ISSN,ISBN,CODEN,PubMed ID,Language of Original Document,Abbreviated Source Title,Document Type,Publication Stage,Open Access,Source,EID
"Ortiz C.E., Dourron H.M., Sweat N.W., Garcia-Romeu A., MacCarthy S., Anderson B.T., Hendricks P.S.","57716230100;57715193000;57191481313;55584258700;24923436700;55095676100;7004865203;","Special considerations for evaluating psilocybin-facilitated psychotherapy in vulnerable populations",2022,"Neuropharmacology","214",,"109127","","",,4,"10.1016/j.neuropharm.2022.109127","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85130907974&doi=10.1016%2fj.neuropharm.2022.109127&partnerID=40&md5=10b199586c390666e4560ea19c4e3af0","Department of Health Behavior, School of Public Health, University of Alabama at Birmingham, United States; Department of Psychology, University of Alabama at Birmingham, United States; Department of Psychiatry and Behavioral Sciences, Johns Hopkins University School of Medicine, United States; Department of Psychiatry and Behavioral Sciences, Zuckerberg San Francisco General Hospital, University of California, San Francisco, United States; UC Berkeley Center for the Science of Psychedelics, University of California, Berkeley, United States","Ortiz, C.E., Department of Health Behavior, School of Public Health, University of Alabama at Birmingham, United States, Department of Psychology, University of Alabama at Birmingham, United States; Dourron, H.M., Department of Health Behavior, School of Public Health, University of Alabama at Birmingham, United States; Sweat, N.W., Department of Health Behavior, School of Public Health, University of Alabama at Birmingham, United States; Garcia-Romeu, A., Department of Psychiatry and Behavioral Sciences, Johns Hopkins University School of Medicine, United States; MacCarthy, S., Department of Health Behavior, School of Public Health, University of Alabama at Birmingham, United States; Anderson, B.T., Department of Psychiatry and Behavioral Sciences, Zuckerberg San Francisco General Hospital, University of California, San Francisco, United States, UC Berkeley Center for the Science of Psychedelics, University of California, Berkeley, United States; Hendricks, P.S., Department of Health Behavior, School of Public Health, University of Alabama at Birmingham, United States","Hendricks, P.S.1665 University Blvd., United States; email: phendricks@uab.du",,"Elsevier Ltd",00283908,,NEPHB,"35577136","English","Neuropharmacology",Review,"Final","All Open Access, Hybrid Gold",Scopus,2-s2.0-85130907974
"Zhi D., King M., Hernandez-Castillo C.R., Diedrichsen J.","57344401900;57193545216;55901183600;7004095280;","Evaluating brain parcellations using the distance-controlled boundary coefficient",2022,"Human Brain Mapping","43","12",,"3706","3720",,10,"10.1002/hbm.25878","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85128561262&doi=10.1002%2fhbm.25878&partnerID=40&md5=ebbc1520d5522fdedcb29161b4e0feea","Brain and Mind Institute, Western University, London, ON, Canada; Department of Computer Science, Western University, London, ON, Canada; Department of Psychology, University of California, Berkeley, CA, United States; Faculty of Computer Science, Dalhousie University, Halifax, NS, Canada; Department of Statistical and Actuarial Sciences, Western University, London, ON, Canada","Zhi, D., Brain and Mind Institute, Western University, London, ON, Canada, Department of Computer Science, Western University, London, ON, Canada; King, M., Department of Psychology, University of California, Berkeley, CA, United States; Hernandez-Castillo, C.R., Faculty of Computer Science, Dalhousie University, Halifax, NS, Canada; Diedrichsen, J., Brain and Mind Institute, Western University, London, ON, Canada, Department of Computer Science, Western University, London, ON, Canada, Department of Statistical and Actuarial Sciences, Western University, London, ON, Canada","Diedrichsen, J.; Brain and Mind Institute, Canada; email: jdiedric@uwo.ca",,"John Wiley and Sons Inc",10659471,,HBMAE,"35451538","English","Hum. Brain Mapp.",Article,"Final","All Open Access, Green",Scopus,2-s2.0-85128561262
"Wagle N., Morkos J., Liu J., Reith H., Greenstein J., Gong K., Gangan I., Pakhomov D., Hira S., Komogortsev O.V., Newman-Toker D.E., Winslow R., Zee D.S., Otero-Millan J., Green K.E.","57221443312;57218260617;57865837800;57865837900;7005313115;58096409700;57349890300;57212002776;57215328295;6506328653;6507928608;7102092731;7102102753;18038229100;57195932940;","aEYE: A deep learning system for video nystagmus detection",2022,"Frontiers in Neurology","13",,"963968","","",,4,"10.3389/fneur.2022.963968","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85136924507&doi=10.3389%2ffneur.2022.963968&partnerID=40&md5=bc4e205aec6d03a076f27951c885a437","Department of Biomedical Engineering, The John Hopkins University, Baltimore, MD, United States; Department of Computer Science, The Johns Hopkins University, Baltimore, MD, United States; The John Hopkins University School of Medicine, Baltimore, MD, United States; Institute for Computational Medicine, The Johns Hopkins University, Baltimore, MD, United States; Department of Computer Science, Texas State University, San Marcos, TX, United States; Departments of Ophthalmology and Otolaryngology, The John Hopkins University School of Medicine, Baltimore, MD, United States; Department of Emergency Medicine, The John Hopkins University School of Medicine, Baltimore, MD, United States; Departments of Electrical and Computer Engineering, The John Hopkins University, Baltimore, MD, United States; Department of Neurosciences, The John Hopkins University School of Medicine, Baltimore, MD, United States; School of Optometry, University of California–Berkeley, Berkeley, CA, United States","Wagle, N., Department of Biomedical Engineering, The John Hopkins University, Baltimore, MD, United States, Department of Computer Science, The Johns Hopkins University, Baltimore, MD, United States; Morkos, J., The John Hopkins University School of Medicine, Baltimore, MD, United States; Liu, J., Department of Biomedical Engineering, The John Hopkins University, Baltimore, MD, United States; Reith, H., Department of Biomedical Engineering, The John Hopkins University, Baltimore, MD, United States; Greenstein, J., Institute for Computational Medicine, The Johns Hopkins University, Baltimore, MD, United States; Gong, K., Department of Biomedical Engineering, The John Hopkins University, Baltimore, MD, United States; Gangan, I., Department of Biomedical Engineering, The John Hopkins University, Baltimore, MD, United States; Pakhomov, D., Department of Computer Science, The Johns Hopkins University, Baltimore, MD, United States; Hira, S., Department of Biomedical Engineering, The John Hopkins University, Baltimore, MD, United States; Komogortsev, O.V., Department of Computer Science, Texas State University, San Marcos, TX, United States; Newman-Toker, D.E., Institute for Computational Medicine, The Johns Hopkins University, Baltimore, MD, United States, Departments of Ophthalmology and Otolaryngology, The John Hopkins University School of Medicine, Baltimore, MD, United States, Department of Emergency Medicine, The John Hopkins University School of Medicine, Baltimore, MD, United States; Winslow, R., Department of Biomedical Engineering, The John Hopkins University, Baltimore, MD, United States, Department of Computer Science, The Johns Hopkins University, Baltimore, MD, United States, Departments of Electrical and Computer Engineering, The John Hopkins University, Baltimore, MD, United States; Zee, D.S., Institute for Computational Medicine, The Johns Hopkins University, Baltimore, MD, United States, Departments of Electrical and Computer Engineering, The John Hopkins University, Baltimore, MD, United States, Department of Neurosciences, The John Hopkins University School of Medicine, Baltimore, MD, United States; Otero-Millan, J., Department of Neurosciences, The John Hopkins University School of Medicine, Baltimore, MD, United States, School of Optometry, University of California–Berkeley, Berkeley, CA, United States; Green, K.E., Department of Biomedical Engineering, The John Hopkins University, Baltimore, MD, United States, Institute for Computational Medicine, The Johns Hopkins University, Baltimore, MD, United States","Green, K.E.; Department of Biomedical Engineering, United States; email: DO_kgreen66@jhmi.edu",,"Frontiers Media S.A.",16642295,,,,"English","Front. Neurol.",Article,"Final","All Open Access, Gold, Green",Scopus,2-s2.0-85136924507
"Worley M.I., Everetts N.J., Yasutomi R., Chang R.J., Saretha S., Yosef N., Hariharan I.K.","26665802100;57193385502;57221320190;57641923100;57552313300;14319421400;7003793929;","Ets21C sustains a pro-regenerative transcriptional program in blastema cells of Drosophila imaginal discs",2022,"Current Biology","32","15",,"3350","3364.e6",,10,"10.1016/j.cub.2022.06.040","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85135768317&doi=10.1016%2fj.cub.2022.06.040&partnerID=40&md5=fc1524f8f824a6be7363a21f34ab92f0","Department of Molecular and Cell Biology, University of California, Berkeley, Berkeley, CA, United States; Department of Electrical Engineering and Computer Science, Center for Computational Biology, University of California, Berkeley, Berkeley, CA, United States; Chan Zuckerberg Biohub, San Francisco, CA, United States","Worley, M.I., Department of Molecular and Cell Biology, University of California, Berkeley, Berkeley, CA, United States; Everetts, N.J., Department of Molecular and Cell Biology, University of California, Berkeley, Berkeley, CA, United States, Department of Electrical Engineering and Computer Science, Center for Computational Biology, University of California, Berkeley, Berkeley, CA, United States; Yasutomi, R., Department of Molecular and Cell Biology, University of California, Berkeley, Berkeley, CA, United States; Chang, R.J., Department of Molecular and Cell Biology, University of California, Berkeley, Berkeley, CA, United States; Saretha, S., Department of Molecular and Cell Biology, University of California, Berkeley, Berkeley, CA, United States; Yosef, N., Department of Electrical Engineering and Computer Science, Center for Computational Biology, University of California, Berkeley, Berkeley, CA, United States, Chan Zuckerberg Biohub, San Francisco, CA, United States; Hariharan, I.K., Department of Molecular and Cell Biology, University of California, Berkeley, Berkeley, CA, United States","Worley, M.I.; Department of Molecular and Cell Biology, United States; email: mworley@berkeley.edu
Yosef, N.; Department of Electrical Engineering and Computer Science, United States; email: niryosef@berkeley.edu
Hariharan, I.K.; Department of Molecular and Cell Biology, United States; email: ikh@berkeley.edu",,"Cell Press",09609822,,CUBLE,"35820420","English","Curr. Biol.",Article,"Final","All Open Access, Hybrid Gold",Scopus,2-s2.0-85135768317
"Zhu C., Hu Z., Dong H., He G., Yu Z., Zhang S.","55937877500;55705492600;57202812124;35224733000;57218290944;57372907500;","Construct informative triplet with two-stage hard-sample generation",2022,"Neurocomputing","498",,,"59","74",,1,"10.1016/j.neucom.2022.05.032","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85130341311&doi=10.1016%2fj.neucom.2022.05.032&partnerID=40&md5=3b75621387b006c7d8d27b0d3b161f02","School of Artificial Intelligence, Beijing University of Posts and Telecommunications, Beijing, China; Academy for Engineering and Technology, Fudan University, Shanghai, China; Berkeley AI Research Lab, University of California Berkeley, CA, 94720, United States","Zhu, C., School of Artificial Intelligence, Beijing University of Posts and Telecommunications, Beijing, China; Hu, Z., School of Artificial Intelligence, Beijing University of Posts and Telecommunications, Beijing, China; Dong, H., School of Artificial Intelligence, Beijing University of Posts and Telecommunications, Beijing, China; He, G., School of Artificial Intelligence, Beijing University of Posts and Telecommunications, Beijing, China; Yu, Z., Academy for Engineering and Technology, Fudan University, Shanghai, China; Zhang, S., Berkeley AI Research Lab, University of California Berkeley, CA, 94720, United States","Zhu, C.; School of Artificial Intelligence, China; email: czhu@bupt.edu.cn",,"Elsevier B.V.",09252312,,NRCGE,,"English","Neurocomputing",Article,"Final","All Open Access, Green",Scopus,2-s2.0-85130341311
"Chung J.E., Sellers K.K., Leonard M.K., Gwilliams L., Xu D., Dougherty M.E., Kharazia V., Metzger S.L., Welkenhuysen M., Dutta B., Chang E.F.","57169255300;55882245200;35226461100;56626065500;57830585800;57191971499;6602184325;57226109708;24831274500;55438325200;7401837635;","High-density single-unit human cortical recordings using the Neuropixels probe",2022,"Neuron","110","15",,"2409","2421.e3",,15,"10.1016/j.neuron.2022.05.007","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85135384621&doi=10.1016%2fj.neuron.2022.05.007&partnerID=40&md5=2c15e797d73eff82ccb65611db86ded7","Department of Neurological Surgery, University of California, San Francisco, San Francisco, CA  94143, United States; Weill Institute for Neuroscience, University of California, San Francisco, San Francisco, CA  94158, United States; University of California Berkeley, University of California, San Francisco Graduate Program in Bioengineering, Berkeley, CA  94720, United States; IMEC, Leuven, Belgium","Chung, J.E., Department of Neurological Surgery, University of California, San Francisco, San Francisco, CA  94143, United States; Sellers, K.K., Department of Neurological Surgery, University of California, San Francisco, San Francisco, CA  94143, United States, Weill Institute for Neuroscience, University of California, San Francisco, San Francisco, CA  94158, United States; Leonard, M.K., Department of Neurological Surgery, University of California, San Francisco, San Francisco, CA  94143, United States, Weill Institute for Neuroscience, University of California, San Francisco, San Francisco, CA  94158, United States; Gwilliams, L., Department of Neurological Surgery, University of California, San Francisco, San Francisco, CA  94143, United States, Weill Institute for Neuroscience, University of California, San Francisco, San Francisco, CA  94158, United States; Xu, D., Department of Neurological Surgery, University of California, San Francisco, San Francisco, CA  94143, United States, Weill Institute for Neuroscience, University of California, San Francisco, San Francisco, CA  94158, United States; Dougherty, M.E., Department of Neurological Surgery, University of California, San Francisco, San Francisco, CA  94143, United States, Weill Institute for Neuroscience, University of California, San Francisco, San Francisco, CA  94158, United States; Kharazia, V., Department of Neurological Surgery, University of California, San Francisco, San Francisco, CA  94143, United States; Metzger, S.L., Department of Neurological Surgery, University of California, San Francisco, San Francisco, CA  94143, United States, Weill Institute for Neuroscience, University of California, San Francisco, San Francisco, CA  94158, United States, University of California Berkeley, University of California, San Francisco Graduate Program in Bioengineering, Berkeley, CA  94720, United States; Welkenhuysen, M., IMEC, Leuven, Belgium; Dutta, B., IMEC, Leuven, Belgium; Chang, E.F., Department of Neurological Surgery, University of California, San Francisco, San Francisco, CA  94143, United States, Weill Institute for Neuroscience, University of California, San Francisco, San Francisco, CA  94158, United States","Chang, E.F.; Department of Neurological Surgery, United States; email: edward.chang@ucsf.edu",,"Cell Press",08966273,,NERNE,"35679860","English","Neuron",Article,"Final","All Open Access, Bronze, Green",Scopus,2-s2.0-85135384621
"Hansen S.D., Lee A.A., Duewell B.R., Groves J.T.","36730416400;57311073200;57897888700;35427498200;","Membrane-mediated dimerization potentiates PIP5K lipid kinase activity",2022,"eLife","11",,"e73747","","",,5,"10.7554/eLife.73747","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85138413932&doi=10.7554%2feLife.73747&partnerID=40&md5=67546f650ce20b87338424ac06c85ca4","Department of Chemistry and Biochemistry, University of Oregon, Eugene, United States; Institute of Molecular Biology, University of Oregon, Eugene, United States; Department of Chemistry, University of California, Berkeley, Berkeley, United States; California Institute for Quantitative Biosciences, Berkeley, United States; Department of Molecular and Cell Biology, Berkeley, United States","Hansen, S.D., Department of Chemistry and Biochemistry, University of Oregon, Eugene, United States, Institute of Molecular Biology, University of Oregon, Eugene, United States; Lee, A.A., Department of Chemistry, University of California, Berkeley, Berkeley, United States, California Institute for Quantitative Biosciences, Berkeley, United States, Department of Molecular and Cell Biology, Berkeley, United States; Duewell, B.R., Department of Chemistry and Biochemistry, University of Oregon, Eugene, United States, Institute of Molecular Biology, University of Oregon, Eugene, United States; Groves, J.T., Department of Chemistry, University of California, Berkeley, Berkeley, United States, California Institute for Quantitative Biosciences, Berkeley, United States","Hansen, S.D.; Department of Chemistry and Biochemistry, United States; email: shansen5@uoregon.edu
Groves, J.T.; Department of Chemistry, United States; email: JTGroves@lbl.gov",,"eLife Sciences Publications Ltd",2050084X,,,"35976097","English","eLife",Article,"Final","All Open Access, Gold, Green",Scopus,2-s2.0-85138413932
"Grant A.D., Erickson E.N.","57193239148;56079741000;","Birth, love, and fear: Physiological networks from pregnancy to parenthood",2022,"Comprehensive Psychoneuroendocrinology","11",,"100138","","",,5,"10.1016/j.cpnec.2022.100138","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85137964167&doi=10.1016%2fj.cpnec.2022.100138&partnerID=40&md5=a2b47951323e44c17aebfaf49b6f8242","Helen Wills Neuroscience Institute, University of California, Berkeley, CA  94720, United States; Levels Health Inc., 228 Park Ave. South, PMB 63877, New York, NY  10003, United States; Oregon Health and Science University, Portland, OR  97239, United States","Grant, A.D., Helen Wills Neuroscience Institute, University of California, Berkeley, CA  94720, United States, Levels Health Inc., 228 Park Ave. South, PMB 63877, New York, NY  10003, United States; Erickson, E.N., Oregon Health and Science University, Portland, OR  97239, United States","Erickson, E.N.3455 SW US Veterans Hospital Road, United States; email: ericksel@ohsu.edu",,"Elsevier Ltd",26664976,,,,"English","Compr. Psychoneuroendocr.",Review,"Final","All Open Access, Gold, Green",Scopus,2-s2.0-85137964167
"Gagne C., Agai S., Ramiro C., Dayan P., Bishop S.","57203259813;57865496400;57201028797;7006914663;7202504841;","Biased belief priors versus biased belief updating: Differential correlates of depression and anxiety",2022,"PLoS Computational Biology","18","8","e1010176","","",,,"10.1371/journal.pcbi.1010176","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85136908961&doi=10.1371%2fjournal.pcbi.1010176&partnerID=40&md5=0b095c863526f014e160d98bb49f2c2b","Department of Psychology, UC Berkeley, Berkeley, CA, United States; Max Planck Institute for Biological Cybernetics, Tübingen, Germany; University of Tübingen, Tübingen, Germany; Helen Wills Neuroscience Institute, UC Berkeley, Berkeley, CA, United States","Gagne, C., Department of Psychology, UC Berkeley, Berkeley, CA, United States, Max Planck Institute for Biological Cybernetics, Tübingen, Germany; Agai, S., Department of Psychology, UC Berkeley, Berkeley, CA, United States; Ramiro, C., Department of Psychology, UC Berkeley, Berkeley, CA, United States; Dayan, P., Max Planck Institute for Biological Cybernetics, Tübingen, Germany, University of Tübingen, Tübingen, Germany; Bishop, S., Department of Psychology, UC Berkeley, Berkeley, CA, United States, Helen Wills Neuroscience Institute, UC Berkeley, Berkeley, CA, United States","Bishop, S.; Department of Psychology, United States; email: sbishop@berkeley.edu",,"Public Library of Science",1553734X,,,"35969600","English","PLoS Comput. Biol.",Article,"Final","All Open Access, Gold, Green",Scopus,2-s2.0-85136908961
"Simon E.B., Vallat R., Rossi A., Walker M.P.","56865365400;57194021992;57211664861;7403868284;","Sleep loss leads to the withdrawal of human helping across individuals, groups, and largescale societies",2022,"PLoS Biology","20","8","e3001733","","",,5,"10.1371/journal.pbio.3001733","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85136844183&doi=10.1371%2fjournal.pbio.3001733&partnerID=40&md5=ec8dc700d3694c1dbcb6fb29923d7538","Center for Human Sleep Science, Department of Psychology, University of California, Berkeley, CA, United States; Helen Wills Neuroscience Institute, University of California, Berkeley, CA, United States","Simon, E.B., Center for Human Sleep Science, Department of Psychology, University of California, Berkeley, CA, United States; Vallat, R., Center for Human Sleep Science, Department of Psychology, University of California, Berkeley, CA, United States; Rossi, A., Center for Human Sleep Science, Department of Psychology, University of California, Berkeley, CA, United States; Walker, M.P., Center for Human Sleep Science, Department of Psychology, University of California, Berkeley, CA, United States, Helen Wills Neuroscience Institute, University of California, Berkeley, CA, United States","Simon, E.B.; Center for Human Sleep Science, United States; email: etibens@berkeley.edu
Walker, M.P.; Center for Human Sleep Science, United States; email: mpwalker@berkeley.edu",,"Public Library of Science",15449173,,PBLIB,"35998121","English","PloS Biol.",Article,"Final","All Open Access, Gold, Green",Scopus,2-s2.0-85136844183
"Goto S., Muroy S.E., Zhang Y., Saijo K., Kolora S.R.R., Zhu Q., Wildsoet C.F.","55319462800;6504829900;56728947000;7006339471;57022217000;57197855784;7003394337;","Gene Expression Signatures of Contact Lens-Induced Myopia in Guinea Pig Retinal Pigment Epithelium",2022,"Investigative Ophthalmology and Visual Science","63","9","25","","",,4,"10.1167/IOVS.63.9.25","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85136605341&doi=10.1167%2fIOVS.63.9.25&partnerID=40&md5=51f794d6f7f2f5f85a9b9de131e7f9de","Herbert Wertheim School Optometry and Vision Science, University of California, Berkeley, CA, United States; Department of Ophthalmology, Osaka University Graduate School of Medicine, Osaka, Suita, Japan; Department of Ophthalmology, National Hospital Organization, Tokyo Medical Center, Meguro-ku, Tokyo, Japan; Department of Integrative Biology, Helen Wills Neuroscience Institute, University of California, Berkeley, CA, United States; Department of Molecular & Cell Biology, Helen Wills Neuroscience Institute, University of California, Berkeley, CA, United States; Department of Integrative Biology, University of California, Berkeley, CA, United States; Department of Optometry and Visual Science, West China Hospital of Sichuan University, China","Goto, S., Herbert Wertheim School Optometry and Vision Science, University of California, Berkeley, CA, United States, Department of Ophthalmology, Osaka University Graduate School of Medicine, Osaka, Suita, Japan, Department of Ophthalmology, National Hospital Organization, Tokyo Medical Center, Meguro-ku, Tokyo, Japan; Muroy, S.E., Department of Integrative Biology, Helen Wills Neuroscience Institute, University of California, Berkeley, CA, United States; Zhang, Y., Herbert Wertheim School Optometry and Vision Science, University of California, Berkeley, CA, United States; Saijo, K., Department of Molecular & Cell Biology, Helen Wills Neuroscience Institute, University of California, Berkeley, CA, United States; Kolora, S.R.R., Department of Integrative Biology, University of California, Berkeley, CA, United States; Zhu, Q., Herbert Wertheim School Optometry and Vision Science, University of California, Berkeley, CA, United States, Department of Optometry and Visual Science, West China Hospital of Sichuan University, China; Wildsoet, C.F., Herbert Wertheim School Optometry and Vision Science, University of California, Berkeley, CA, United States","Goto, S.; Herbert Wertheim School of Optometry & Vision Science, 588 Minor Hall, United States; email: sogotot@berkeley.edu",,"Association for Research in Vision and Ophthalmology Inc.",01460404,,IOVSD,"36006019","English","Invest. Ophthalmol. Vis. Sci.",Article,"Final","All Open Access, Gold, Green",Scopus,2-s2.0-85136605341
"Read J.C.A., Kaspiris-Rousellis C., Wood T.S., Wu B., Vlaskamp B.N.S., Schor C.M.","15136816000;57192720906;23010991800;57412742000;17344434300;7005814868;","Seeing the future: Predictive control in neural models of ocular accommodation",2022,"Journal of Vision","22","9","4","","",,1,"10.1167/jov.22.9.4","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85135433913&doi=10.1167%2fjov.22.9.4&partnerID=40&md5=e7beecd0b587ccfe49a6ee14aae8f137","Biosciences Institute, Newcastle University, Newcastle upon Tyne, United Kingdom; School of Mathematics, Statistics & Physics, Newcastle University, Newcastle upon Tyne, United Kingdom; Quantified Experience, Magic Leap Inc, Plantation, FL, United States; HerbertWertheim School of Optometry and Vision Science, University of California at Berkeley, Berkeley, CA, United States","Read, J.C.A., Biosciences Institute, Newcastle University, Newcastle upon Tyne, United Kingdom; Kaspiris-Rousellis, C., Biosciences Institute, Newcastle University, Newcastle upon Tyne, United Kingdom; Wood, T.S., School of Mathematics, Statistics & Physics, Newcastle University, Newcastle upon Tyne, United Kingdom; Wu, B., Quantified Experience, Magic Leap Inc, Plantation, FL, United States; Vlaskamp, B.N.S., Quantified Experience, Magic Leap Inc, Plantation, FL, United States; Schor, C.M., HerbertWertheim School of Optometry and Vision Science, University of California at Berkeley, Berkeley, CA, United States","Read, J.C.A.; Biosciences Institute, United Kingdom; email: jenny.read@newcastle.ac.uk",,"Association for Research in Vision and Ophthalmology Inc.",15347362,,,"35925580","English","J. Vis.",Article,"Final","All Open Access, Gold, Green",Scopus,2-s2.0-85135433913
"Zerwas F.K., Ebo R., Allison G., Karnilowicz H.R., Carrillo B., Wilhelm F.H., Mauss I.B.","57222589412;57763066300;57217054299;57193812991;57221970570;7103335438;7801461623;","Spontaneous suppression in dating couples: Social and physiological correlates of suppressing negative and positive emotions during negative and positive conversations",2022,"International Journal of Psychophysiology","178",,,"60","70",,1,"10.1016/j.ijpsycho.2022.06.001","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85132789804&doi=10.1016%2fj.ijpsycho.2022.06.001&partnerID=40&md5=96548df4a2258f27c9c22f14029e2fa6","University of California, Berkeley, United States; McGill University, Canada; University of Salzburg, Austria","Zerwas, F.K., University of California, Berkeley, United States; Ebo, R., University of California, Berkeley, United States; Allison, G., McGill University, Canada; Karnilowicz, H.R., University of California, Berkeley, United States; Carrillo, B., University of California, Berkeley, United States; Wilhelm, F.H., University of Salzburg, Austria; Mauss, I.B., University of California, Berkeley, United States","Zerwas, F.K.; Department of Psychology, 2121 Berkeley Way Berkeley, United States; email: fzerwas@berkeley.edu",,"Elsevier B.V.",01678760,,IJPSE,"35667442","English","Int. J. Psychophysiol.",Article,"Final","All Open Access, Green",Scopus,2-s2.0-85132789804
"Tan P.Z., Bylsma L.M., Silk J.S., Siegle G.J., Forbes E.E., McMakin D.L., Dahl R.E., Ryan N.D., Ladouceur C.D.","54685123600;8577410100;7101639436;6701531960;7005044856;6602588983;54790500900;7101740382;6602536859;","Neural indices of performance monitoring are associated with daily emotional functioning in youth with anxiety disorders: An ERP and EMA study",2022,"International Journal of Psychophysiology","178",,,"34","42",,,"10.1016/j.ijpsycho.2022.06.004","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85132703240&doi=10.1016%2fj.ijpsycho.2022.06.004&partnerID=40&md5=853742eeb0f4324a78c8b63498b878ec","Department of Psychiatry and Biobehavioral Sciences, University of California Los Angeles David Geffen School of Medicine, United States; Department of Psychiatry, University of Pittsburgh School of Medicine, United States; Department of Psychology, University of Pittsburgh, United States; Department of Psychology, Florida International University, United States; Institute of Human Development, University of California, Berkeley, United States","Tan, P.Z., Department of Psychiatry and Biobehavioral Sciences, University of California Los Angeles David Geffen School of Medicine, United States; Bylsma, L.M., Department of Psychiatry, University of Pittsburgh School of Medicine, United States, Department of Psychology, University of Pittsburgh, United States; Silk, J.S., Department of Psychology, University of Pittsburgh, United States; Siegle, G.J., Department of Psychiatry, University of Pittsburgh School of Medicine, United States; Forbes, E.E., Department of Psychiatry, University of Pittsburgh School of Medicine, United States; McMakin, D.L., Department of Psychology, Florida International University, United States; Dahl, R.E., Institute of Human Development, University of California, Berkeley, United States; Ryan, N.D., Department of Psychiatry, University of Pittsburgh School of Medicine, United States; Ladouceur, C.D., Department of Psychiatry, University of Pittsburgh School of Medicine, United States, Department of Psychology, University of Pittsburgh, United States","Ladouceur, C.D.; Department of Psychiatry, 3811 O'Hara St., United States; email: ladouceurcd@upmc.edu",,"Elsevier B.V.",01678760,,IJPSE,"35679962","English","Int. J. Psychophysiol.",Article,"Final","All Open Access, Green",Scopus,2-s2.0-85132703240
"Doya K., Ema A., Kitano H., Sakagami M., Russell S.","7004163287;36056198700;7201618005;7102808075;7401538237;","Social impact and governance of AI and neurotechnologies",2022,"Neural Networks","152",,,"542","554",,5,"10.1016/j.neunet.2022.05.012","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85131420039&doi=10.1016%2fj.neunet.2022.05.012&partnerID=40&md5=f25aabc8a7466aeded27db0c7807d581","Neural Computation Unit, Okinawa Institute of Science and Technology Graduate University, 1919-1 Tancha, Onna Village, Okinawa, 904-0495, Japan; Institute for Future Initiatives, The University of Tokyo, 7-3-1 Hongo, Bunkyo-ku, Tokyo  113-0033, Japan; Sony Computer Science Laboratories, Inc. 3-14-13, Higashigotanda, Shinagawa-ku, Tokyo  141-0022, Japan; Brain Science Research Center, Tamagawa University, 6-1-1 Tamagawa Gakuen, Machida City, Tokyo  194-8610, Japan; Computer Science Division, University of California BerkeleyCA  94720-1776, United States","Doya, K., Neural Computation Unit, Okinawa Institute of Science and Technology Graduate University, 1919-1 Tancha, Onna Village, Okinawa, 904-0495, Japan; Ema, A., Institute for Future Initiatives, The University of Tokyo, 7-3-1 Hongo, Bunkyo-ku, Tokyo  113-0033, Japan; Kitano, H., Neural Computation Unit, Okinawa Institute of Science and Technology Graduate University, 1919-1 Tancha, Onna Village, Okinawa, 904-0495, Japan, Sony Computer Science Laboratories, Inc. 3-14-13, Higashigotanda, Shinagawa-ku, Tokyo  141-0022, Japan; Sakagami, M., Brain Science Research Center, Tamagawa University, 6-1-1 Tamagawa Gakuen, Machida City, Tokyo  194-8610, Japan; Russell, S., Computer Science Division, University of California BerkeleyCA  94720-1776, United States","Doya, K.; Neural Computation Unit, 1919-1 Tancha, Onna Village, Japan; email: doya@oist.jp",,"Elsevier Ltd",08936080,,NNETE,"35671575","English","Neural Netw.",Article,"Final","All Open Access, Hybrid Gold, Green",Scopus,2-s2.0-85131420039
